Team 1,Team 2,Date,Outcome,1-ORtg,1-DRtg,1-3PAr,1-TS%,1-TRB%,1-AST%,1-STL%,1-BLK%,1-eFG%,1-TOV%,1-ORB%,1-FTr,1-oeFG%,1-oTOV%,1-oDRB%,1-oFTr,1-Pace,1-o3PAr,2-ORtg,2-DRtg,2-3PAr,2-TS%,2-TRB%,2-AST%,2-STL%,2-BLK%,2-eFG%,2-TOV%,2-ORB%,2-FTr,2-oeFG%,2-oTOV%,2-oDRB%,2-oFTr,2-Pace,2-o3PAr
Oklahoma,Virginia Commonwealth,2016-03-20,1,110.0831078262544,95.64322615549447,0.4066390041493776,0.5755315222618635,0.5247614720581554,0.5260180995475113,0.093776188910223,0.1270928462709284,0.5451244813278008,0.1728471650283978,0.2943469785575048,0.3355809128630705,0.4644092931290163,0.1714279652476476,0.7056530214424951,0.273356401384083,4694.0,0.3504695996045477,106.75505307251214,94.43618953277198,0.3279773156899811,0.5377114998566103,0.5213483146067416,0.5099685204616999,0.1234109295030542,0.0996932515337423,0.5087429111531191,0.155760706006751,0.316017316017316,0.3232514177693761,0.4900537634408602,0.1580815585273237,0.683982683982684,0.3698924731182795,4881.7,0.2989247311827957
Oklahoma,Texas A&M,2016-03-24,1,110.0831078262544,95.64322615549447,0.4066390041493776,0.5755315222618635,0.5247614720581554,0.5260180995475113,0.093776188910223,0.1270928462709284,0.5451244813278008,0.1728471650283978,0.2943469785575048,0.3355809128630705,0.4644092931290163,0.1714279652476476,0.7056530214424951,0.273356401384083,4694.0,0.3504695996045477,107.87315187294293,93.79670364367357,0.3695436507936508,0.5434542296152024,0.5359189070074923,0.6324503311258278,0.0989327888521691,0.1096829477292202,0.5141369047619048,0.1655085941173397,0.3396226415094339,0.3745039682539682,0.4709694142042509,0.1667122739806765,0.660377358490566,0.3245204769310523,4767.975,0.3950233281493001
Oklahoma,Oregon,2016-03-26,1,110.0831078262544,95.64322615549447,0.4066390041493776,0.5755315222618635,0.5247614720581554,0.5260180995475113,0.093776188910223,0.1270928462709284,0.5451244813278008,0.1728471650283978,0.2943469785575048,0.3355809128630705,0.4644092931290163,0.1714279652476476,0.7056530214424951,0.273356401384083,4694.0,0.3504695996045477,110.52913762527324,96.43300470880308,0.3355032548823234,0.5623872077894826,0.5223671947809879,0.4973204715969989,0.1062814817854468,0.1546153846153846,0.5257886830245369,0.1596073741081371,0.3273244781783681,0.4066099148723084,0.4860406091370558,0.1588066928608799,0.6726755218216319,0.316243654822335,4861.625,0.3401015228426396
Oklahoma,Villanova,2016-04-02,0,110.0831078262544,95.64322615549447,0.4066390041493776,0.5755315222618635,0.5247614720581554,0.5260180995475113,0.093776188910223,0.1270928462709284,0.5451244813278008,0.1728471650283978,0.2943469785575048,0.3355809128630705,0.4644092931290163,0.1714279652476476,0.7056530214424951,0.273356401384083,4694.0,0.3504695996045477,112.10589444825224,91.89647857445904,0.4375,0.5811939237807586,0.5293569431500466,0.6066298342541436,0.0971574034789987,0.0971524288107202,0.5426136363636364,0.1567854694996573,0.2832832832832833,0.3429752066115702,0.46282722513089,0.1552821383114127,0.7167167167167167,0.3141361256544502,4691.400000000001,0.374869109947644
Oregon,Saint Joseph's,2016-03-20,1,110.52913762527324,96.43300470880308,0.3355032548823234,0.5623872077894826,0.5223671947809879,0.4973204715969989,0.1062814817854468,0.1546153846153846,0.5257886830245369,0.1596073741081371,0.3273244781783681,0.4066099148723084,0.4860406091370558,0.1588066928608799,0.6726755218216319,0.316243654822335,4861.625,0.3401015228426396,107.22378595888668,96.99764341022004,0.3572129538763494,0.5488344030541656,0.5154593639575972,0.5550755939524838,0.0714118115136243,0.0928917609046849,0.5127576054955839,0.1357571816158762,0.2541284403669724,0.3773307163886163,0.4786729857819905,0.1362945431174316,0.7458715596330275,0.2450236966824644,4910.85,0.4132701421800948
Oregon State,Virginia Commonwealth,2016-03-18,0,102.7031997057742,100.13619260866555,0.3196859226023555,0.5313481115022358,0.4824824824824825,0.5318066157760815,0.1066457376330186,0.0983916745506149,0.5,0.15860610518573,0.2711864406779661,0.3768928771733034,0.4907621247113164,0.1592761016597031,0.7288135593220338,0.3914549653579676,4341.25,0.3897228637413394,106.75505307251214,94.43618953277198,0.3279773156899811,0.5377114998566103,0.5213483146067416,0.5099685204616999,0.1234109295030542,0.0996932515337423,0.5087429111531191,0.155760706006751,0.316017316017316,0.3232514177693761,0.4900537634408602,0.1580815585273237,0.683982683982684,0.3698924731182795,4881.7,0.2989247311827957
Pittsburgh,Wisconsin,2016-03-18,0,110.66510501358866,99.69376168465482,0.3089257081774452,0.5545867952268608,0.5590123456790124,0.6290697674418605,0.0729466548912108,0.1000848176420695,0.5133618385889899,0.1637461479855812,0.3564257028112449,0.3629075360769642,0.496929089893914,0.165162237489534,0.643574297188755,0.3310999441652708,4378.200000000001,0.3417085427135678,104.91990574346036,97.82775969221665,0.3375286041189931,0.5304069501600366,0.5181957970271656,0.4940079893475366,0.0890204202426753,0.0845771144278607,0.4899885583524027,0.158046318996501,0.3102409638554217,0.3970251716247139,0.4847507331378299,0.1572062740455756,0.6897590361445783,0.3431085043988269,4212.525,0.2926686217008797
Providence,Southern California,2016-03-17,1,102.93497512018216,96.2197875721335,0.3693009118541033,0.5244049153561915,0.5009140767824497,0.6302521008403361,0.0915781550556159,0.0916795069337442,0.4812563323201621,0.1568693598718056,0.2900088417329796,0.3768996960486322,0.4884969325153374,0.1555574140670737,0.7099911582670203,0.278118609406953,4762.799999999999,0.33640081799591,106.71679849604512,99.79067015886824,0.3235858101629913,0.5476021879457734,0.5107480653482374,0.5146750524109015,0.0845409406696532,0.126770538243626,0.5196548418024928,0.1583952481425557,0.3009972801450589,0.3533077660594439,0.4732806691449814,0.1601828349530272,0.6990027198549411,0.2848513011152416,4972.25,0.3438661710037174
Stephen F. Austin,West Virginia,2016-03-18,1,113.72967736964348,88.85176351626129,0.3612127548353371,0.5809259280083664,0.5360453141091658,0.652267818574514,0.1274963454711319,0.1007957559681697,0.5504443282801882,0.1699560800026418,0.3431472081218274,0.3413486670151594,0.4881242387332521,0.1697020322477825,0.6568527918781726,0.3879415347137637,4545.75,0.3112058465286236,109.47710757660448,92.76038947077436,0.3058536585365853,0.538842479115602,0.5654332129963899,0.5415318230852212,0.1384238924552835,0.081208687440982,0.5024390243902439,0.1861883225773667,0.4131338320864505,0.4609756097560976,0.4876357056694813,0.1875684696583428,0.5868661679135495,0.5482509047044632,4901.65,0.3612786489746682
Syracuse,Virginia,2016-03-27,1,104.67838300548551,97.33857903263132,0.4325529542920847,0.5358739849516474,0.489463601532567,0.5809399477806788,0.1198796574866929,0.1170018281535649,0.5050167224080268,0.1742310424746398,0.3115384615384615,0.3550724637681159,0.4751908396946565,0.1731080768340661,0.6884615384615385,0.2944383860414394,4307.074999999999,0.4034896401308615,113.02707636142377,96.1308434029049,0.2809633027522936,0.5769302441145413,0.5294117647058824,0.5571260306242638,0.0883681191260832,0.0948191593352883,0.5435779816513762,0.1470033465165804,0.2931228861330326,0.3239678899082568,0.4865030674846626,0.1474429390943488,0.7068771138669673,0.3374233128834356,4102.625000000001,0.3723926380368098
UNC Asheville,Villanova,2016-03-18,0,103.54161265232042,91.73669467787116,0.3058455114822547,0.5441168456046651,0.5251764705882352,0.4686431014823261,0.1264623496457406,0.0901639344262295,0.5073068893528184,0.1775473165672802,0.2976076555023923,0.4149269311064718,0.4733790195044807,0.1763058164442247,0.7023923444976077,0.3247232472324723,4838.225,0.356879283078545,112.10589444825224,91.89647857445904,0.4375,0.5811939237807586,0.5293569431500466,0.6066298342541436,0.0971574034789987,0.0971524288107202,0.5426136363636364,0.1567854694996573,0.2832832832832833,0.3429752066115702,0.46282722513089,0.1552821383114127,0.7167167167167167,0.3141361256544502,4691.400000000001,0.374869109947644
Weber State,Xavier,2016-03-18,0,109.17459985354115,94.57730435958514,0.4179431072210066,0.5895379053214326,0.5370370370370371,0.5282167042889391,0.0694870647956476,0.0785762256548018,0.563183807439825,0.1866304006695261,0.2601547388781431,0.4431072210065646,0.461969770843491,0.1855762329272986,0.7398452611218569,0.2764505119453925,4793.075000000001,0.2740126767430522,109.22289358845252,95.6961972023703,0.3467492260061919,0.5578175895765473,0.5486238532110091,0.5981735159817352,0.0985169826016482,0.0868024800708591,0.5147058823529411,0.1678415575696542,0.3298774740810556,0.4293085655314757,0.4788918205804749,0.168405098464356,0.6701225259189444,0.3435356200527704,4758.424999999999,0.404221635883905
Wisconsin,Xavier,2016-03-20,1,104.91990574346036,97.82775969221665,0.3375286041189931,0.5304069501600366,0.5181957970271656,0.4940079893475366,0.0890204202426753,0.0845771144278607,0.4899885583524027,0.158046318996501,0.3102409638554217,0.3970251716247139,0.4847507331378299,0.1572062740455756,0.6897590361445783,0.3431085043988269,4212.525,0.2926686217008797,109.22289358845252,95.6961972023703,0.3467492260061919,0.5578175895765473,0.5486238532110091,0.5981735159817352,0.0985169826016482,0.0868024800708591,0.5147058823529411,0.1678415575696542,0.3298774740810556,0.4293085655314757,0.4788918205804749,0.168405098464356,0.6701225259189444,0.3435356200527704,4758.424999999999,0.404221635883905
Arizona,North Dakota,2017-03-16,1,111.4885200791126,95.07226560413616,0.3075280298985585,0.579363660738225,0.5502873563218391,0.5263748597081931,0.079903432215611,0.089213300892133,0.5368392952482648,0.1629546822598676,0.3028095733610822,0.4100373731980779,0.47146529562982,0.1619433198380566,0.6971904266389178,0.2915167095115681,4666.125,0.3660668380462725,107.26487462128536,96.81189881290682,0.3043243243243243,0.5740702408059063,0.5081160846040335,0.5246085011185683,0.1050904528540636,0.0761506276150627,0.5421621621621622,0.1757665613786287,0.2565130260521042,0.3686486486486486,0.4974944320712695,0.1754367151727022,0.7434869739478958,0.3825167037861915,4658.275,0.3346325167037862
Arizona,Saint Mary's (CA),2017-03-18,1,111.4885200791126,95.07226560413616,0.3075280298985585,0.579363660738225,0.5502873563218391,0.5263748597081931,0.079903432215611,0.089213300892133,0.5368392952482648,0.1629546822598676,0.3028095733610822,0.4100373731980779,0.47146529562982,0.1619433198380566,0.6971904266389178,0.2915167095115681,4666.125,0.3660668380462725,117.15055677022424,91.18303430711232,0.4157832744405182,0.6022899566058452,0.5797814207650274,0.6365795724465558,0.0670760152812275,0.0847176079734219,0.5789163722025913,0.1642345044999237,0.3175914994096812,0.2661955241460542,0.4519689737470167,0.1628988942544097,0.6824085005903188,0.2547732696897374,3949.525,0.2816229116945107
Arizona,Xavier,2017-03-23,0,111.4885200791126,95.07226560413616,0.3075280298985585,0.579363660738225,0.5502873563218391,0.5263748597081931,0.079903432215611,0.089213300892133,0.5368392952482648,0.1629546822598676,0.3028095733610822,0.4100373731980779,0.47146529562982,0.1619433198380566,0.6971904266389178,0.2915167095115681,4666.125,0.3660668380462725,106.61119690714064,101.84932513276938,0.3644375324002074,0.5501642685981328,0.5541310541310541,0.5753424657534246,0.0877432355842901,0.0785159620362381,0.5160705028512182,0.1790160421065901,0.3342830009496676,0.4110938310005184,0.5183534347142108,0.1788450639182182,0.6657169990503324,0.3366544310435239,4761.625,0.3922391190351337
Arkansas,Seton Hall,2017-03-17,1,108.86182613406092,101.63295396019106,0.2981427174975562,0.5598085137114912,0.503125,0.5047720042417816,0.1034103188148207,0.1252955082742316,0.5151515151515151,0.1588989426800152,0.3030583873957368,0.3880742913000977,0.4819930932412432,0.1599628369166759,0.6969416126042632,0.3931919092254563,4967.725,0.3739516526887025,103.61275505697375,99.08896388944038,0.3090425531914894,0.5288071409250744,0.5481446688586191,0.4657210401891253,0.0979418966315928,0.0662751677852349,0.502127659574468,0.1841710096281247,0.3391224862888483,0.3787234042553191,0.4900717043574186,0.1839719409701542,0.6608775137111518,0.3607280750137893,4530.85,0.3425261996690568
Arkansas,North Carolina,2017-03-19,0,108.86182613406092,101.63295396019106,0.2981427174975562,0.5598085137114912,0.503125,0.5047720042417816,0.1034103188148207,0.1252955082742316,0.5151515151515151,0.1588989426800152,0.3030583873957368,0.3880742913000977,0.4819930932412432,0.1599628369166759,0.6969416126042632,0.3931919092254563,4967.725,0.3739516526887025,114.17046476909844,96.22089528313232,0.3001339883876731,0.555903222390172,0.5932055749128919,0.5867298578199052,0.0945778062757985,0.0906095551894563,0.5261277355962484,0.158581075068959,0.4117647058823529,0.3363108530594015,0.4843517138599106,0.1607021199855729,0.5882352941176471,0.3119721808246398,5023.975,0.3969200198708395
Baylor,New Mexico State,2017-03-17,1,109.43764476267737,94.87118884424484,0.3380202474690664,0.5630769603039213,0.5685463010863943,0.5990453460620525,0.0765776412195698,0.1309931506849315,0.532058492688414,0.1956427168941718,0.3903508771929824,0.3413948256467941,0.4530988274706867,0.1966438194280311,0.6096491228070176,0.3015075376884422,4241.825000000001,0.3478503629257398,111.59901467280709,93.71469597626512,0.3829899630216587,0.5694611432943492,0.5588366890380313,0.5536723163841808,0.0675725613168202,0.0985144644253323,0.531959852086635,0.1910677947949019,0.370817843866171,0.4384574749075541,0.4625850340136054,0.1883585146706365,0.629182156133829,0.3490319204604918,4702.075000000001,0.3307169021454735
Baylor,Southern California,2017-03-19,1,109.43764476267737,94.87118884424484,0.3380202474690664,0.5630769603039213,0.5685463010863943,0.5990453460620525,0.0765776412195698,0.1309931506849315,0.532058492688414,0.1956427168941718,0.3903508771929824,0.3413948256467941,0.4530988274706867,0.1966438194280311,0.6096491228070176,0.3015075376884422,4241.825000000001,0.3478503629257398,109.66887960844272,101.29573791867004,0.359882005899705,0.5574971050627496,0.5042620008972634,0.5613463626492943,0.099013935294597,0.1357566765578635,0.5181907571288102,0.1510409719158193,0.2968325791855203,0.3751229105211406,0.4990588235294118,0.1499470295819411,0.7031674208144797,0.2409411764705882,4890.625,0.3656470588235294
Baylor,South Carolina,2017-03-24,0,109.43764476267737,94.87118884424484,0.3380202474690664,0.5630769603039213,0.5685463010863943,0.5990453460620525,0.0765776412195698,0.1309931506849315,0.532058492688414,0.1956427168941718,0.3903508771929824,0.3413948256467941,0.4530988274706867,0.1966438194280311,0.6096491228070176,0.3015075376884422,4241.825000000001,0.3478503629257398,99.19026163259596,90.10504247559564,0.3357933579335793,0.5120291319263265,0.503621438918397,0.5133418043202033,0.1096285296237252,0.1115107913669064,0.4717975751186083,0.1793683395524394,0.3208955223880597,0.3937796520822351,0.4478054567022538,0.1821318599724836,0.6791044776119403,0.461447212336892,4614.375,0.3404507710557533
Bucknell,West Virginia,2017-03-16,0,106.85872896309064,93.88901416535124,0.3859095688748685,0.5784634634075498,0.5154349859681946,0.5431693989071038,0.1000389495910292,0.0976709241172051,0.5538906414300736,0.1853208547872835,0.2583170254403131,0.371713985278654,0.4794976934905177,0.1840880670752956,0.7416829745596869,0.3270117888262429,4861.875,0.3177857508969759,110.90661281176315,89.88987991429568,0.330236878773804,0.5477755830065745,0.526032315978456,0.577079107505071,0.1407145348547511,0.1393514460999123,0.5176497909893172,0.1603708825372822,0.3687340696686491,0.3822573153738969,0.4871580122836404,0.1606457720863022,0.6312659303313509,0.4215522054718034,5021.55,0.3629257398101619
Butler,Winthrop,2017-03-16,1,112.1251629726206,99.20797407489732,0.3747126436781609,0.5798700502635773,0.5074792243767313,0.4921780986762936,0.0903166933795055,0.0839768339768339,0.5456896551724137,0.1436529572122792,0.2623873873873873,0.3620689655172414,0.5066225165562914,0.1417925289844051,0.7376126126126126,0.3750752558699579,4246.175000000001,0.3762793497892835,107.156734050932,94.32615177858976,0.429551451187335,0.5707892823180624,0.5078776645041705,0.4745958429561201,0.0881945319390198,0.1333333333333333,0.5372031662269129,0.1730637962719874,0.2590068159688413,0.3773087071240105,0.4598145285935085,0.1730292721851245,0.7409931840311588,0.3276661514683153,4761.724999999999,0.3508500772797527
Butler,Middle Tennessee,2017-03-18,1,112.1251629726206,99.20797407489732,0.3747126436781609,0.5798700502635773,0.5074792243767313,0.4921780986762936,0.0903166933795055,0.0839768339768339,0.5456896551724137,0.1436529572122792,0.2623873873873873,0.3620689655172414,0.5066225165562914,0.1417925289844051,0.7376126126126126,0.3750752558699579,4246.175000000001,0.3762793497892835,111.48257401944716,93.6249782570882,0.3007135575942915,0.5688482551009031,0.5436565364206464,0.5390218522372529,0.1013219690380935,0.0850131463628396,0.5451070336391437,0.1472741177755927,0.2918756268806419,0.3007135575942915,0.4742007851934941,0.1465472256044529,0.708124373119358,0.3679192372406057,4587.85,0.3600673022994952
Butler,North Carolina,2017-03-24,0,112.1251629726206,99.20797407489732,0.3747126436781609,0.5798700502635773,0.5074792243767313,0.4921780986762936,0.0903166933795055,0.0839768339768339,0.5456896551724137,0.1436529572122792,0.2623873873873873,0.3620689655172414,0.5066225165562914,0.1417925289844051,0.7376126126126126,0.3750752558699579,4246.175000000001,0.3762793497892835,114.17046476909844,96.22089528313232,0.3001339883876731,0.555903222390172,0.5932055749128919,0.5867298578199052,0.0945778062757985,0.0906095551894563,0.5261277355962484,0.158581075068959,0.4117647058823529,0.3363108530594015,0.4843517138599106,0.1607021199855729,0.5882352941176471,0.3119721808246398,5023.975,0.3969200198708395
Cincinnati,Kansas State,2017-03-17,1,111.46328578975172,90.4537998906506,0.3637717121588089,0.5441416659503138,0.5421911421911422,0.5851528384279476,0.1115363586659376,0.1432225063938619,0.5171215880893301,0.13954921641134,0.3463687150837989,0.3255583126550868,0.447524219590958,0.1386550027337342,0.6536312849162011,0.2960172228202368,4557.85,0.3686759956942949,105.16873131140544,98.5202659232254,0.3635866593767086,0.5621004566210046,0.4956689124157844,0.6025943396226415,0.1132318250053613,0.1036437246963562,0.5292509568069984,0.1828278513455789,0.2781124497991968,0.4155276107162384,0.4912140575079872,0.1835728072056616,0.7218875502008032,0.3301384451544196,4672.499999999998,0.3423855165069223
Cincinnati,UCLA,2017-03-19,0,111.46328578975172,90.4537998906506,0.3637717121588089,0.5441416659503138,0.5421911421911422,0.5851528384279476,0.1115363586659376,0.1432225063938619,0.5171215880893301,0.13954921641134,0.3463687150837989,0.3255583126550868,0.447524219590958,0.1386550027337342,0.6536312849162011,0.2960172228202368,4557.85,0.3686759956942949,118.77638811439498,99.22468243910716,0.3763992537313433,0.6167273328921244,0.5356362046348929,0.6370170709793351,0.0806250436552681,0.1275985663082437,0.5953824626865671,0.150561618736557,0.2796859666339548,0.2686567164179104,0.4837081229921982,0.1508726064440165,0.7203140333660452,0.2583754015603487,5016.025,0.3597980725103258
Creighton,Rhode Island,2017-03-17,0,110.30450284946716,98.5842265237562,0.3585907335907335,0.5955186792794906,0.4950271247739602,0.5579847908745247,0.0843864981602943,0.0755148741418764,0.5793918918918919,0.1655357689610556,0.2245885769603098,0.2765444015444015,0.4983140655105973,0.1675731882898736,0.7754114230396902,0.2813102119460501,5031.574999999999,0.3684971098265896,106.92518328769545,93.75855311415464,0.3207150368033649,0.5358091359773371,0.5307079231129864,0.5174418604651163,0.0924010028355284,0.1628849270664505,0.5065720294426919,0.1563466124900627,0.3243494423791822,0.3953732912723449,0.4476678043230944,0.155023483430223,0.6756505576208178,0.4544937428896473,4547.725,0.29806598407281
Dayton,Wichita State,2017-03-17,0,107.46837165011564,93.31477898833562,0.3806451612903225,0.5751589574333834,0.5033591731266149,0.6097256857855362,0.1099684349862539,0.1196172248803827,0.5439882697947214,0.1646034553122024,0.2326574172892209,0.4387096774193548,0.4770881670533642,0.1642738349794657,0.767342582710779,0.3428074245939675,4415.025000000001,0.3938515081206497,115.2083247305612,86.83026584867075,0.3617764471057884,0.5837552830899276,0.5717560751948647,0.5932560590094836,0.0952965235173824,0.1102430555555555,0.5474051896207585,0.1536110996407482,0.3235014272121789,0.405189620758483,0.4379968203497615,0.1521472392638037,0.6764985727878211,0.3603603603603603,4866.7,0.3895071542130365
Duke,Troy,2017-03-17,1,114.51171280803165,98.29768835530352,0.3773399014778325,0.5868412846897412,0.52443857331572,0.4731404958677686,0.0832554070767096,0.1044577511643379,0.547783251231527,0.1569820505019775,0.3011049723756906,0.3891625615763547,0.4747257987601335,0.1556514132303701,0.6988950276243094,0.3085360038149737,4951.574999999999,0.2832618025751073,109.006340046513,100.50642773665756,0.4030563514804202,0.5671422976894575,0.5189603749467405,0.4947807933194154,0.0857031554343591,0.0992963252541047,0.5305635148042025,0.1690679070126512,0.2940663176265271,0.3978032473734479,0.4929245283018867,0.1706271912738605,0.705933682373473,0.320754716981132,5157.674999999999,0.3966981132075471
Duke,South Carolina,2017-03-19,0,114.51171280803165,98.29768835530352,0.3773399014778325,0.5868412846897412,0.52443857331572,0.4731404958677686,0.0832554070767096,0.1044577511643379,0.547783251231527,0.1569820505019775,0.3011049723756906,0.3891625615763547,0.4747257987601335,0.1556514132303701,0.6988950276243094,0.3085360038149737,4951.574999999999,0.2832618025751073,99.19026163259596,90.10504247559564,0.3357933579335793,0.5120291319263265,0.503621438918397,0.5133418043202033,0.1096285296237252,0.1115107913669064,0.4717975751186083,0.1793683395524394,0.3208955223880597,0.3937796520822351,0.4478054567022538,0.1821318599724836,0.6791044776119403,0.461447212336892,4614.375,0.3404507710557533
East Tennessee State,Florida,2017-03-16,0,108.7670136108887,95.06339575480251,0.3511811023622047,0.5896267361111112,0.5360339142722562,0.5390374331550802,0.1144953536656654,0.1400172860847018,0.558005249343832,0.1961569255404323,0.2936507936507936,0.4409448818897638,0.485587002096436,0.1975448003386481,0.7063492063492064,0.3679245283018867,4978.450000000001,0.3936058700209643,108.68150462059091,91.3056058641347,0.3618594823032224,0.5552107806197083,0.5165719696969697,0.4747356051703877,0.1037368855357774,0.1201581027667984,0.5150554675118859,0.1596598550913271,0.3009433962264151,0.4035921817221342,0.4566865186789388,0.1577486523849839,0.6990566037735849,0.339469409853817,4637.724999999999,0.3151055766107201
Florida,Virginia,2017-03-18,1,108.68150462059091,91.3056058641347,0.3618594823032224,0.5552107806197083,0.5165719696969697,0.4747356051703877,0.1037368855357774,0.1201581027667984,0.5150554675118859,0.1596598550913271,0.3009433962264151,0.4035921817221342,0.4566865186789388,0.1577486523849839,0.6990566037735849,0.339469409853817,4637.724999999999,0.3151055766107201,106.9269173837778,89.13816415443938,0.331974373907979,0.5529463660188381,0.5286908077994429,0.5721455457967378,0.0906404927637838,0.1396348012889366,0.5294117647058824,0.1505306204370405,0.2644067796610169,0.2574257425742574,0.4575226977950713,0.1502328609344483,0.735593220338983,0.3398184176394293,3989.85,0.3962386511024643
Florida,Wisconsin,2017-03-24,1,108.68150462059091,91.3056058641347,0.3618594823032224,0.5552107806197083,0.5165719696969697,0.4747356051703877,0.1037368855357774,0.1201581027667984,0.5150554675118859,0.1596598550913271,0.3009433962264151,0.4035921817221342,0.4566865186789388,0.1577486523849839,0.6990566037735849,0.339469409853817,4637.724999999999,0.3151055766107201,107.93398640896652,92.55729420630348,0.3663115169964485,0.5384818598097922,0.5512033978291647,0.5173961840628507,0.1032847200673788,0.0985221674876847,0.5172501268391679,0.1592975024269702,0.3379501385041551,0.3206494165398275,0.4729508196721311,0.160024823795381,0.6620498614958449,0.2644808743169399,4522.1,0.3344262295081967
Florida,South Carolina,2017-03-26,0,108.68150462059091,91.3056058641347,0.3618594823032224,0.5552107806197083,0.5165719696969697,0.4747356051703877,0.1037368855357774,0.1201581027667984,0.5150554675118859,0.1596598550913271,0.3009433962264151,0.4035921817221342,0.4566865186789388,0.1577486523849839,0.6990566037735849,0.339469409853817,4637.724999999999,0.3151055766107201,99.19026163259596,90.10504247559564,0.3357933579335793,0.5120291319263265,0.503621438918397,0.5133418043202033,0.1096285296237252,0.1115107913669064,0.4717975751186083,0.1793683395524394,0.3208955223880597,0.3937796520822351,0.4478054567022538,0.1821318599724836,0.6791044776119403,0.461447212336892,4614.375,0.3404507710557533
Florida Gulf Coast,Florida State,2017-03-16,0,112.34943632388874,97.57460481210444,0.3122752953261428,0.5816947046029561,0.5529241179313679,0.5204498977505112,0.0863986588864889,0.0995670995670995,0.5570107858243452,0.1736036692528612,0.3385416666666667,0.3307652799178223,0.4818325434439178,0.1740868499951643,0.6614583333333334,0.3385992627698789,4659.324999999999,0.3917851500789889,111.9822211247608,97.01269373150336,0.3134842519685039,0.5678569192562138,0.5350553505535055,0.4938900203665988,0.1002299514317827,0.135702746365105,0.5391240157480315,0.1584459946087207,0.3358851674641148,0.3769685039370078,0.4741735537190082,0.158800540334306,0.6641148325358852,0.3734504132231405,4854.275,0.3605371900826446
Florida State,Xavier,2017-03-18,0,111.9822211247608,97.01269373150336,0.3134842519685039,0.5678569192562138,0.5350553505535055,0.4938900203665988,0.1002299514317827,0.135702746365105,0.5391240157480315,0.1584459946087207,0.3358851674641148,0.3769685039370078,0.4741735537190082,0.158800540334306,0.6641148325358852,0.3734504132231405,4854.275,0.3605371900826446,106.61119690714064,101.84932513276938,0.3644375324002074,0.5501642685981328,0.5541310541310541,0.5753424657534246,0.0877432355842901,0.0785159620362381,0.5160705028512182,0.1790160421065901,0.3342830009496676,0.4110938310005184,0.5183534347142108,0.1788450639182182,0.6657169990503324,0.3366544310435239,4761.625,0.3922391190351337
Gonzaga,South Dakota State,2017-03-16,1,116.65621734587252,85.31236458564533,0.3262668045501551,0.610588492671188,0.5596707818930041,0.5279441117764471,0.099770654322162,0.1069868995633187,0.5804033092037229,0.1542319749216301,0.2799145299145299,0.3826266804550155,0.4153846153846154,0.1559973366308381,0.7200854700854701,0.2595533498759305,4757.924999999999,0.3181141439205955,109.04692491393476,108.49372686879516,0.4590425531914893,0.586984830103841,0.5143918291550603,0.522595596755504,0.0729889382583684,0.0707251566696508,0.5422872340425532,0.1802975322809084,0.2580645161290322,0.4101063829787234,0.5385170919595571,0.1797919609076195,0.7419354838709677,0.2595089070775156,4843.250000000001,0.4622051035146846
Gonzaga,Northwestern,2017-03-18,1,116.65621734587252,85.31236458564533,0.3262668045501551,0.610588492671188,0.5596707818930041,0.5279441117764471,0.099770654322162,0.1069868995633187,0.5804033092037229,0.1542319749216301,0.2799145299145299,0.3826266804550155,0.4153846153846154,0.1559973366308381,0.7200854700854701,0.2595533498759305,4757.924999999999,0.3181141439205955,104.45793806858696,95.83847836918612,0.3589873417721519,0.5340610292330469,0.4995391705069124,0.6023255813953489,0.0745217824570525,0.1354581673306772,0.4967088607594936,0.1491021457743587,0.276056338028169,0.3068354430379746,0.4604918890633176,0.1494768310911808,0.723943661971831,0.3547880690737833,4621.9,0.3432757718472004
Gonzaga,West Virginia,2017-03-23,1,116.65621734587252,85.31236458564533,0.3262668045501551,0.610588492671188,0.5596707818930041,0.5279441117764471,0.099770654322162,0.1069868995633187,0.5804033092037229,0.1542319749216301,0.2799145299145299,0.3826266804550155,0.4153846153846154,0.1559973366308381,0.7200854700854701,0.2595533498759305,4757.924999999999,0.3181141439205955,110.90661281176315,89.88987991429568,0.330236878773804,0.5477755830065745,0.526032315978456,0.577079107505071,0.1407145348547511,0.1393514460999123,0.5176497909893172,0.1603708825372822,0.3687340696686491,0.3822573153738969,0.4871580122836404,0.1606457720863022,0.6312659303313509,0.4215522054718034,5021.55,0.3629257398101619
Gonzaga,Xavier,2017-03-25,1,116.65621734587252,85.31236458564533,0.3262668045501551,0.610588492671188,0.5596707818930041,0.5279441117764471,0.099770654322162,0.1069868995633187,0.5804033092037229,0.1542319749216301,0.2799145299145299,0.3826266804550155,0.4153846153846154,0.1559973366308381,0.7200854700854701,0.2595533498759305,4757.924999999999,0.3181141439205955,106.61119690714064,101.84932513276938,0.3644375324002074,0.5501642685981328,0.5541310541310541,0.5753424657534246,0.0877432355842901,0.0785159620362381,0.5160705028512182,0.1790160421065901,0.3342830009496676,0.4110938310005184,0.5183534347142108,0.1788450639182182,0.6657169990503324,0.3366544310435239,4761.625,0.3922391190351337
