Index,Team,G,Date,Site,Opponent,W/L,Tm,Opp,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,oFG,oFGA,oFG%,o3P,o3PA,o3P%,oFT,oFTA,oFT%,oORB,oTRB,oAST,oSTL,oBLK,oTOV,oPF
2103,George Washington,5,2020-12-11,@,Delaware,L,65.0,68.0,23.0,52.0,0.442,9.0,18.0,0.5,10.0,11.0,0.909,8.0,32.0,11.0,5.0,3.0,19.0,17.0,24.0,59.0,0.407,10.0,28.0,0.357,10.0,12.0,0.833,12.0,32.0,14.0,4.0,2.0,15.0,13.0
2104,George Washington,6,2020-12-14,,William & Mary,L (1 OT),84.0,85.0,30.0,62.0,0.484,5.0,19.0,0.263,19.0,23.0,0.826,13.0,35.0,12.0,8.0,5.0,11.0,12.0,33.0,65.0,0.508,4.0,18.0,0.222,15.0,17.0,0.882,9.0,25.0,12.0,6.0,5.0,9.0,20.0
2105,George Washington,7,2020-12-22,,Charlotte,L,65.0,66.0,25.0,52.0,0.481,7.0,20.0,0.35,8.0,9.0,0.889,5.0,26.0,11.0,7.0,3.0,12.0,12.0,25.0,52.0,0.481,6.0,13.0,0.462,10.0,17.0,0.588,10.0,29.0,9.0,9.0,3.0,14.0,10.0
2106,George Washington,8,2020-12-30,@,Fordham,W,71.0,47.0,25.0,50.0,0.5,9.0,19.0,0.474,12.0,19.0,0.632,6.0,40.0,18.0,4.0,4.0,14.0,21.0,16.0,58.0,0.276,2.0,14.0,0.143,13.0,20.0,0.65,9.0,24.0,6.0,6.0,6.0,7.0,15.0
2107,George Washington,9,2021-01-02,,Duquesne,L,63.0,75.0,24.0,55.0,0.436,3.0,16.0,0.188,12.0,26.0,0.462,11.0,31.0,4.0,1.0,5.0,8.0,14.0,28.0,58.0,0.483,8.0,22.0,0.364,11.0,15.0,0.733,9.0,34.0,17.0,6.0,4.0,7.0,21.0
2108,George Washington,10,2021-01-03,,Duquesne,W,75.0,73.0,26.0,56.0,0.464,9.0,25.0,0.36,14.0,18.0,0.778,7.0,31.0,14.0,8.0,2.0,11.0,20.0,28.0,60.0,0.467,7.0,21.0,0.333,10.0,23.0,0.435,13.0,38.0,15.0,7.0,1.0,15.0,17.0
2109,George Washington,11,2021-01-13,,Virginia Commonwealth,L,77.0,84.0,25.0,59.0,0.424,6.0,15.0,0.4,21.0,26.0,0.808,11.0,37.0,10.0,14.0,6.0,23.0,19.0,31.0,58.0,0.534,4.0,15.0,0.267,18.0,25.0,0.72,5.0,27.0,17.0,17.0,6.0,19.0,20.0
2110,George Washington,12,2021-01-17,,Dayton,L,54.0,67.0,18.0,49.0,0.367,4.0,19.0,0.211,14.0,22.0,0.636,6.0,27.0,10.0,3.0,2.0,9.0,18.0,24.0,46.0,0.522,9.0,20.0,0.45,10.0,14.0,0.714,3.0,29.0,19.0,4.0,0.0,9.0,15.0
2111,George Washington,13,2021-02-21,,Rhode Island,W,78.0,70.0,27.0,53.0,0.509,8.0,19.0,0.421,16.0,21.0,0.762,6.0,32.0,18.0,7.0,0.0,9.0,15.0,27.0,60.0,0.45,5.0,16.0,0.313,11.0,17.0,0.647,12.0,32.0,15.0,5.0,3.0,10.0,16.0
2112,George Washington,14,2021-02-24,@,George Mason,L,58.0,63.0,21.0,46.0,0.457,4.0,12.0,0.333,12.0,20.0,0.6,3.0,33.0,8.0,4.0,5.0,13.0,15.0,22.0,72.0,0.306,7.0,24.0,0.292,12.0,16.0,0.75,21.0,42.0,10.0,7.0,7.0,8.0,13.0
2113,George Washington,15,2021-02-26,@,St. Bonaventure,L,41.0,88.0,15.0,46.0,0.326,2.0,13.0,0.154,9.0,15.0,0.6,4.0,21.0,7.0,5.0,1.0,13.0,6.0,35.0,60.0,0.583,15.0,29.0,0.517,3.0,5.0,0.6,7.0,33.0,22.0,10.0,3.0,7.0,11.0
2114,George Washington,16,2021-03-03,N,Fordham,W,53.0,49.0,20.0,53.0,0.377,6.0,27.0,0.222,7.0,10.0,0.7,4.0,31.0,10.0,8.0,1.0,9.0,7.0,20.0,51.0,0.392,6.0,23.0,0.261,3.0,6.0,0.5,4.0,30.0,10.0,5.0,2.0,11.0,14.0
2115,George Washington,17,2021-03-04,N,George Mason,L,59.0,73.0,21.0,57.0,0.368,5.0,15.0,0.333,12.0,17.0,0.706,3.0,28.0,9.0,4.0,1.0,9.0,15.0,28.0,58.0,0.483,5.0,16.0,0.313,12.0,19.0,0.632,7.0,40.0,9.0,6.0,6.0,6.0,18.0
2116,Georgetown,1,2020-11-25,,Maryland-Baltimore County,W,70.0,62.0,28.0,75.0,0.373,7.0,27.0,0.259,7.0,14.0,0.5,21.0,56.0,15.0,8.0,3.0,20.0,19.0,23.0,65.0,0.354,6.0,24.0,0.25,10.0,14.0,0.714,7.0,36.0,13.0,12.0,2.0,16.0,19.0
2117,Georgetown,2,2020-12-01,,Navy,L,71.0,78.0,25.0,60.0,0.417,10.0,31.0,0.323,11.0,17.0,0.647,12.0,38.0,13.0,3.0,4.0,13.0,15.0,32.0,64.0,0.5,9.0,26.0,0.346,5.0,10.0,0.5,9.0,35.0,10.0,8.0,1.0,7.0,14.0
2118,Georgetown,3,2020-12-06,,West Virginia,L,71.0,80.0,25.0,62.0,0.403,11.0,30.0,0.367,10.0,15.0,0.667,9.0,41.0,11.0,2.0,7.0,15.0,24.0,26.0,64.0,0.406,6.0,17.0,0.353,22.0,33.0,0.667,11.0,40.0,14.0,9.0,2.0,5.0,16.0
2119,Georgetown,4,2020-12-08,,Coppin State,W,80.0,48.0,29.0,53.0,0.547,10.0,23.0,0.435,12.0,17.0,0.706,8.0,50.0,17.0,6.0,4.0,26.0,16.0,18.0,66.0,0.273,8.0,38.0,0.211,4.0,12.0,0.333,8.0,27.0,12.0,11.0,1.0,12.0,20.0
2120,Georgetown,5,2020-12-11,,Villanova,L,63.0,76.0,26.0,61.0,0.426,7.0,23.0,0.304,4.0,4.0,1.0,9.0,35.0,10.0,0.0,2.0,12.0,17.0,25.0,60.0,0.417,15.0,39.0,0.385,11.0,17.0,0.647,8.0,33.0,17.0,3.0,0.0,7.0,13.0
2121,Georgetown,6,2020-12-13,,St. John's (NY),W (1 OT),97.0,94.0,34.0,63.0,0.54,11.0,23.0,0.478,18.0,24.0,0.75,5.0,30.0,17.0,9.0,10.0,16.0,19.0,33.0,76.0,0.434,4.0,13.0,0.308,24.0,33.0,0.727,16.0,41.0,21.0,12.0,2.0,15.0,20.0
2122,Georgetown,7,2020-12-20,@,St. John's (NY),L,83.0,94.0,27.0,62.0,0.435,10.0,26.0,0.385,19.0,26.0,0.731,7.0,34.0,14.0,5.0,3.0,13.0,18.0,30.0,63.0,0.476,13.0,29.0,0.448,21.0,26.0,0.808,8.0,35.0,19.0,8.0,7.0,9.0,19.0
2123,Georgetown,8,2020-12-23,@,Seton Hall,L,67.0,78.0,24.0,70.0,0.343,7.0,17.0,0.412,12.0,13.0,0.923,11.0,41.0,10.0,7.0,3.0,14.0,19.0,28.0,62.0,0.452,9.0,25.0,0.36,13.0,18.0,0.722,5.0,36.0,18.0,6.0,11.0,9.0,15.0
2124,Georgetown,9,2021-01-02,,Marquette,L,60.0,64.0,24.0,63.0,0.381,5.0,24.0,0.208,7.0,9.0,0.778,10.0,37.0,11.0,7.0,4.0,17.0,15.0,25.0,64.0,0.391,5.0,22.0,0.227,9.0,17.0,0.529,10.0,36.0,9.0,11.0,5.0,13.0,10.0
2125,Georgetown,10,2021-01-06,@,Butler,L,55.0,63.0,20.0,59.0,0.339,9.0,21.0,0.429,6.0,8.0,0.75,11.0,41.0,12.0,3.0,2.0,15.0,15.0,23.0,60.0,0.383,7.0,22.0,0.318,10.0,15.0,0.667,7.0,31.0,13.0,7.0,0.0,5.0,13.0
2126,Georgetown,11,2021-01-09,@,Syracuse,L,69.0,74.0,24.0,55.0,0.436,11.0,32.0,0.344,10.0,13.0,0.769,5.0,28.0,18.0,4.0,6.0,12.0,15.0,27.0,62.0,0.435,9.0,21.0,0.429,11.0,14.0,0.786,8.0,32.0,17.0,7.0,3.0,8.0,12.0
2127,Georgetown,12,2021-01-30,,Providence,W,73.0,72.0,26.0,64.0,0.406,6.0,23.0,0.261,15.0,19.0,0.789,16.0,45.0,16.0,3.0,4.0,7.0,15.0,28.0,66.0,0.424,8.0,21.0,0.381,8.0,11.0,0.727,9.0,32.0,18.0,3.0,1.0,5.0,19.0
2128,Georgetown,13,2021-02-03,@,Creighton,W,86.0,79.0,29.0,58.0,0.5,10.0,21.0,0.476,18.0,24.0,0.75,7.0,32.0,16.0,6.0,1.0,13.0,20.0,27.0,57.0,0.474,10.0,26.0,0.385,15.0,21.0,0.714,5.0,28.0,16.0,6.0,0.0,15.0,20.0
2129,Georgetown,14,2021-02-07,@,Villanova,L,74.0,84.0,29.0,57.0,0.509,7.0,20.0,0.35,9.0,12.0,0.75,9.0,27.0,15.0,4.0,3.0,13.0,16.0,27.0,55.0,0.491,13.0,26.0,0.5,17.0,18.0,0.944,9.0,24.0,21.0,6.0,2.0,10.0,12.0
2130,Georgetown,15,2021-02-09,,Creighton,L,48.0,63.0,16.0,58.0,0.276,9.0,31.0,0.29,7.0,8.0,0.875,12.0,39.0,13.0,12.0,2.0,24.0,12.0,26.0,59.0,0.441,6.0,25.0,0.24,5.0,9.0,0.556,7.0,33.0,12.0,19.0,3.0,17.0,11.0
2131,Georgetown,16,2021-02-13,,Butler,W,78.0,63.0,24.0,46.0,0.522,11.0,22.0,0.5,19.0,22.0,0.864,9.0,38.0,16.0,9.0,5.0,21.0,15.0,23.0,59.0,0.39,9.0,24.0,0.375,8.0,9.0,0.889,5.0,17.0,19.0,12.0,2.0,13.0,21.0
2132,Georgetown,17,2021-02-20,,Seton Hall,W,81.0,75.0,28.0,56.0,0.5,10.0,16.0,0.625,15.0,21.0,0.714,10.0,34.0,18.0,7.0,6.0,18.0,13.0,29.0,67.0,0.433,6.0,21.0,0.286,11.0,16.0,0.688,13.0,31.0,12.0,9.0,6.0,11.0,21.0
2133,Georgetown,18,2021-02-23,,Connecticut,L,57.0,70.0,19.0,53.0,0.358,4.0,19.0,0.211,15.0,21.0,0.714,6.0,25.0,9.0,10.0,3.0,15.0,13.0,30.0,66.0,0.455,2.0,11.0,0.182,8.0,13.0,0.615,17.0,45.0,12.0,8.0,5.0,14.0,20.0
2134,Georgetown,19,2021-02-27,@,DePaul,W,68.0,60.0,21.0,51.0,0.412,7.0,17.0,0.412,19.0,21.0,0.905,11.0,35.0,12.0,6.0,9.0,18.0,15.0,22.0,57.0,0.386,7.0,18.0,0.389,9.0,10.0,0.9,6.0,24.0,12.0,6.0,2.0,13.0,17.0
2135,Georgetown,20,2021-03-02,,Xavier,W,72.0,66.0,24.0,61.0,0.393,9.0,25.0,0.36,15.0,22.0,0.682,13.0,42.0,10.0,4.0,4.0,12.0,17.0,22.0,68.0,0.324,9.0,34.0,0.265,13.0,16.0,0.813,12.0,39.0,14.0,7.0,2.0,12.0,22.0
2136,Georgetown,21,2021-03-06,@,Connecticut,L,82.0,98.0,27.0,58.0,0.466,8.0,18.0,0.444,20.0,25.0,0.8,7.0,21.0,11.0,7.0,1.0,12.0,17.0,35.0,59.0,0.593,12.0,28.0,0.429,16.0,21.0,0.762,8.0,33.0,22.0,4.0,6.0,12.0,22.0
2137,Georgetown,22,2021-03-10,N,Marquette,W,68.0,49.0,24.0,61.0,0.393,4.0,19.0,0.211,16.0,22.0,0.727,13.0,42.0,9.0,10.0,2.0,12.0,10.0,21.0,58.0,0.362,5.0,24.0,0.208,2.0,4.0,0.5,5.0,28.0,7.0,5.0,4.0,15.0,18.0
2138,Georgetown,23,2021-03-11,N,Villanova,W,72.0,71.0,20.0,51.0,0.392,9.0,22.0,0.409,23.0,23.0,1.0,6.0,29.0,11.0,4.0,0.0,12.0,18.0,24.0,55.0,0.436,9.0,30.0,0.3,14.0,22.0,0.636,9.0,28.0,13.0,4.0,0.0,5.0,21.0
2139,Georgetown,24,2021-03-12,N,Seton Hall,W,66.0,58.0,21.0,48.0,0.438,6.0,12.0,0.5,18.0,25.0,0.72,6.0,30.0,5.0,5.0,6.0,14.0,13.0,24.0,62.0,0.387,5.0,18.0,0.278,5.0,11.0,0.455,14.0,37.0,10.0,5.0,2.0,13.0,19.0
2140,Georgetown,25,2021-03-13,N,Creighton,W,73.0,48.0,27.0,58.0,0.466,10.0,26.0,0.385,9.0,18.0,0.5,12.0,44.0,12.0,7.0,3.0,12.0,11.0,17.0,59.0,0.288,9.0,34.0,0.265,5.0,12.0,0.417,7.0,28.0,12.0,6.0,1.0,11.0,16.0
2141,Georgetown,26,2021-03-20,N,Colorado,L,73.0,96.0,23.0,58.0,0.397,8.0,24.0,0.333,19.0,26.0,0.731,6.0,25.0,12.0,5.0,4.0,12.0,16.0,34.0,56.0,0.607,16.0,25.0,0.64,12.0,14.0,0.857,1.0,26.0,27.0,3.0,3.0,11.0,17.0
2142,Georgia,1,2020-11-29,,Florida A&M,W,85.0,75.0,30.0,62.0,0.484,5.0,22.0,0.227,20.0,26.0,0.769,13.0,34.0,20.0,8.0,2.0,15.0,18.0,31.0,59.0,0.525,2.0,13.0,0.154,11.0,17.0,0.647,7.0,26.0,13.0,8.0,1.0,14.0,20.0
2143,Georgia,2,2020-12-02,,NON-FBS-SCHOOL,W,84.0,62.0,31.0,59.0,0.525,5.0,14.0,0.357,17.0,23.0,0.739,14.0,47.0,17.0,6.0,2.0,25.0,22.0,20.0,61.0,0.328,10.0,33.0,0.303,12.0,13.0,0.923,6.0,24.0,11.0,8.0,3.0,19.0,23.0
2144,Georgia,3,2020-12-04,,Jacksonville,W,98.0,65.0,38.0,74.0,0.514,8.0,23.0,0.348,14.0,18.0,0.778,15.0,46.0,24.0,15.0,3.0,16.0,24.0,25.0,59.0,0.424,4.0,23.0,0.174,11.0,24.0,0.458,9.0,31.0,8.0,7.0,2.0,22.0,18.0
2145,Georgia,4,2020-12-08,,Montana,W,63.0,50.0,27.0,68.0,0.397,5.0,23.0,0.217,4.0,9.0,0.444,17.0,48.0,11.0,10.0,3.0,18.0,14.0,18.0,51.0,0.353,5.0,15.0,0.333,9.0,10.0,0.9,2.0,26.0,10.0,4.0,4.0,20.0,16.0
2146,Georgia,5,2020-12-12,,Samford,W,79.0,75.0,27.0,63.0,0.429,6.0,23.0,0.261,19.0,32.0,0.594,13.0,42.0,13.0,8.0,3.0,12.0,14.0,29.0,69.0,0.42,9.0,31.0,0.29,8.0,10.0,0.8,10.0,36.0,14.0,2.0,2.0,15.0,23.0
2147,Georgia,6,2020-12-19,,Cincinnati,W,83.0,68.0,29.0,59.0,0.492,4.0,13.0,0.308,21.0,25.0,0.84,8.0,36.0,14.0,10.0,2.0,21.0,22.0,26.0,67.0,0.388,5.0,29.0,0.172,11.0,20.0,0.55,14.0,32.0,9.0,12.0,4.0,22.0,24.0
2148,Georgia,7,2020-12-22,,Northeastern,W,76.0,58.0,30.0,59.0,0.508,5.0,13.0,0.385,11.0,17.0,0.647,11.0,36.0,14.0,11.0,4.0,14.0,11.0,22.0,59.0,0.373,12.0,26.0,0.462,2.0,4.0,0.5,11.0,26.0,10.0,4.0,2.0,18.0,19.0
2149,Georgia,8,2020-12-30,,Mississippi State,L,73.0,83.0,26.0,65.0,0.4,9.0,25.0,0.36,12.0,18.0,0.667,11.0,38.0,16.0,4.0,2.0,15.0,17.0,29.0,66.0,0.439,12.0,27.0,0.444,13.0,18.0,0.722,11.0,38.0,15.0,8.0,7.0,12.0,17.0
2150,Georgia,9,2021-01-06,@,Louisiana State,L (1 OT),92.0,94.0,34.0,71.0,0.479,12.0,35.0,0.343,12.0,18.0,0.667,12.0,39.0,19.0,10.0,4.0,22.0,23.0,31.0,70.0,0.443,10.0,30.0,0.333,22.0,33.0,0.667,14.0,37.0,10.0,19.0,2.0,16.0,18.0
2151,Georgia,10,2021-01-09,@,Arkansas,L,69.0,99.0,27.0,63.0,0.429,5.0,19.0,0.263,10.0,13.0,0.769,6.0,27.0,11.0,5.0,0.0,20.0,19.0,36.0,69.0,0.522,12.0,21.0,0.571,15.0,18.0,0.833,10.0,34.0,24.0,7.0,1.0,14.0,18.0
2152,Georgia,11,2021-01-13,,Auburn,L,77.0,95.0,28.0,67.0,0.418,4.0,10.0,0.4,17.0,34.0,0.5,12.0,29.0,8.0,13.0,3.0,17.0,25.0,35.0,62.0,0.565,5.0,20.0,0.25,20.0,26.0,0.769,7.0,36.0,19.0,11.0,14.0,20.0,23.0
2153,Georgia,12,2021-01-16,@,Mississippi,W,78.0,74.0,27.0,46.0,0.587,9.0,15.0,0.6,15.0,17.0,0.882,3.0,21.0,18.0,7.0,1.0,16.0,17.0,31.0,61.0,0.508,7.0,22.0,0.318,5.0,15.0,0.333,13.0,27.0,19.0,6.0,1.0,15.0,19.0
2154,Georgia,13,2021-01-20,,Kentucky,W,63.0,62.0,26.0,67.0,0.388,4.0,16.0,0.25,7.0,9.0,0.778,14.0,34.0,12.0,10.0,2.0,10.0,15.0,24.0,57.0,0.421,1.0,13.0,0.077,13.0,18.0,0.722,15.0,39.0,11.0,5.0,6.0,15.0,11.0
2155,Georgia,14,2021-01-23,,Florida,L,84.0,92.0,32.0,59.0,0.542,7.0,23.0,0.304,13.0,24.0,0.542,9.0,25.0,22.0,5.0,0.0,13.0,20.0,37.0,65.0,0.569,7.0,18.0,0.389,11.0,17.0,0.647,13.0,35.0,14.0,10.0,5.0,14.0,19.0
2156,Georgia,15,2021-01-27,@,South Carolina,L,59.0,83.0,21.0,66.0,0.318,4.0,26.0,0.154,13.0,17.0,0.765,19.0,34.0,13.0,7.0,4.0,17.0,14.0,33.0,75.0,0.44,9.0,19.0,0.474,8.0,10.0,0.8,22.0,42.0,16.0,9.0,7.0,15.0,19.0
2157,Georgia,16,2021-01-30,,Mississippi,W,71.0,61.0,26.0,47.0,0.553,9.0,18.0,0.5,10.0,20.0,0.5,8.0,26.0,16.0,6.0,3.0,17.0,17.0,23.0,64.0,0.359,2.0,13.0,0.154,13.0,19.0,0.684,16.0,31.0,6.0,12.0,4.0,15.0,16.0
2158,Georgia,17,2021-02-02,@,Auburn,W,91.0,86.0,33.0,67.0,0.493,7.0,16.0,0.438,18.0,24.0,0.75,12.0,37.0,14.0,7.0,1.0,13.0,21.0,29.0,60.0,0.483,8.0,27.0,0.296,20.0,26.0,0.769,7.0,30.0,18.0,9.0,7.0,14.0,20.0
2159,Georgia,18,2021-02-06,,Vanderbilt,W,73.0,70.0,27.0,46.0,0.587,7.0,15.0,0.467,12.0,18.0,0.667,4.0,26.0,15.0,8.0,4.0,20.0,18.0,23.0,53.0,0.434,9.0,23.0,0.391,15.0,23.0,0.652,9.0,22.0,12.0,15.0,4.0,13.0,17.0
2160,Georgia,19,2021-02-10,@,Tennessee,L,81.0,89.0,28.0,62.0,0.452,5.0,19.0,0.263,20.0,25.0,0.8,8.0,27.0,13.0,10.0,1.0,18.0,22.0,27.0,52.0,0.519,10.0,24.0,0.417,25.0,29.0,0.862,5.0,27.0,16.0,10.0,4.0,17.0,19.0
2161,Georgia,20,2021-02-13,@,Alabama,L,82.0,115.0,28.0,65.0,0.431,2.0,19.0,0.105,24.0,31.0,0.774,11.0,26.0,12.0,10.0,4.0,13.0,25.0,36.0,56.0,0.643,18.0,30.0,0.6,25.0,30.0,0.833,4.0,33.0,19.0,5.0,5.0,18.0,25.0
2162,Georgia,21,2021-02-16,,Missouri,W,80.0,70.0,26.0,53.0,0.491,7.0,15.0,0.467,21.0,26.0,0.808,6.0,32.0,14.0,7.0,5.0,12.0,17.0,26.0,61.0,0.426,6.0,26.0,0.231,12.0,15.0,0.8,9.0,30.0,14.0,7.0,7.0,13.0,22.0
2163,Georgia,22,2021-02-20,@,Florida,L,63.0,70.0,24.0,64.0,0.375,4.0,20.0,0.2,11.0,16.0,0.688,8.0,29.0,9.0,12.0,1.0,12.0,23.0,22.0,49.0,0.449,6.0,23.0,0.261,20.0,25.0,0.8,5.0,36.0,9.0,6.0,7.0,19.0,16.0
2164,Georgia,23,2021-02-23,,Louisiana State,W,91.0,78.0,32.0,69.0,0.464,9.0,31.0,0.29,18.0,28.0,0.643,12.0,40.0,19.0,6.0,3.0,10.0,17.0,27.0,67.0,0.403,8.0,30.0,0.267,16.0,27.0,0.593,11.0,37.0,11.0,7.0,1.0,10.0,22.0
2165,Georgia,24,2021-02-27,,South Carolina,L,70.0,91.0,22.0,60.0,0.367,7.0,21.0,0.333,19.0,27.0,0.704,9.0,36.0,12.0,8.0,3.0,17.0,14.0,37.0,69.0,0.536,10.0,23.0,0.435,7.0,13.0,0.538,8.0,38.0,20.0,15.0,4.0,13.0,23.0
2166,Georgia,25,2021-03-06,,Alabama,L,79.0,89.0,29.0,62.0,0.468,8.0,19.0,0.421,13.0,23.0,0.565,5.0,28.0,18.0,11.0,1.0,19.0,17.0,33.0,68.0,0.485,10.0,22.0,0.455,13.0,20.0,0.65,13.0,43.0,14.0,10.0,7.0,21.0,17.0
2167,Georgia,26,2021-03-11,N,Missouri,L,70.0,73.0,26.0,60.0,0.433,8.0,16.0,0.5,10.0,15.0,0.667,8.0,29.0,15.0,6.0,3.0,12.0,18.0,26.0,60.0,0.433,7.0,20.0,0.35,14.0,19.0,0.737,12.0,39.0,13.0,8.0,4.0,12.0,16.0
2168,Georgia Southern,1,2020-11-25,,NON-FBS-SCHOOL,W,97.0,65.0,41.0,77.0,0.532,6.0,20.0,0.3,9.0,26.0,0.346,25.0,56.0,19.0,9.0,2.0,11.0,16.0,23.0,61.0,0.377,10.0,33.0,0.303,9.0,12.0,0.75,5.0,26.0,13.0,9.0,1.0,17.0,24.0
2169,Georgia Southern,2,2020-11-28,,NON-FBS-SCHOOL,W,91.0,79.0,32.0,53.0,0.604,9.0,19.0,0.474,18.0,27.0,0.667,2.0,29.0,22.0,8.0,4.0,15.0,23.0,26.0,59.0,0.441,8.0,25.0,0.32,19.0,30.0,0.633,8.0,30.0,9.0,5.0,2.0,16.0,21.0
2170,Georgia Southern,3,2020-12-05,@,South Carolina Upstate,W,72.0,69.0,28.0,60.0,0.467,2.0,17.0,0.118,14.0,27.0,0.519,15.0,38.0,10.0,12.0,4.0,16.0,18.0,25.0,52.0,0.481,10.0,19.0,0.526,9.0,17.0,0.529,6.0,30.0,18.0,9.0,5.0,16.0,22.0
2171,Georgia Southern,4,2020-12-11,@,Davidson,L,45.0,77.0,17.0,43.0,0.395,2.0,13.0,0.154,9.0,14.0,0.643,4.0,22.0,6.0,6.0,2.0,14.0,17.0,29.0,55.0,0.527,17.0,33.0,0.515,2.0,5.0,0.4,6.0,30.0,22.0,6.0,2.0,11.0,19.0
2172,Georgia Southern,5,2020-12-13,,Mercer,L,75.0,77.0,29.0,71.0,0.408,2.0,13.0,0.154,15.0,19.0,0.789,15.0,37.0,8.0,16.0,2.0,13.0,19.0,28.0,56.0,0.5,12.0,29.0,0.414,9.0,18.0,0.5,10.0,34.0,17.0,8.0,5.0,22.0,15.0
2173,Georgia Southern,6,2020-12-15,,NON-FBS-SCHOOL,W,92.0,27.0,36.0,61.0,0.59,6.0,20.0,0.3,14.0,21.0,0.667,9.0,43.0,15.0,13.0,5.0,10.0,11.0,10.0,53.0,0.189,1.0,12.0,0.083,6.0,8.0,0.75,4.0,21.0,1.0,5.0,2.0,20.0,18.0
2174,Georgia Southern,7,2020-12-19,@,Florida International,W (2 OT),103.0,99.0,33.0,62.0,0.532,6.0,16.0,0.375,31.0,39.0,0.795,13.0,35.0,11.0,9.0,2.0,21.0,31.0,29.0,55.0,0.527,17.0,33.0,0.515,24.0,34.0,0.706,7.0,26.0,18.0,5.0,4.0,26.0,32.0
2175,Georgia Southern,8,2020-12-20,,NON-FBS-SCHOOL,W,119.0,43.0,50.0,75.0,0.667,9.0,19.0,0.474,10.0,19.0,0.526,21.0,53.0,17.0,7.0,3.0,8.0,11.0,17.0,52.0,0.327,5.0,16.0,0.313,4.0,7.0,0.571,2.0,11.0,6.0,4.0,0.0,17.0,13.0
2176,Georgia Southern,9,2020-12-22,@,Florida Gulf Coast,L,60.0,73.0,16.0,57.0,0.281,6.0,33.0,0.182,22.0,28.0,0.786,16.0,38.0,10.0,7.0,4.0,16.0,18.0,26.0,60.0,0.433,8.0,26.0,0.308,13.0,15.0,0.867,11.0,37.0,11.0,10.0,4.0,14.0,19.0
2177,Georgia Southern,10,2021-01-01,,South Alabama,L,59.0,88.0,21.0,52.0,0.404,10.0,37.0,0.27,7.0,15.0,0.467,5.0,14.0,12.0,10.0,2.0,13.0,20.0,28.0,49.0,0.571,10.0,19.0,0.526,22.0,28.0,0.786,9.0,35.0,13.0,5.0,1.0,15.0,12.0
2178,Georgia Southern,11,2021-01-02,,South Alabama,W,62.0,49.0,23.0,57.0,0.404,6.0,28.0,0.214,10.0,17.0,0.588,14.0,37.0,10.0,10.0,7.0,13.0,12.0,18.0,53.0,0.34,6.0,19.0,0.316,7.0,7.0,1.0,9.0,31.0,4.0,3.0,3.0,18.0,17.0
2179,Georgia Southern,12,2021-01-08,@,Appalachian State,L,63.0,66.0,25.0,53.0,0.472,8.0,25.0,0.32,5.0,10.0,0.5,9.0,30.0,10.0,7.0,3.0,16.0,19.0,23.0,51.0,0.451,6.0,15.0,0.4,14.0,20.0,0.7,8.0,26.0,11.0,9.0,4.0,15.0,13.0
2180,Georgia Southern,13,2021-01-09,@,Appalachian State,L,71.0,77.0,27.0,56.0,0.482,11.0,30.0,0.367,6.0,10.0,0.6,5.0,22.0,20.0,2.0,2.0,13.0,19.0,28.0,53.0,0.528,5.0,17.0,0.294,16.0,23.0,0.696,9.0,31.0,14.0,10.0,0.0,9.0,10.0
2181,Georgia Southern,14,2021-01-15,,Troy,W (1 OT),67.0,64.0,22.0,57.0,0.386,10.0,25.0,0.4,13.0,20.0,0.65,8.0,32.0,11.0,11.0,6.0,16.0,17.0,24.0,69.0,0.348,5.0,21.0,0.238,11.0,16.0,0.688,15.0,38.0,6.0,7.0,4.0,16.0,18.0
2182,Georgia Southern,15,2021-01-16,,Troy,W,63.0,56.0,25.0,56.0,0.446,10.0,24.0,0.417,3.0,4.0,0.75,9.0,29.0,15.0,12.0,5.0,14.0,13.0,23.0,47.0,0.489,5.0,17.0,0.294,5.0,7.0,0.714,4.0,20.0,8.0,5.0,4.0,15.0,13.0
2183,Georgia Southern,16,2021-01-22,@,South Alabama,W (1 OT),84.0,75.0,30.0,58.0,0.517,14.0,26.0,0.538,10.0,13.0,0.769,5.0,33.0,18.0,8.0,4.0,13.0,15.0,24.0,62.0,0.387,11.0,32.0,0.344,16.0,21.0,0.762,9.0,32.0,6.0,8.0,4.0,14.0,16.0
2184,Georgia Southern,17,2021-01-23,@,South Alabama,L,48.0,62.0,17.0,60.0,0.283,8.0,36.0,0.222,6.0,8.0,0.75,9.0,37.0,9.0,5.0,5.0,11.0,16.0,20.0,56.0,0.357,9.0,26.0,0.346,13.0,17.0,0.765,8.0,42.0,7.0,6.0,3.0,12.0,15.0
2185,Georgia Southern,18,2021-01-29,,Coastal Carolina,L,62.0,79.0,21.0,62.0,0.339,7.0,26.0,0.269,13.0,22.0,0.591,11.0,30.0,8.0,8.0,4.0,15.0,16.0,30.0,59.0,0.508,9.0,20.0,0.45,10.0,11.0,0.909,7.0,38.0,10.0,11.0,1.0,17.0,17.0
2186,Georgia Southern,19,2021-01-30,,Coastal Carolina,W,61.0,58.0,23.0,56.0,0.411,5.0,20.0,0.25,10.0,11.0,0.909,7.0,24.0,12.0,11.0,2.0,13.0,13.0,22.0,48.0,0.458,5.0,14.0,0.357,9.0,15.0,0.6,8.0,32.0,9.0,11.0,1.0,22.0,13.0
