Net Rank,Team,Offensive Rating,Defensive Rating,Net Rating,Offensive Rank,Defensive Rank
37,Mississippi State,113.54581,92.77161,20.774200000000008,20,74
38,Utah State,110.5501,89.97465,20.575450000000004,39,48
39,Illinois,110.43066,89.96987,20.460790000000003,40,47
40,Marquette,112.4566,92.06588,20.390719999999988,27,67
41,Richmond,109.4001,89.08009,20.320009999999996,45,42
42,Auburn,110.79272,91.24933,19.543390000000002,38,56
43,Memphis,102.8443,83.30996,19.53434,136,6
44,Xavier,106.58337,87.47379,19.10958000000001,74,28
45,Virginia Commonwealth,106.39708,87.287964,19.109116,75,27
46,Penn State,106.61528,87.7395,18.875779999999992,72,31
47,Southern California,102.85566,84.48618,18.369479999999996,135,9
48,Virginia,97.70347,79.844124,17.859346000000002,222,2
49,North Texas,112.71878,95.28301,17.43576999999999,25,106
50,Texas,103.62254,86.36816,17.254379999999998,121,22
51,NC State,110.84449,93.669754,17.174735999999996,37,85
52,Tennessee,102.52255,85.37982,17.14273,142,13
53,Akron,109.95176,92.99344,16.958319999999986,43,76
54,Oregon State,112.79474,95.898,16.89674000000001,24,116
55,Mississippi,105.11201,88.27711,16.834900000000005,97,35
56,East Tennessee State,108.763954,91.983894,16.78005999999999,53,65
57,DePaul,106.03488,89.55266,16.482219999999998,82,44
58,Oklahoma State,105.379616,88.978905,16.400711,92,39
59,Arizona State,102.352234,86.32203,16.030203999999998,146,21
60,South Carolina,106.03976,90.06135,15.978409999999997,81,50
61,Vermont,106.683495,91.02258,15.660914999999989,70,54
62,Saint Mary's (CA),114.91412,99.539444,15.374675999999994,14,164
63,Arkansas,107.17215,91.9463,15.225850000000008,67,62
64,Connecticut,104.49455,89.356255,15.138295,106,43
65,Tulsa,101.72734,86.870346,14.856994,159,24
66,Syracuse,113.018166,98.22507,14.793095999999991,23,151
67,UCLA,112.15447,97.44182,14.712649999999996,29,143
68,San Francisco,109.39053,94.8466,14.543930000000003,46,98
69,Bradley,108.603165,94.33774,14.265425000000008,54,94
70,Cincinnati,105.771065,91.93577,13.835294999999988,85,61
71,Louisiana Tech,109.04067,95.23033,13.81034000000001,50,104
72,TCU,105.5574,91.78664,13.770759999999996,87,59
73,Yale,106.27351,92.524025,13.749485000000007,78,71
74,Georgia Tech,101.964745,88.312485,13.652259999999998,156,36
75,Liberty,104.57169,90.96447,13.607219999999998,104,53
76,Clemson,105.6059,92.02734,13.57856000000001,86,66
77,Alabama,109.36412,95.90242,13.461699999999993,48,117
78,Washington,104.3487,91.15787,13.190829999999991,107,55
79,Georgetown,107.318085,94.17615,13.14193499999999,65,92
80,St. John's (NY),102.84222,89.97762,12.864599999999996,137,49
81,Loyola (IL),103.41976,90.55849,12.86126999999999,125,51
82,Northern Colorado,111.46373,98.61106,12.852670000000003,35,155
83,Wake Forest,109.36934,96.85443,12.51491,47,126
84,Virginia Tech,108.53481,96.043945,12.490865,55,118
85,Missouri,104.998634,92.770256,12.228377999999992,98,73
86,Texas A&M,105.382385,93.20173,12.180655000000002,91,81
87,Boise State,105.48659,93.33245,12.154140000000012,89,82
88,Nevada-Las Vegas,107.20149,95.278404,11.923086000000012,66,105
89,Miami (FL),106.30204,94.50043,11.80161000000001,77,96
90,Notre Dame,108.141525,96.6425,11.499025000000003,62,124
91,Nevada,108.29516,96.79959,11.49557,59,125
92,Southern Methodist,111.53748,100.23233,11.305149999999998,33,177
93,UC Irvine,104.753174,93.74982,11.003354000000002,102,87
94,Utah,106.358154,95.48095,10.877203999999992,76,113
95,Rhode Island,102.4332,91.97606,10.457139999999995,145,64
96,Pittsburgh,103.07467,92.913994,10.160675999999995,131,75
97,Duquesne,103.918755,93.76155,10.157205000000005,113,89
98,Saint Louis,102.81109,92.67968,10.131409999999988,138,72
99,Texas State,102.688156,93.162315,9.525841,140,80
100,Harvard,103.22135,93.71773,9.503619999999998,130,86
101,Northern Iowa,107.71553,98.36072,9.35481,63,153
102,Furman,106.94928,97.91434,9.034940000000006,69,148
103,North Carolina,103.41494,94.61263,8.802310000000006,127,97
104,Kansas State,101.11828,92.368286,8.749994000000001,166,69
105,New Mexico State,107.366714,98.65236,8.714354,64,156
106,Ball State,100.49105,91.97109,8.519959999999998,176,63
107,Davidson,108.30971,100.084885,8.224824999999996,58,172
108,Iowa State,108.374115,100.15235,8.221765000000005,57,174
109,Colorado State,104.86783,96.94244,7.925389999999993,100,128
110,Hofstra,105.85783,97.97758,7.880250000000004,84,150
111,Drake,101.591354,93.801506,7.789847999999992,160,90
112,South Florida,100.7999,93.13063,7.669269999999997,170,79
113,Temple,100.009575,92.47198,7.537594999999996,179,70
114,New Mexico,103.418396,96.29001,7.128386000000006,126,120
115,Marshall,99.27883,92.318726,6.960104000000001,191,68
116,Northwestern,103.26805,96.34013,6.92792,129,121
117,Kent State,103.68845,97.10267,6.58578,118,133
118,UCF,99.52122,93.10001,6.421210000000002,187,78
119,Georgia,103.460884,97.04925,6.411633999999992,124,131
120,Belmont,103.53403,97.14517,6.388860000000008,123,134
121,Missouri State,101.7702,95.403885,6.366315,158,111
122,Northern Kentucky,103.72526,97.43937,6.285890000000009,117,142
123,UNC Greensboro,101.02367,94.873726,6.149943999999991,168,99
124,Nebraska,101.84748,95.742294,6.105186000000003,157,115
125,Georgia State,103.30889,97.32855,5.980339999999998,128,138
126,UT Arlington,100.17015,94.2247,5.945450000000008,178,93
127,Washington State,99.33744,93.41319,5.924250000000001,189,83
128,Boston College,97.77313,91.913635,5.8594949999999955,221,60
129,Little Rock,106.06402,100.22101,5.8430099999999925,80,176
130,Pennsylvania,102.93797,97.274414,5.663556000000014,133,137
131,Pacific,102.58822,97.2018,5.386420000000001,141,136
132,Vanderbilt,105.90953,100.6232,5.286330000000007,83,188
133,Indiana State,105.329475,100.062065,5.267409999999998,93,171
134,Southern Illinois,100.37261,95.38748,4.985129999999998,177,108
135,Appalachian State,97.85107,93.04947,4.801600000000008,220,77
136,Western Kentucky,105.26667,100.58524,4.681430000000006,94,186
137,Stephen F. Austin,99.843666,95.39614,4.447525999999996,182,109
138,California Baptist,106.204124,101.79638,4.407743999999994,79,210
139,South Dakota State,106.6001,102.29186,4.308239999999998,73,219
140,Oral Roberts,105.18263,101.201096,3.9815339999999964,96,197
141,UAB,99.90195,96.12224,3.7797099999999944,180,119
142,Southern Utah,98.13027,94.358345,3.771924999999996,215,95
143,Pepperdine,104.52833,100.86453,3.663799999999995,105,195
144,Georgia Southern,100.511,97.182,3.3289999999999935,175,135
145,Florida International,100.56366,97.336075,3.227585000000005,174,139
146,Towson,103.88889,100.842026,3.0468639999999994,115,194
147,California,99.33309,96.55229,2.7807999999999993,190,123
148,Santa Clara,100.610176,97.91411,2.696066000000002,173,147
149,Murray State,98.07341,95.396416,2.6769939999999934,217,110
150,Princeton,106.68328,104.20688,2.476399999999998,71,258
151,College of Charleston,104.89493,102.56144,2.3334899999999976,99,224
152,Buffalo,101.47828,99.180725,2.2975550000000027,161,160
153,South Alabama,105.40331,103.120255,2.2830550000000045,90,232
154,Valparaiso,102.139534,99.88393,2.255603999999991,151,168
155,Western Carolina,108.50917,106.28008,2.2290899999999993,56,288
156,Chattanooga,102.94526,100.730865,2.2143950000000103,132,190
157,North Dakota State,103.99502,102.13996,1.8550599999999946,112,215
158,Massachusetts,102.09888,100.39423,1.7046500000000009,152,179
159,Montana,98.674355,97.0252,1.6491550000000075,199,130
160,Ohio,99.03108,97.411995,1.6190849999999983,195,141
161,Coastal Carolina,102.507706,100.94315,1.564555999999996,143,196
162,Colgate,101.264824,99.75787,1.5069540000000075,163,167
163,Illinois State,98.35323,96.881805,1.4714249999999964,207,127
164,La Salle,96.758354,95.326614,1.4317399999999907,234,107
165,Wright State,99.13496,97.75114,1.38382,193,146
166,Bowling Green State,103.72647,102.56215,1.1643200000000036,116,225
167,Winthrop,102.33852,101.38009,0.958430000000007,147,200
168,Old Dominion,96.37812,95.50246,0.8756599999999963,240,114
169,South Dakota,104.7214,103.88922,0.8321800000000081,103,254
170,Toledo,103.55643,102.749535,0.8068950000000115,122,228
171,Austin Peay,104.072716,103.29374,0.7789760000000001,111,238
172,St. Bonaventure,104.25627,103.53539,0.720879999999994,110,245
173,East Carolina,99.09436,98.42241,0.6719499999999954,194,154
174,Siena,102.01696,101.60907,0.40788999999999476,155,207
175,Delaware,103.91179,103.57695,0.3348399999999998,114,246
176,Wofford,103.667015,103.651375,0.01564000000000476,119,247
177,Hawaii,96.96614,97.38101,-0.4148700000000076,230,140
178,George Mason,97.3278,97.97134,-0.6435400000000016,226,149
179,UTEP,96.39017,97.07007,-0.6799000000000035,238,132
180,Fresno State,100.61111,101.37862,-0.7675100000000015,172,199
181,Montana State,94.30775,95.16926,-0.8615099999999956,264,102
182,UC Santa Barbara,102.29519,103.22642,-0.9312299999999993,149,235
183,Charlotte,98.31934,99.306465,-0.987125000000006,208,161
184,Eastern Washington,101.31203,102.299774,-0.9877440000000064,162,220
185,Air Force,105.49439,106.509384,-1.0149940000000015,88,297
186,Rider,98.1039,99.16924,-1.0653400000000062,216,159
187,Stony Brook,95.279,96.47952,-1.2005199999999974,252,122
188,Radford,103.63278,104.86177,-1.2289900000000102,120,269
189,Tulane,100.9562,102.1972,-1.2409999999999997,169,217
190,Arkansas State,104.78257,106.13615,-1.3535799999999938,101,286
191,Rice,102.0881,103.493706,-1.405606000000006,153,243
192,Northeastern,102.48053,103.95709,-1.476559999999992,144,255
193,Sacramento State,92.5525,94.04065,-1.4881500000000045,293,91
194,Central Michigan,101.21139,102.9058,-1.6944100000000049,164,230
195,North Florida,107.09254,108.99506,-1.9025199999999955,68,320
196,Sam Houston,98.13534,100.05593,-1.9205900000000042,214,170
197,Florida Atlantic,98.39547,100.33049,-1.9350199999999944,206,178
198,UTSA,102.33693,104.554306,-2.2173760000000016,148,263
199,Saint Francis (PA),102.254364,104.62579,-2.3714259999999996,150,264
200,Bryant,98.16714,100.55062,-2.3834799999999916,212,183
201,Youngstown State,99.012535,101.58784,-2.575305,196,206
202,Loyola Marymount,97.93126,100.6779,-2.7466399999999993,219,189
203,Gardner-Webb,97.58372,100.5901,-3.006380000000007,223,187
204,Lafayette,98.20867,101.42798,-3.219310000000007,210,201
205,Eastern Michigan,91.72902,94.970024,-3.2410039999999896,311,100
206,Boston University,99.61714,103.33836,-3.721219999999988,185,239
207,Green Bay,102.7071,106.49281,-3.785710000000009,139,296
208,Mercer,96.62538,100.41313,-3.7877499999999884,235,180
209,Western Michigan,98.633354,102.49574,-3.8623860000000008,200,223
210,Dartmouth,95.66882,99.633255,-3.964435000000009,248,166
211,Brown,95.23739,99.49239,-4.2549999999999955,254,163
212,Portland State,104.31461,108.595894,-4.281283999999999,108,316
213,Louisiana,98.49857,102.87892,-4.380349999999993,204,229
214,San Diego,92.47359,96.96644,-4.492850000000004,297,129
215,Wyoming,92.76314,97.60521,-4.8420699999999925,289,145
216,Grand Canyon,99.73533,104.67831,-4.9429799999999915,184,266
217,Northern Illinois,94.325134,99.32453,-4.99939599999999,263,162
218,Abilene Christian,95.30669,100.49024,-5.183549999999997,251,181
219,UC Riverside,93.01158,98.28536,-5.273780000000002,285,152
220,Hartford,92.22076,97.58383,-5.3630700000000076,304,144
221,Omaha,99.49852,104.891846,-5.393326000000002,188,270
222,New Hampshire,94.477516,100.104614,-5.627098000000004,261,173
223,Miami (OH),102.06104,107.82743,-5.766390000000001,154,309
224,Nicholls State,95.71361,101.48613,-5.77252,247,203
225,Elon,99.74067,105.69846,-5.957790000000003,183,281
226,Texas-Rio Grande Valley,95.27837,101.317894,-6.039524,253,198
227,Eastern Illinois,96.56187,102.67041,-6.108540000000005,236,226
228,Drexel,97.225266,103.36997,-6.14470399999999,228,240
229,Oakland,93.95119,100.177345,-6.226155000000006,270,175
230,Prairie View,94.07567,100.49124,-6.415570000000002,267,182
231,Long Beach State,95.975845,102.40632,-6.430474999999987,244,222
232,Northern Arizona,100.69611,107.171364,-6.4752539999999925,171,304
233,San Jose State,97.57937,104.18415,-6.604780000000005,224,257
234,Merrimack,88.72454,95.44535,-6.72081,329,112
235,William & Mary,99.27019,106.051605,-6.7814149999999955,192,285
236,Fordham,88.35349,95.14456,-6.791070000000005,334,101
237,Monmouth,94.60375,101.50017,-6.896419999999992,257,204
238,Illinois-Chicago,93.07106,100.00395,-6.93289,281,169
239,George Washington,95.30857,102.303276,-6.994705999999994,250,221
240,Sacred Heart,98.625465,105.623245,-6.997779999999992,201,280
241,Saint Peter's,93.6687,100.80222,-7.133520000000004,273,192
242,Norfolk State,92.25594,99.54689,-7.290950000000009,301,165
243,Lipscomb,98.77872,106.400925,-7.622204999999994,197,294
244,UC Davis,101.09124,108.814285,-7.723044999999999,167,317
245,Cal State Northridge,104.26029,112.012535,-7.752245000000002,109,336
246,American,96.95826,104.72467,-7.766410000000008,231,267
247,Cal State Bakersfield,93.93212,101.806114,-7.873993999999996,271,211
248,Tennessee State,96.87931,104.803986,-7.924675999999991,232,268
249,Saint Joseph's,98.15474,106.29427,-8.139529999999993,213,289
250,Lamar,92.402756,100.58284,-8.180084000000008,299,185
251,Kansas City,92.52322,100.801414,-8.278194,294,191
252,Cal State Fullerton,92.47422,100.82784,-8.353619999999992,296,193
253,North Dakota,98.19367,106.5887,-8.395030000000006,211,298
254,McNeese State,102.93409,111.56343,-8.62934,134,334
255,Northwestern State,94.368614,103.15237,-8.783756000000011,262,233
256,Maryland-Baltimore County,94.96536,103.84581,-8.880449999999996,256,252
257,Jacksonville,93.04805,102.02199,-8.973939999999999,282,213
258,Louisiana-Monroe,94.08863,103.18047,-9.091840000000005,265,234
259,VMI,96.375206,105.48275,-9.10754399999999,241,277
260,Bucknell,92.86598,102.02331,-9.157330000000002,288,214
261,Navy,92.25191,101.50211,-9.250200000000007,303,205
262,Milwaukee,95.85154,105.10263,-9.251090000000005,245,273
263,Robert Morris,94.02661,103.45927,-9.432659999999998,269,242
264,Massachusetts-Lowell,99.88987,109.434715,-9.544844999999995,181,322
265,Quinnipiac,96.379135,105.96565,-9.586514999999991,239,284
266,Albany (NY),92.64475,102.235825,-9.591075000000004,290,218
267,Utah Valley,92.255905,101.85894,-9.603035000000006,302,212
268,Southern Mississippi,92.07026,101.71988,-9.649619999999999,308,209
269,Loyola (MD),98.58875,108.53032,-9.941569999999999,203,315
270,Jacksonville State,91.634384,101.705475,-10.07109100000001,313,208
271,Bethune-Cookman,92.51921,102.719604,-10.200394000000003,295,227
272,Evansville,93.63101,103.84783,-10.216819999999998,274,253
273,Texas Southern,94.07732,104.33693,-10.259609999999995,266,262
274,Purdue Fort Wayne,93.4204,103.70796,-10.28756,276,248
275,North Alabama,92.56569,102.91676,-10.351069999999993,292,231
276,North Carolina Central,93.15334,103.51179,-10.358450000000005,280,244
277,Weber State,95.98055,106.41982,-10.439270000000008,243,295
278,Army,95.03814,105.53304,-10.494900000000001,255,278
279,Seattle,95.75269,106.321655,-10.568965000000006,246,290
280,Iona,97.0285,107.64547,-10.61697000000001,229,308
281,Niagara,97.57307,108.442444,-10.869373999999993,225,314
282,Cornell,98.71914,109.61871,-10.899569999999997,198,323
283,Portland,93.16704,104.23199,-11.064949999999996,279,259
284,Long Island University,94.522995,105.75206,-11.229065000000006,259,283
285,Idaho State,98.40962,109.98528,-11.57566,205,325
286,St. Francis (NY),92.19309,103.773094,-11.580004000000002,305,250
287,Columbia,92.45329,104.14261,-11.68932000000001,298,256
288,Troy,93.23424,105.03023,-11.795990000000003,277,272
289,Fairfield,87.24755,99.09956,-11.852009999999993,339,158
290,Florida Gulf Coast,88.70605,100.58083,-11.874780000000001,330,184
291,NJIT,91.7895,104.2379,-12.448399999999992,309,260
292,Eastern Kentucky,95.54525,108.05435,-12.509100000000004,249,312
293,Central Arkansas,93.21366,105.75169,-12.538029999999992,278,282
294,Florida A&M,90.60766,103.26744,-12.659779999999998,319,237
295,Detroit Mercy,97.311935,110.04964,-12.737704999999991,227,326
296,North Carolina A&T,89.39056,102.17183,-12.781270000000006,325,216
297,Texas A&M-Corpus Christi,90.96694,103.75757,-12.790630000000007,318,249
298,Morehead State,92.09992,105.01445,-12.91453,307,271
299,Manhattan,86.076164,98.992065,-12.915900999999991,343,157
300,Campbell,93.7798,107.026886,-13.24708600000001,272,303
301,Grambling,88.17098,101.44617,-13.275189999999995,335,202
302,Canisius,91.67977,105.29145,-13.611679999999993,312,276
303,Cal Poly,91.62024,105.255714,-13.635474000000002,314,275
304,FDU,98.60555,112.297386,-13.69183600000001,202,338
305,Middle Tennessee,92.62106,106.32572,-13.704660000000004,291,291
306,UNC Asheville,96.2677,110.30966,-14.041959999999989,242,327
307,Mount St. Mary's,92.96318,107.19289,-14.229710000000011,286,306
308,James Madison,92.94274,107.181145,-14.238405,287,305
309,Stetson,96.4726,110.832184,-14.359583999999998,237,329
310,UNC Wilmington,89.35494,103.82266,-14.46772,326,251
311,Jackson State,88.44912,103.43693,-14.98781000000001,332,241
312,Morgan State,90.179184,105.22886,-15.049675999999991,321,274
313,IU Indy,96.847176,112.29366,-15.446483999999998,233,337
314,Western Illinois,98.04868,113.95248,-15.90379999999999,218,344
315,Denver,91.22471,107.285065,-16.060355,317,307
316,Southern,93.02023,109.08511,-16.064880000000002,284,321
317,Lehigh,91.77533,108.04943,-16.274100000000004,310,311
318,Cleveland State,87.40467,104.25546,-16.850790000000003,338,261
319,Binghamton,94.515724,111.992546,-17.476822,260,335
320,Hampton,99.56816,117.068924,-17.50076399999999,186,349
321,Idaho,88.50564,106.34348,-17.83784,331,292
322,Tennessee Tech,88.89971,106.89958,-17.99987,327,300
323,Samford,94.5401,112.59246,-18.052360000000007,258,339
324,Alcorn State,90.086975,108.19938,-18.11240500000001,322,313
325,Wagner,92.13482,110.55598,-18.42116,306,328
326,New Orleans,94.0651,112.65586,-18.590760000000003,268,340
327,Coppin State,85.4546,104.64962,-19.19502,344,265
328,Southeast Missouri State,89.454155,108.98898,-19.534824999999998,324,319
329,Tennessee-Martin,101.1926,120.93298,-19.740380000000002,165,353
330,Houston Christian,98.208916,117.97627,-19.767353999999997,209,350
331,Presbyterian,91.23042,111.02746,-19.79704000000001,316,330
332,Charleston Southern,89.78437,109.73495,-19.950580000000002,323,324
333,Maine,86.950325,106.90509,-19.954764999999995,340,301
334,Longwood,86.43501,106.782455,-20.347444999999993,341,299
335,South Carolina State,93.45234,113.80844,-20.356099999999998,275,342
336,SIU Edwardsville,87.81167,108.83886,-21.02718999999999,337,318
337,The Citadel,90.18657,111.43064,-21.244069999999994,320,333
338,Marist,84.77198,106.14503,-21.373050000000006,345,287
339,Alabama State,83.76986,105.56805,-21.798190000000005,347,279
340,High Point,93.02723,115.171745,-22.144515,283,347
341,Holy Cross,92.37291,114.53981,-22.1669,300,346
342,Delaware State,91.41893,113.93024,-22.511309999999995,315,343
343,Southeastern Louisiana,88.443535,111.028404,-22.584868999999998,333,331
344,Incarnate Word,88.8794,113.31792,-24.438519999999997,328,341
345,Alabama A&M,80.16183,106.38274,-26.220910000000003,350,293
346,Arkansas-Pine Bluff,76.99774,103.22747,-26.229730000000004,351,236
347,Howard,88.02738,115.301865,-27.274485000000013,336,348
348,Central Connecticut State,83.292915,111.0616,-27.768685000000005,349,332
349,South Carolina Upstate,86.31775,114.29703,-27.979280000000003,342,345
350,Maryland-Eastern Shore,76.37897,106.94875,-30.56978000000001,352,302
351,Kennesaw State,76.31938,107.93,-31.61062000000001,353,310
352,Mississippi Valley State,83.42635,118.93118,-35.50483,348,351
353,Chicago State,83.874435,119.616806,-35.74237099999999,346,352
