Net Rank,Team,Offensive Rating,Defensive Rating,Net Rating,Offensive Rank,Defensive Rank
83,Rhode Island,107.33729,95.86889,11.468400000000003,95,75
84,Dayton,103.84036,92.43381,11.40655000000001,139,37
85,Memphis,102.61908,91.53199,11.087090000000003,154,33
86,William & Mary,111.965355,100.9171,11.048254999999997,49,137
87,Stephen F. Austin,106.92422,96.19864,10.725580000000008,102,82
88,Arizona State,109.33138,98.63387,10.697509999999994,73,111
89,TCU,103.25467,92.57777,10.676900000000003,146,39
90,Marquette,105.64266,95.228485,10.414175,114,67
91,St. Bonaventure,112.19157,102.00678,10.184789999999992,46,157
92,Richmond,113.82051,104.064285,9.756225,33,190
93,Northwestern,107.733925,98.0565,9.677425,88,105
94,Fresno State,107.62862,97.95721,9.671409999999995,90,100
95,Cal State Bakersfield,101.986176,93.20819,8.777985999999999,162,45
96,Colorado State,112.96282,104.27392,8.68889999999999,41,191
97,UC Irvine,102.51677,93.83613,8.680639999999997,157,54
98,Davidson,113.21289,104.61514,8.597750000000005,37,199
99,South Dakota State,109.51228,100.9489,8.56338000000001,71,138
100,UNC Wilmington,107.48901,99.16702,8.32199,92,115
101,UT Arlington,104.0579,95.88291,8.174990000000008,134,77
102,Stony Brook,103.785995,95.877464,7.908530999999996,140,76
103,Wake Forest,104.61329,97.320366,7.292923999999999,127,95
104,Monmouth,106.297005,99.191574,7.105430999999996,111,116
105,Nevada,99.790215,92.69015,7.100065000000001,203,40
106,Oakland,111.80317,104.73501,7.068159999999992,51,203
107,NC State,109.535126,102.49413,7.040996000000007,70,162
108,Tennessee,107.3106,100.40221,6.908389999999997,96,132
109,Long Beach State,109.55234,102.672325,6.880015,69,165
110,Milwaukee,111.343544,104.67299,6.670553999999996,55,200
111,Hofstra,109.733536,103.132935,6.6006009999999975,66,175
112,Penn State,101.97771,95.44584,6.531869999999998,164,70
113,Princeton,109.155495,102.6286,6.526894999999996,75,164
114,James Madison,101.96775,95.6939,6.273849999999996,166,74
115,Iona,107.66303,101.505844,6.15718600000001,89,149
116,Ohio,109.57516,103.75987,5.81528999999999,68,186
117,New Mexico State,100.774025,95.28644,5.487584999999996,189,68
118,Duquesne,106.225494,100.76096,5.4645340000000004,112,134
119,UAB,107.372795,102.03599,5.336804999999998,94,158
120,Pepperdine,106.69921,101.705826,4.993383999999992,106,152
121,New Mexico,107.0248,102.49452,4.530280000000005,101,163
122,Illinois,104.81078,100.40123,4.409549999999996,122,131
123,Utah State,106.816216,102.82221,3.994005999999999,105,169
124,Wyoming,106.92022,103.03612,3.8841000000000037,103,172
125,UC Santa Barbara,100.85048,97.25905,3.5914300000000026,187,92
126,Chattanooga,105.287796,101.72071,3.5670860000000033,117,154
127,Buffalo,104.522705,101.01999,3.502714999999995,128,141
128,Middle Tennessee,102.23415,98.77963,3.4545200000000023,159,112
129,Washington State,104.31545,101.25593,3.059519999999992,131,148
130,Southern Illinois,101.10216,98.1584,2.9437599999999975,182,108
131,Green Bay,102.78031,99.8867,2.8936099999999954,151,123
132,Fordham,100.6028,97.96733,2.635469999999998,192,102
133,Toledo,107.82116,105.35242,2.468740000000011,86,218
134,Albany (NY),102.66716,100.215744,2.4514159999999947,153,126
135,Columbia,108.354515,105.90315,2.45136500000001,80,229
136,Ball State,101.73045,99.35358,2.376870000000011,172,118
137,Central Michigan,107.06826,104.70987,2.35839,100,202
138,UNC Asheville,98.71975,96.37141,2.3483400000000074,217,84
139,Northeastern,104.76542,102.68436,2.081060000000008,124,166
140,Illinois State,101.12339,99.194405,1.9289849999999973,181,117
141,Harvard,100.06131,98.14721,1.9141000000000048,199,107
142,Louisiana,105.17059,103.41189,1.7587000000000046,118,179
143,DePaul,103.26443,101.71951,1.5449200000000047,145,153
144,Tulane,96.44942,95.04554,1.403880000000001,254,64
145,Auburn,101.841034,100.52246,1.3185739999999981,168,133
146,Missouri,103.22924,101.93393,1.2953100000000006,148,156
147,Marshall,107.73531,106.49459,1.240719999999996,87,239
148,Purdue Fort Wayne,108.834816,107.674065,1.1607510000000048,76,255
149,Weber State,101.7787,100.87695,0.9017500000000069,170,135
150,St. John's (NY),96.44811,95.57042,0.8776900000000012,255,71
151,Eastern Michigan,101.145096,100.36753,0.7775659999999931,180,128
152,Minnesota,100.21883,99.625244,0.593586000000002,197,121
153,Belmont,112.4145,111.908134,0.5063659999999999,43,311
154,Montana,101.469315,101.11654,0.35277499999999407,174,145
155,Grand Canyon,101.385414,101.239784,0.14562999999999704,176,147
156,Portland,104.40286,104.30237,0.10049000000000774,130,193
157,Siena,103.65551,103.734505,-0.07899499999999193,141,185
158,College of Charleston,94.891914,95.03319,-0.14127600000000484,285,62
159,UCF,97.86837,98.077644,-0.20927400000000773,232,106
160,Massachusetts,100.80552,101.03831,-0.23278999999999428,188,142
161,George Mason,101.94615,102.332,-0.3858499999999907,167,159
162,North Dakota State,97.754234,98.488014,-0.7337800000000101,234,109
163,UC Riverside,99.472404,100.368,-0.8955959999999976,206,129
164,Georgia State,98.11542,99.07504,-0.959620000000001,223,114
165,Charlotte,103.27403,104.448204,-1.1741740000000078,144,197
166,Wright State,98.113464,99.42173,-1.3082660000000033,224,119
167,Oral Roberts,105.08092,106.449066,-1.3681459999999959,120,238
168,Florida Gulf Coast,99.53322,100.953224,-1.4200040000000058,205,139
169,Kent State,104.49066,106.09839,-1.6077299999999894,129,233
170,Texas A&M-Corpus Christi,101.156395,102.782814,-1.6264189999999985,179,167
171,South Florida,99.90083,101.62513,-1.7242999999999995,202,151
172,Morehead State,101.01279,102.7873,-1.7745100000000065,185,168
173,Louisiana Tech,101.60975,103.43325,-1.8234999999999957,173,180
174,Elon,103.85412,105.85591,-2.0017899999999997,138,224
175,Omaha,104.09745,106.19658,-2.0991300000000024,133,234
176,East Carolina,104.02026,106.25204,-2.2317800000000005,136,235
177,East Tennessee State,103.3874,105.68075,-2.2933500000000038,143,220
178,Boston College,94.05455,96.34986,-2.2953100000000006,292,83
179,Murray State,102.71263,105.053444,-2.3408139999999946,152,210
180,Detroit Mercy,107.11805,109.472664,-2.354613999999998,98,281
181,Northern Illinois,97.716125,100.12215,-2.4060249999999996,235,125
182,Loyola Marymount,103.96014,106.44159,-2.4814500000000095,137,237
183,Mercer,102.53645,105.06383,-2.5273799999999937,155,211
184,Towson,101.819565,104.36071,-2.541145,169,196
185,Fairfield,101.9827,104.78835,-2.80565,163,204
186,Indiana State,94.964134,97.96206,-2.9979259999999925,283,101
187,Louisiana-Monroe,97.96343,101.199394,-3.2359639999999956,228,146
188,Florida International,100.349815,103.64144,-3.2916249999999962,196,182
189,Loyola (IL),95.22754,98.55148,-3.3239399999999932,277,110
190,Bucknell,102.52582,105.93864,-3.4128200000000106,156,230
191,Vermont,101.9686,105.457985,-3.4893849999999986,165,219
192,UC Davis,94.14893,97.64813,-3.499200000000002,291,97
193,Pacific,102.3532,105.89376,-3.5405599999999993,158,226
194,Western Kentucky,104.028755,107.9123,-3.883544999999998,135,261
195,North Florida,108.28531,112.173,-3.8876900000000063,82,314
196,Eastern Washington,108.28552,112.1961,-3.910579999999996,81,315
197,NJIT,100.57978,104.523605,-3.943825000000004,193,198
198,Winthrop,103.46349,107.50693,-4.043440000000004,142,252
199,Denver,98.24605,102.393364,-4.147314000000009,221,161
200,Western Michigan,98.66542,103.180626,-4.515206000000006,218,176
201,Cal Poly,104.13738,108.703865,-4.566485,132,269
202,Wagner,96.23257,101.08641,-4.853840000000005,259,144
203,Lehigh,100.89325,105.79272,-4.899470000000008,186,223
204,Cal State Northridge,98.07793,103.111534,-5.033604000000011,225,174
205,Tennessee State,97.988754,103.05035,-5.061595999999994,226,173
206,Santa Clara,102.16804,107.26319,-5.09514999999999,160,251
207,Saint Louis,94.54683,99.64456,-5.0977299999999985,288,122
208,UTEP,99.92526,105.04647,-5.121210000000005,201,208
209,High Point,106.56639,111.81086,-5.244470000000007,107,306
210,Navy,95.67754,101.05401,-5.376470000000012,269,143
211,Kansas City,100.39608,105.895096,-5.4990159999999975,194,227
212,IU Indy,98.24864,103.82302,-5.574380000000005,220,187
213,Tennessee Tech,103.2354,108.89584,-5.660440000000008,147,272
214,Dartmouth,97.94536,103.64964,-5.704280000000011,229,183
215,Tennessee-Martin,101.08392,106.86543,-5.781509999999997,183,244
216,Coastal Carolina,96.522316,102.35968,-5.837363999999994,252,160
217,Eastern Kentucky,102.9822,109.03583,-6.053629999999998,149,274
218,Rider,93.98104,100.38652,-6.405480000000011,293,130
219,Austin Peay,102.06853,108.60893,-6.540400000000005,161,267
220,Pennsylvania,95.09659,101.92163,-6.825039999999987,279,155
221,South Dakota,101.73124,108.68947,-6.95823,171,268
222,Missouri State,96.08896,103.25888,-7.169920000000005,261,177
223,San Diego,93.66961,100.90821,-7.238599999999991,298,136
224,San Francisco,101.39861,108.779816,-7.381205999999992,175,271
225,Bowling Green State,99.22336,106.85674,-7.6333800000000025,210,243
226,Western Carolina,97.1121,104.882416,-7.770316000000008,242,206
227,Texas Southern,100.76449,108.54124,-7.776750000000007,190,266
228,Radford,101.30833,109.10213,-7.7938000000000045,178,275
229,Drexel,93.75585,101.57526,-7.819410000000005,297,150
230,Miami (OH),95.64608,103.595764,-7.949684000000005,270,181
231,Canisius,104.7908,112.745834,-7.955033999999998,123,325
232,UNC Greensboro,97.79502,106.03074,-8.23572,233,231
233,Air Force,98.14839,106.647415,-8.499024999999989,222,241
234,Saint Peter's,92.34388,100.96233,-8.618449999999996,309,140
235,Furman,96.49558,105.227715,-8.732135,253,216
236,Manhattan,97.97528,106.77015,-8.794870000000003,227,242
237,Texas State,95.99797,105.04821,-9.050240000000002,263,209
238,Cal State Fullerton,97.56945,106.63426,-9.064809999999994,237,240
239,Colgate,99.63602,108.721825,-9.085804999999993,204,270
240,North Dakota,94.462616,103.72369,-9.261074000000008,290,184
241,Rutgers,94.956116,104.28062,-9.324504000000005,284,192
242,Wofford,98.98508,108.43671,-9.451630000000009,212,264
243,SIU Edwardsville,96.40345,105.85742,-9.453969999999998,256,225
244,Southern,95.628235,105.195305,-9.567070000000001,272,215
245,Army,97.567856,107.140656,-9.5728,238,248
246,North Texas,99.44987,109.11714,-9.667270000000002,207,276
247,La Salle,95.29007,105.28747,-9.997399999999999,275,217
248,Sam Houston,97.87347,107.93004,-10.056570000000008,231,262
249,Jacksonville State,95.64034,106.040764,-10.400424000000001,271,232
250,Arkansas State,96.61581,107.21585,-10.600040000000007,251,249
251,Idaho State,95.00032,105.77616,-10.775840000000002,282,222
252,Gardner-Webb,95.577675,106.44087,-10.863195000000005,273,236
253,Northern Kentucky,96.2353,107.22703,-10.991730000000004,258,250
254,Eastern Illinois,97.039955,108.07814,-11.038184999999999,243,263
255,Norfolk State,100.372086,111.487755,-11.115669000000011,195,301
256,Utah Valley,98.777824,109.951355,-11.173531000000011,215,287
257,Drake,100.669945,111.898674,-11.228729000000001,191,310
258,Jacksonville,96.95103,108.49111,-11.540080000000003,246,265
259,Boston University,98.73705,110.277336,-11.540286000000009,216,290
260,New Hampshire,96.123344,107.692406,-11.569062000000002,260,256
261,Jackson State,91.66541,103.38762,-11.722210000000004,312,178
262,Youngstown State,99.35527,111.190125,-11.83485499999999,208,298
263,Lipscomb,97.42299,109.31742,-11.89443,240,279
264,South Alabama,91.055595,102.9952,-11.939605,317,171
265,Samford,98.53606,110.53446,-11.99839999999999,219,292
266,Western Illinois,94.79347,106.8833,-12.089830000000006,287,246
267,Idaho,93.05406,105.15875,-12.10468999999999,300,213
268,Troy,95.25523,107.56358,-12.308350000000004,276,253
269,Montana State,101.33196,113.66143,-12.32947,177,332
270,Quinnipiac,87.61507,100.04853,-12.433459999999997,334,124
271,South Carolina State,99.3281,112.20643,-12.878329999999991,209,317
272,Hampton,94.477005,107.625404,-13.148398999999998,289,254
273,Brown,96.05679,109.28077,-13.223979999999997,262,278
274,Delaware,96.82556,110.123146,-13.29758600000001,248,289
275,Stetson,100.12307,113.46156,-13.338490000000007,198,330
276,Portland State,95.76461,109.14216,-13.37755,265,277
277,Houston Christian,97.68062,111.37722,-13.69659999999999,236,299
278,Cornell,93.896065,107.8201,-13.924035000000003,294,258
279,Kennesaw State,95.7233,109.68672,-13.96342,267,283
280,Sacramento State,92.68401,106.875206,-14.191196000000005,304,245
281,Presbyterian,90.47875,104.69465,-14.21589999999999,323,201
282,Georgia Southern,98.998245,113.329056,-14.330810999999997,211,328
283,San Jose State,93.39126,107.82499,-14.433729999999997,299,259
284,Incarnate Word,97.323395,111.836105,-14.512709999999998,241,309
285,Cleveland State,88.33861,102.85909,-14.520479999999992,331,170
286,Appalachian State,96.95511,111.53788,-14.582769999999996,245,303
287,Rice,99.96416,114.56185,-14.59769,200,337
288,FDU,98.86803,113.56277,-14.694739999999996,213,331
289,North Carolina Central,96.672745,111.521545,-14.848799999999997,250,302
290,Abilene Christian,94.88666,109.8228,-14.936139999999995,286,284
291,Marist,95.88509,110.87363,-14.98854,264,294
292,Seattle,90.618515,105.727135,-15.108620000000002,322,221
293,Saint Francis (PA),96.99325,112.23938,-15.246129999999994,244,318
294,Loyola (MD),96.76777,112.591484,-15.823713999999995,249,324
295,Liberty,93.82576,109.82314,-15.997379999999993,295,285
296,Mount St. Mary's,88.6623,105.01167,-16.349369999999993,329,207
297,American,86.989395,103.93451,-16.945115,339,188
298,Binghamton,87.05729,104.01652,-16.959230000000005,338,189
299,Southern Mississippi,90.67692,107.70452,-17.027600000000007,321,257
300,The Citadel,101.0679,118.13307,-17.06517000000001,184,350
301,Campbell,95.14044,112.51565,-17.375209999999996,278,322
302,Bradley,87.54256,105.07396,-17.531400000000005,336,212
303,Southeastern Louisiana,92.36463,110.093,-17.728369999999998,308,288
304,Alabama State,91.57372,109.470985,-17.897265000000004,314,280
305,Lafayette,97.44355,115.36852,-17.924970000000002,239,343
306,St. Francis (NY),87.932526,105.89907,-17.966544,333,228
307,Niagara,90.850426,108.99936,-18.148933999999997,319,273
308,Holy Cross,92.940674,111.18949,-18.248816000000005,301,297
309,Bethune-Cookman,91.61419,109.87928,-18.26509,313,286
310,Long Island University,95.00721,113.375595,-18.368385000000004,281,329
311,Massachusetts-Lowell,93.80659,112.20218,-18.39559,296,316
312,Maryland-Baltimore County,96.397385,114.94197,-18.544584999999998,257,340
313,Northern Colorado,98.82247,117.45545,-18.632980000000003,214,348
314,Lamar,92.808685,111.544754,-18.736069,303,304
315,Illinois-Chicago,85.6154,104.355965,-18.740565000000004,344,195
316,Alabama A&M,95.73364,114.57015,-18.836510000000004,266,338
317,South Carolina Upstate,95.069534,114.08778,-19.01824599999999,280,335
318,Robert Morris,85.84126,104.87204,-19.030779999999993,343,205
319,Central Arkansas,97.9276,117.23078,-19.303179999999998,230,347
320,Northwestern State,95.71003,115.35429,-19.644260000000003,268,342
321,Longwood,96.89009,116.53495,-19.644859999999994,247,345
322,Charleston Southern,92.60871,112.31908,-19.710369999999998,305,320
323,Florida Atlantic,89.24552,109.474754,-20.229234000000005,327,282
324,Morgan State,91.511246,111.75893,-20.247684000000007,315,305
325,Howard,87.57811,107.85422,-20.276110000000003,335,260
326,Coppin State,91.904816,112.29767,-20.392854,311,319
327,Savannah State,83.9196,104.343414,-20.423813999999993,348,194
328,Sacred Heart,92.91452,113.828606,-20.914085999999998,302,333
329,North Carolina A&T,90.91201,111.999596,-21.087586,318,312
330,McNeese State,91.98456,113.219765,-21.235204999999993,310,327
331,Hartford,95.505714,116.888916,-21.383201999999997,274,346
332,New Orleans,90.00263,111.40542,-21.40279000000001,324,300
333,Southeast Missouri State,88.84461,110.64214,-21.797529999999995,328,293
334,Northern Arizona,88.50023,110.45362,-21.95339,330,291
335,Prairie View,83.147064,105.16102,-22.013955999999993,349,214
336,Maryland-Eastern Shore,89.424995,111.8305,-22.405505000000005,326,308
337,UTSA,92.39904,115.118904,-22.719864,307,341
338,Alcorn State,91.42348,114.415016,-22.991535999999996,316,336
339,Texas-Rio Grande Valley,90.718475,114.036125,-23.31765,320,334
340,VMI,88.25479,112.081345,-23.826555,332,313
341,Chicago State,87.52985,111.820114,-24.290264000000008,337,307
342,Nicholls State,85.87016,111.125,-25.25484,342,296
343,Bryant,89.49645,115.60322,-26.106769999999997,325,344
344,Maine,86.57663,113.193855,-26.617225000000005,340,326
345,Mississippi Valley State,84.04448,110.95464,-26.910160000000005,346,295
346,Florida A&M,79.10916,107.08469,-27.975529999999992,351,247
347,Arkansas-Pine Bluff,84.02621,112.4803,-28.454089999999994,347,321
348,Southern Utah,92.58482,121.98576,-29.400940000000006,306,351
349,Grambling,82.33059,112.52796,-30.197369999999992,350,323
350,Delaware State,84.523766,114.87006,-30.346294,345,339
351,Central Connecticut State,86.54456,118.03968,-31.49512,341,349
