Net Rank,Team,Offensive Rating,Defensive Rating,Net Rating,Offensive Rank,Defensive Rank
39,Missouri,110.61154,91.29308,19.31846,43,41
40,Oklahoma State,108.5305,89.40232,19.12818,62,28
41,Boise State,111.61061,92.497086,19.113523999999998,35,53
42,Florida,109.36788,90.94097,18.426910000000007,55,38
43,Creighton,108.87046,90.617424,18.253035999999994,59,35
44,Mississippi,103.999725,85.88654,18.113185,116,9
45,Auburn,111.75253,93.72817,18.024359999999987,32,64
46,Utah State,103.67994,85.79221,17.887730000000005,121,7
47,St. Bonaventure,108.46282,91.14382,17.31899999999999,63,40
48,Loyola (IL),107.46958,90.223145,17.24643499999999,74,32
49,Duke,111.70231,94.53045,17.171859999999995,33,74
50,Indiana,106.55331,90.7136,15.839709999999997,88,37
51,UC Santa Barbara,111.03097,95.21984,15.811129999999991,39,81
52,Southern Methodist,110.03609,94.330154,15.705936000000008,48,71
53,Arizona,109.65146,94.231964,15.419495999999995,53,70
54,Northwestern,106.684364,91.67578,15.008583999999999,86,46
55,Oregon,113.726494,98.86571,14.860783999999995,17,135
56,North Carolina,103.69301,89.04946,14.643550000000005,120,24
57,Colorado State,107.95662,93.42241,14.534210000000002,67,62
58,Nevada,107.319725,92.797516,14.522209000000004,77,57
59,Seton Hall,108.877686,94.381935,14.495750999999998,58,72
60,Western Kentucky,105.75323,91.38869,14.364540000000005,94,43
61,Saint Louis,108.43635,94.08652,14.349830000000011,64,66
62,Louisiana Tech,105.65559,91.33309,14.322500000000005,96,42
63,North Texas,107.902275,93.796295,14.105980000000002,71,65
64,Utah,111.65445,97.55055,14.103899999999996,34,104
65,Marquette,107.49948,93.6795,13.819980000000001,72,63
66,St. John's (NY),109.53568,95.8068,13.728880000000004,54,89
67,Mississippi State,108.17894,94.604965,13.57397499999999,65,77
68,Stanford,105.44889,92.20235,13.24654000000001,98,51
69,Providence,107.47992,94.84835,12.63157000000001,73,79
70,Virginia Commonwealth,102.647514,90.21535,12.432164,136,31
71,Liberty,109.81352,97.51917,12.294349999999994,50,103
72,Richmond,111.1248,98.86165,12.263149999999996,38,134
73,Georgetown,106.9041,94.79479,12.109309999999994,83,78
74,Colgate,110.92555,98.82386,12.101690000000005,40,131
75,Davidson,111.98331,100.11435,11.868960000000001,28,155
76,Dayton,109.97026,98.22509,11.745170000000002,49,121
77,Pepperdine,107.21966,95.776054,11.443606000000003,79,87
78,Marshall,107.15121,95.87708,11.27413,80,91
79,Washington State,100.44677,89.239334,11.207436000000001,172,26
80,Georgia,107.390976,96.1874,11.203575999999998,76,92
81,Notre Dame,113.94416,102.75848,11.18567999999999,15,200
82,Wright State,106.60511,95.52194,11.083169999999996,87,85
83,Ohio,109.78637,98.88703,10.89934000000001,51,137
84,Minnesota,103.66345,92.87239,10.791060000000002,122,60
85,Toledo,110.85456,100.30398,10.55058000000001,41,158
86,Oregon State,108.7498,98.342125,10.407674999999998,60,123
87,Drake,111.76249,101.47543,10.287059999999997,31,180
88,Xavier,108.009186,98.0719,9.937286,66,112
89,Rhode Island,101.35443,91.551056,9.803373999999991,163,45
90,Saint Mary's (CA),98.09491,88.301704,9.793205999999998,206,21
91,Wichita State,108.574554,98.89333,9.681224,61,138
92,Vermont,110.23798,100.64373,9.594249999999988,46,167
93,Butler,104.817375,95.24013,9.577245000000005,108,82
94,Michigan State,105.0095,95.4741,9.535399999999996,104,84
95,Pittsburgh,106.48638,97.03659,9.449789999999993,89,99
96,Buffalo,105.06108,95.61707,9.444010000000006,102,86
97,Vanderbilt,107.94381,98.56638,9.377430000000004,68,128
98,Grand Canyon,104.798454,95.84855,8.949904000000004,109,90
99,Nebraska,99.1273,90.5392,8.588100000000011,189,34
100,UAB,101.86244,93.38154,8.480900000000005,149,61
101,UC Irvine,95.68073,87.7724,7.908329999999992,245,20
102,Navy,104.52614,96.92667,7.599469999999997,111,97
103,TCU,104.852036,97.56466,7.287375999999995,107,105
104,UNC Greensboro,101.78041,94.60371,7.176699999999997,154,76
105,Wofford,106.09836,99.14974,6.948620000000005,91,139
106,Arizona State,104.916245,98.09568,6.820565000000002,105,115
107,San Francisco,102.16658,95.44601,6.720569999999995,143,83
108,Loyola Marymount,105.14241,98.51151,6.630899999999997,101,127
109,UCF,105.65616,99.24121,6.414950000000005,95,143
110,DePaul,100.5023,94.15787,6.344430000000003,170,69
111,Abilene Christian,98.10367,91.97395,6.129719999999992,205,49
112,Furman,109.159615,103.33544,5.824174999999997,56,210
113,VMI,107.422386,101.77656,5.645826,75,184
114,Missouri State,104.41192,98.868355,5.543565000000001,112,136
115,Florida Atlantic,103.34969,98.095146,5.254543999999996,126,114
116,Kent State,103.60192,98.41107,5.190850000000012,123,124
117,South Carolina,106.11827,101.00718,5.11108999999999,90,170
118,Winthrop,100.8142,95.79432,5.019880000000001,169,88
119,East Carolina,96.906685,92.11308,4.7936049999999994,227,50
120,Belmont,105.99907,101.31896,4.680109999999999,93,177
121,Southern Utah,106.73326,102.37495,4.358310000000003,85,193
122,Massachusetts,104.862595,100.58035,4.282245000000003,106,164
123,Wake Forest,103.0696,98.83637,4.233229999999992,133,132
124,UTEP,101.374054,97.17808,4.195974000000007,162,100
125,James Madison,103.371376,99.225174,4.146202000000002,125,142
126,Bowling Green State,104.37893,100.4097,3.969229999999996,115,161
127,Elon,101.78363,98.11042,3.6732099999999974,153,116
128,Boston College,103.80807,100.18382,3.6242500000000035,118,157
129,UC Riverside,101.47623,97.960625,3.515605000000008,159,109
130,New Mexico State,101.50655,98.16226,3.344290000000001,158,117
131,George Mason,97.32725,94.15149,3.175760000000011,220,68
132,Weber State,103.243774,100.181274,3.0625,128,156
133,Georgia State,103.183846,100.617805,2.5660409999999985,130,165
134,Oral Roberts,107.00347,104.53146,2.4720099999999974,82,229
135,Tulsa,100.89389,98.46052,2.4333699999999965,167,126
136,Old Dominion,102.48106,100.09125,2.389809999999997,139,154
137,Chattanooga,101.61921,99.67894,1.9402699999999982,156,149
138,Texas A&M,101.45353,99.8774,1.5761300000000062,160,151
139,Eastern Washington,104.72383,103.28008,1.4437500000000085,110,209
140,UTSA,105.41904,103.98494,1.4341000000000008,99,219
141,Detroit Mercy,107.91913,106.56006,1.3590700000000027,70,268
142,Northeastern,97.91767,96.6389,1.2787699999999944,208,94
143,Iowa State,99.32764,98.176285,1.1513550000000095,185,118
144,Mercer,105.59154,104.68458,0.906959999999998,97,232
145,Temple,98.21307,97.33292,0.8801500000000004,203,102
146,East Tennessee State,103.7675,103.00528,0.7622199999999992,119,206
147,South Florida,98.66382,98.09418,0.5696400000000068,196,113
148,Tulane,98.57895,98.222404,0.3565460000000087,198,120
149,Hartford,94.78121,94.59472,0.18649000000000626,258,75
150,Pacific,96.84889,96.70334,0.14555000000000007,233,96
151,Murray State,102.52311,102.39896,0.1241500000000002,137,194
152,South Dakota State,107.93972,107.852196,0.08752399999998772,69,291
153,Cal State Bakersfield,100.46712,100.40656,0.060559999999995284,171,160
154,Rice,104.411095,104.369644,0.04145100000000923,113,226
155,Drexel,107.03409,107.03922,-0.005129999999994084,81,275
156,Cincinnati,98.4866,98.71413,-0.22753000000000156,200,129
157,Washington,99.51604,99.74895,-0.23290999999998974,182,150
158,Wyoming,106.08384,106.32779,-0.2439499999999981,92,267
159,Army,98.528786,98.849205,-0.3204190000000011,199,133
160,Iona,100.299324,100.63837,-0.3390459999999962,173,166
161,American,98.872604,99.217354,-0.3447500000000048,193,141
162,Miami (FL),96.90151,97.25813,-0.3566199999999924,228,101
163,South Dakota,102.96493,103.41613,-0.45120000000000005,134,212
164,Santa Clara,97.84989,98.33713,-0.4872399999999999,209,122
165,Ball State,101.75606,102.25206,-0.4959999999999951,155,191
166,Coastal Carolina,98.73409,99.31473,-0.5806400000000025,195,144
167,Cleveland State,98.847755,99.571304,-0.7235489999999913,194,148
168,Indiana State,97.06252,98.02144,-0.958919999999992,225,111
169,Bryant,100.19901,101.21753,-1.0185199999999952,175,175
170,Akron,104.387924,105.41055,-1.0226260000000025,114,252
171,Nevada-Las Vegas,103.81697,105.10728,-1.2903100000000052,117,243
172,Campbell,103.08747,104.763855,-1.6763850000000105,132,233
173,Bellarmine,105.0292,106.769745,-1.7405449999999973,103,273
174,Duquesne,95.81302,97.62252,-1.8094999999999999,242,106
175,Gardner-Webb,101.04908,102.960976,-1.9118959999999987,165,203
176,Northern Iowa,102.21144,104.2219,-2.010460000000009,142,224
177,Morgan State,97.09335,99.1968,-2.103449999999995,224,140
178,Charlotte,99.43927,101.593414,-2.1541440000000023,183,181
179,Sam Houston,100.10677,102.28182,-2.175049999999999,176,192
180,Fresno State,99.86932,102.13967,-2.2703499999999934,178,188
181,Eastern Kentucky,100.20396,102.74475,-2.540790000000001,174,199
182,Morehead State,95.143295,97.769585,-2.6262900000000116,252,107
183,Siena,99.04818,101.778,-2.7298200000000037,191,185
184,Canisius,101.99071,105.01541,-3.0246999999999957,146,241
185,California,99.74734,102.85984,-3.1125000000000114,180,202
186,College of Charleston,102.10117,105.33283,-3.231660000000005,145,249
187,The Citadel,102.47862,105.82541,-3.3467899999999986,140,257
188,Evansville,102.49366,105.84503,-3.3513699999999886,138,258
189,Stephen F. Austin,101.93821,105.75081,-3.8126000000000033,147,256
190,Bucknell,101.79114,105.68364,-3.8924999999999983,151,254
191,Saint Peter's,90.5578,94.482735,-3.924935000000005,302,73
192,Maryland-Baltimore County,98.16906,102.14029,-3.9712299999999914,204,189
193,Loyola (MD),93.89108,97.891754,-4.000674000000004,267,108
194,George Washington,102.12961,106.18274,-4.053129999999996,144,266
195,Monmouth,98.604546,102.66295,-4.058403999999996,197,198
196,Montana State,97.270905,101.347115,-4.076210000000003,222,178
197,Northern Kentucky,101.783806,106.07787,-4.294064000000006,152,264
198,Prairie View,94.41179,98.714836,-4.303046000000009,262,130
199,Hawaii,100.95929,105.36605,-4.406760000000006,166,250
200,Valparaiso,96.58399,101.123184,-4.539193999999995,234,173
201,Kansas State,95.979935,100.65539,-4.6754549999999995,240,168
202,UT Arlington,96.43172,101.12929,-4.697569999999999,236,174
203,Hofstra,101.81492,106.595604,-4.780683999999994,150,270
204,Louisiana,97.575294,102.492935,-4.917641000000003,215,196
205,Albany (NY),95.564316,100.50088,-4.93656399999999,248,163
206,South Alabama,103.52823,108.52436,-4.996130000000008,124,301
207,Utah Valley,97.77779,102.81698,-5.039190000000005,212,201
208,UC Davis,95.297295,100.35594,-5.0586449999999985,250,159
209,Norfolk State,97.70519,102.99,-5.284809999999993,214,204
210,Western Carolina,97.567184,102.9958,-5.428616000000005,216,205
211,Miami (OH),101.53075,107.01503,-5.484279999999998,157,274
212,Texas Southern,98.23723,103.904526,-5.667296000000007,202,218
213,Lipscomb,101.43027,107.17797,-5.747700000000009,161,278
214,Northern Colorado,97.17113,103.26347,-6.092339999999993,223,207
215,UNC Wilmington,103.22914,109.32831,-6.099170000000001,129,308
216,Southern Illinois,97.545784,103.79281,-6.247026000000005,218,215
217,Florida Gulf Coast,88.79678,95.18711,-6.390330000000006,316,80
218,North Dakota State,100.8373,107.444626,-6.6073260000000005,168,282
219,Kansas City,92.751724,99.4045,-6.652776000000003,278,145
220,Delaware,94.969025,101.62672,-6.657695000000004,254,182
221,San Diego,95.76436,102.53847,-6.774110000000007,243,197
222,North Florida,99.12345,105.91792,-6.79446999999999,190,259
223,Nicholls State,97.7795,104.67366,-6.894159999999999,211,231
224,Quinnipiac,89.9287,96.9682,-7.03949999999999,306,98
225,NJIT,98.24058,105.32974,-7.089160000000007,201,248
226,Longwood,94.60256,101.71939,-7.116830000000007,259,183
227,UC San Diego,103.16012,110.28367,-7.1235499999999945,131,315
228,Texas State,93.96411,101.11636,-7.152249999999995,265,172
229,Radford,94.59812,101.77942,-7.181300000000007,260,186
230,Towson,101.323524,108.5197,-7.196175999999994,164,300
231,Mount St. Mary's,92.288765,99.53226,-7.243494999999996,283,147
232,UNC Asheville,97.99646,105.25849,-7.262029999999996,207,245
233,Bradley,96.93883,104.64129,-7.702460000000002,226,230
234,Saint Joseph's,97.33313,105.32312,-7.989990000000006,219,246
235,California Baptist,102.91957,110.9174,-7.9978300000000075,135,320
236,Illinois State,95.71863,103.72152,-8.002889999999994,244,213
237,Milwaukee,99.61444,107.65226,-8.037819999999996,181,288
238,Tarleton State,92.78699,100.877235,-8.090244999999996,277,169
239,Montana,94.09289,102.22873,-8.135840000000002,264,190
240,Jacksonville State,98.92512,107.069305,-8.144184999999993,192,276
241,Coppin State,90.17246,98.44621,-8.273749999999993,304,125
242,Sacramento State,102.37789,110.68242,-8.30453,141,319
243,Marist,89.865524,98.21611,-8.350586000000007,307,119
244,Southern Mississippi,91.50022,99.912735,-8.412514999999999,292,153
245,New Hampshire,95.215576,103.84101,-8.625433999999998,251,216
246,Lafayette,103.32947,111.97308,-8.643609999999995,127,322
247,Green Bay,101.91999,110.638626,-8.718636000000004,148,317
248,Wagner,99.391975,108.38131,-8.989334999999997,184,299
249,Boston University,97.81778,107.09736,-9.279579999999996,210,277
250,Appalachian State,95.51843,104.86663,-9.348200000000006,249,237
251,Arkansas State,97.30178,106.71536,-9.41358000000001,221,272
252,Florida International,96.009895,105.5103,-9.500405,239,253
253,Long Beach State,96.51659,106.065796,-9.549206000000012,235,263
254,Little Rock,95.64159,105.68887,-10.04728,246,255
255,Sacred Heart,99.76696,109.88033,-10.113370000000003,179,311
256,Purdue Fort Wayne,96.8766,107.17989,-10.303290000000004,229,279
257,Oakland,99.25468,109.892914,-10.638234000000011,187,312
258,Western Michigan,94.498634,105.14969,-10.651056000000011,261,244
259,Niagara,96.869804,107.610886,-10.741081999999992,230,287
260,La Salle,93.58243,104.40082,-10.818389999999994,271,227
261,Seattle,95.06747,105.971275,-10.903805000000006,253,261
262,Georgia Southern,92.42414,103.33783,-10.913690000000003,280,211
263,IU Indy,89.50977,100.44164,-10.931870000000004,311,162
264,Portland State,88.48444,99.424126,-10.939685999999995,319,146
265,Austin Peay,95.88379,107.205574,-11.321783999999994,241,280
266,Illinois-Chicago,89.62549,101.06873,-11.443240000000003,309,171
267,Stetson,97.763145,109.2149,-11.451755000000006,213,305
268,Eastern Illinois,96.40543,108.02061,-11.61518000000001,237,296
269,Merrimack,88.245155,99.885506,-11.64035100000001,321,152
270,Stony Brook,92.326485,104.08239,-11.755904999999998,282,221
271,Youngstown State,97.561745,109.328285,-11.766539999999992,217,307
272,Cal State Fullerton,96.85225,108.73765,-11.885400000000004,232,302
273,Grambling,92.124916,104.112366,-11.987449999999995,285,222
274,Massachusetts-Lowell,93.944725,105.99682,-12.052094999999994,266,262
275,High Point,94.84909,107.48461,-12.63552,256,283
276,Rider,94.832504,107.51563,-12.683126000000001,257,284
277,St. Francis (NY),99.21757,112.05507,-12.837500000000006,188,324
278,Louisiana-Monroe,90.975746,103.87796,-12.902214,298,217
279,Jackson State,83.31429,96.67171,-13.357420000000005,340,95
280,Samford,89.07378,102.44972,-13.37594,313,195
281,Jacksonville,94.86925,108.25061,-13.38136,255,298
282,FDU,99.32234,112.87366,-13.551320000000004,186,333
283,Saint Francis (PA),90.98889,104.88554,-13.896650000000008,297,238
284,Lehigh,91.08043,105.078735,-13.998304999999988,296,242
285,Hampton,93.82451,107.91907,-14.094560000000001,269,295
286,Holy Cross,93.411995,107.52735,-14.115354999999994,273,285
287,South Carolina Upstate,91.88832,106.154396,-14.266076000000012,288,265
288,Howard,99.95155,114.40283,-14.451279999999997,177,342
289,Manhattan,86.555885,101.22201,-14.666124999999994,332,176
290,Florida A&M,89.49502,104.446754,-14.951734000000002,312,228
291,Idaho State,88.18563,103.26594,-15.080309999999997,322,208
292,North Alabama,91.8457,107.258705,-15.413005000000013,290,281
293,Maine,85.911385,101.44387,-15.532485000000008,334,179
294,Texas-Rio Grande Valley,89.661095,105.324905,-15.663809999999998,308,247
295,Robert Morris,96.18573,112.084404,-15.898674,238,326
296,Troy,88.85608,104.780464,-15.92438399999999,315,234
297,Lamar,88.87537,104.82415,-15.94878,314,236
298,Long Island University,91.74664,107.84943,-16.10279,291,290
299,Western Illinois,95.56571,111.80351,-16.237800000000007,247,321
300,North Carolina A&T,88.70139,104.94283,-16.241439999999997,317,240
301,Southeast Missouri State,89.61042,105.93066,-16.32024,310,260
302,Cal State Northridge,96.8615,113.216255,-16.354754999999997,231,336
303,Presbyterian,87.38828,103.772934,-16.384654000000012,327,214
304,Delaware State,94.20554,110.67672,-16.471180000000004,263,318
305,Southern,88.40382,104.89223,-16.488410000000002,320,239
306,North Carolina Central,92.34735,108.87576,-16.528409999999994,281,304
307,Fairfield,91.14839,107.88645,-16.73805999999999,294,294
308,Eastern Michigan,93.77247,110.56892,-16.796450000000007,270,316
309,Middle Tennessee,87.36696,104.2299,-16.862939999999995,328,225
310,William & Mary,90.41517,107.86338,-17.448210000000003,303,293
311,New Orleans,91.1026,108.78508,-17.682479999999998,295,303
312,North Dakota,91.94865,109.99475,-18.046099999999996,287,313
313,Kennesaw State,85.7178,104.16608,-18.448279999999997,335,223
314,Charleston Southern,88.12229,107.5307,-19.40840999999999,323,286
315,Omaha,88.55159,108.11183,-19.560239999999993,318,297
316,Air Force,93.10287,112.782425,-19.679555000000008,276,331
317,New Mexico,85.075905,104.79529,-19.71938499999999,338,235
318,Cal Poly,85.66232,105.40904,-19.74672000000001,336,251
319,Central Michigan,92.24015,112.083885,-19.843734999999995,284,325
320,Utah Tech,86.67923,106.596596,-19.917366,331,271
321,Binghamton,93.13645,113.22455,-20.088099999999997,274,337
322,Tennessee Tech,91.952446,112.177666,-20.225220000000007,286,327
323,Northwestern State,93.4326,113.73727,-20.30467,272,340
324,Alcorn State,92.49899,113.02007,-20.521079999999998,279,335
325,SIU Edwardsville,86.71692,107.828186,-21.111266,330,289
326,Alabama A&M,80.76241,101.888626,-21.126216,344,187
327,Northern Arizona,91.85852,113.531845,-21.673325000000006,289,338
328,Tennessee State,84.6858,106.56036,-21.874560000000002,339,269
329,Houston Christian,90.92345,112.832825,-21.909374999999997,299,332
330,Denver,90.561485,112.47763,-21.916145,301,328
331,Central Arkansas,89.9824,111.99598,-22.013580000000005,305,323
332,Northern Illinois,87.52706,109.71331,-22.18625,326,310
333,Incarnate Word,90.59035,113.01885,-22.4285,300,334
334,San Jose State,91.21126,113.684685,-22.473425000000006,293,339
335,Tennessee-Martin,93.87714,116.37986,-22.502719999999997,268,345
336,Portland,93.135826,115.69349,-22.557664000000003,275,343
337,Southeastern Louisiana,85.54571,110.16106,-24.615350000000007,337,314
338,McNeese State,87.54305,112.55863,-25.01558,325,329
339,Central Connecticut State,86.89006,112.65609,-25.76603,329,330
340,Alabama State,81.87482,107.86232,-25.987499999999997,343,292
341,South Carolina State,81.88524,109.22907,-27.343829999999997,342,306
342,Arkansas-Pine Bluff,86.34484,113.88353,-27.53868999999999,333,341
343,Idaho,87.8396,115.75617,-27.916569999999993,324,344
344,Fordham,75.37435,104.016045,-28.641695,347,220
345,Texas A&M-Corpus Christi,79.58309,109.34401,-29.76092,345,309
346,Chicago State,82.16254,118.05724,-35.894699999999986,341,346
347,Mississippi Valley State,78.75299,118.81042,-40.05743,346,347
