Net Rank,Team,Offensive Rating,Defensive Rating,Net Rating,Offensive Rank,Defensive Rank
162,Missouri,100.91754,100.59005,0.3274899999999974,182,156
163,Colgate,103.02082,102.69917,0.3216500000000053,144,195
164,Stephen F. Austin,98.12072,98.050156,0.07056400000000451,231,117
165,Montana State,101.42553,101.41172,0.013809999999992328,175,182
166,NC State,104.754005,104.89106,-0.1370549999999895,112,237
167,Charlotte,104.394104,104.83816,-0.44405600000000334,119,234
168,New Mexico,103.58786,104.22633,-0.6384699999999981,132,222
169,Oregon State,103.76783,104.748955,-0.9811249999999916,128,233
170,Cleveland State,101.54357,102.56779,-1.0242199999999997,170,194
171,Valparaiso,99.86873,100.949524,-1.0807939999999974,196,168
172,Fairfield,99.831245,101.05535,-1.2241050000000087,198,171
173,Louisiana,98.923676,100.25172,-1.3280440000000056,219,149
174,Purdue Fort Wayne,99.566315,101.23138,-1.6650649999999985,203,177
175,East Carolina,99.20721,100.93607,-1.7288599999999974,212,167
176,Southern Utah,104.41599,106.29487,-1.8788800000000094,118,257
177,Winthrop,102.340195,104.2621,-1.9219050000000095,156,223
178,Long Beach State,101.52594,103.54839,-2.022449999999992,171,209
179,Oakland,100.01708,102.07858,-2.0614999999999952,193,189
180,Wagner,99.62257,101.72037,-2.0978000000000065,200,186
181,Sam Houston,98.96668,101.08927,-2.1225900000000024,218,172
182,Weber State,101.57028,103.89079,-2.3205099999999987,168,219
183,Illinois State,102.84639,105.197014,-2.3506239999999963,147,243
184,Appalachian State,98.205475,100.62902,-2.42354499999999,228,157
185,VMI,105.514305,107.9717,-2.4573950000000053,104,284
186,Wright State,102.07225,104.68978,-2.617530000000002,161,231
187,Brown,98.29556,100.91928,-2.623720000000006,227,165
188,UC Davis,96.20345,98.84354,-2.6400900000000007,254,128
189,Longwood,102.84631,105.6696,-2.82329,148,248
190,East Tennessee State,106.50923,109.3878,-2.8785699999999963,90,299
191,Pittsburgh,98.758965,101.797,-3.0380349999999936,223,187
192,The Citadel,100.232605,103.37507,-3.142464999999987,191,207
193,Kansas City,97.520386,100.73633,-3.2159439999999933,236,160
194,Western Illinois,100.445076,103.6825,-3.2374240000000043,186,213
195,Niagara,99.98664,103.28662,-3.299980000000005,194,206
196,Troy,97.23954,100.74283,-3.5032899999999927,238,161
197,Norfolk State,98.549484,102.092896,-3.5434119999999893,225,190
198,Harvard,96.75429,100.3122,-3.557910000000007,243,152
199,UNC Asheville,101.77142,105.35151,-3.5800899999999984,164,245
200,Old Dominion,97.64446,101.26106,-3.6166000000000054,235,178
201,Pepperdine,101.46592,105.08969,-3.6237700000000075,174,242
202,Georgia State,95.603745,99.27099,-3.667244999999994,262,135
203,San Diego,96.554665,100.23363,-3.678965000000005,248,148
204,Rice,104.11331,107.796425,-3.683115000000001,124,282
205,UC Riverside,99.05836,102.86617,-3.8078100000000035,216,197
206,Jacksonville,94.774155,98.85144,-4.077285000000003,273,129
207,Bellarmine,105.84801,109.93712,-4.089109999999991,100,305
208,Massachusetts,107.0952,111.351616,-4.2564160000000015,84,320
209,Pennsylvania,102.74211,107.03191,-4.2898,149,267
210,Tarleton State,94.24762,98.54252,-4.294899999999998,279,124
211,Howard,100.34895,104.72025,-4.371299999999991,188,232
212,Cornell,101.88696,106.46506,-4.578099999999992,162,259
213,South Dakota,101.55254,106.15887,-4.60633,169,254
214,California Baptist,97.83762,102.50594,-4.668319999999994,232,193
215,Illinois-Chicago,99.154465,104.33337,-5.178905,213,224
216,Dartmouth,97.703156,102.92011,-5.216953999999987,234,199
217,Arkansas State,98.574814,103.925995,-5.351180999999997,224,221
218,Tennessee State,99.48123,104.91947,-5.4382400000000075,205,238
219,Mercer,102.46811,107.97648,-5.508369999999999,155,285
220,Loyola Marymount,104.242714,109.835075,-5.592360999999997,120,302
221,Tennessee Tech,100.61329,106.23345,-5.6201599999999985,184,256
222,Marshall,98.19664,103.835464,-5.638824,229,215
223,Southern,95.034996,100.72236,-5.687363999999988,268,159
224,Miami (OH),102.579865,108.464066,-5.8842010000000045,154,291
225,George Washington,96.86075,102.80209,-5.941340000000011,242,196
226,Indiana State,96.331505,102.343254,-6.011748999999995,253,191
227,James Madison,99.85213,106.04018,-6.188050000000004,197,253
228,Texas Southern,93.16109,99.40054,-6.239450000000005,294,138
229,New Hampshire,99.223175,105.53488,-6.3117050000000035,211,246
230,Florida Gulf Coast,102.712204,109.04256,-6.330355999999995,151,296
231,Navy,93.17551,99.82509,-6.64958,293,144
232,Nicholls State,96.41365,103.205925,-6.792274999999989,250,205
233,Georgia,103.41327,110.26023,-6.84696000000001,136,308
234,Eastern Washington,102.197365,109.16154,-6.964174999999997,158,298
235,La Salle,94.29602,101.28558,-6.989559999999997,277,179
236,Detroit Mercy,103.65684,110.788216,-7.131376000000003,130,315
237,Siena,95.51857,102.96712,-7.448549999999997,263,200
238,Quinnipiac,98.989716,106.45313,-7.463414,217,258
239,SIU Edwardsville,94.067986,101.658035,-7.590048999999993,282,185
240,Air Force,96.09339,103.85768,-7.764290000000003,255,216
241,Montana,96.8845,104.85311,-7.968609999999998,241,236
242,Marist,97.76713,105.79392,-8.026790000000005,233,250
243,Boston University,102.58693,110.63172,-8.044790000000006,153,311
244,Southeast Missouri State,103.08983,111.15086,-8.061029999999988,142,319
245,Stony Brook,102.63461,110.81805,-8.183440000000004,152,316
246,Northern Colorado,102.73935,110.98922,-8.249870000000001,150,318
247,Youngstown State,99.479614,107.8462,-8.366585999999998,206,283
248,Bryant,98.33194,106.758575,-8.42663499999999,226,264
249,Canisius,95.36762,103.91024,-8.54262,265,220
250,Kennesaw State,103.12583,111.84017,-8.714340000000007,140,324
251,Elon,94.468025,103.20031,-8.732285000000005,276,203
252,North Carolina A&T,95.61311,104.68206,-9.068950000000001,261,229
253,Pacific,91.916855,101.03991,-9.123055000000008,307,169
254,High Point,97.29708,106.510345,-9.213265000000007,237,260
255,UT Arlington,91.18851,100.47384,-9.285330000000002,314,154
256,Loyola (MD),93.11286,102.44625,-9.333390000000009,295,192
257,Northeastern,97.076675,106.52629,-9.449615000000009,240,261
258,Cal State Bakersfield,95.015015,104.48152,-9.466504999999998,269,226
259,South Florida,88.04812,97.51849,-9.470370000000003,334,113
260,Jackson State,92.03114,101.633286,-9.602146000000005,305,184
261,Duquesne,94.78899,104.53984,-9.75085,272,227
262,Campbell,95.785805,105.59106,-9.805255000000002,259,247
263,Austin Peay,91.1874,101.22208,-10.034680000000009,315,176
264,Utah Tech,94.277245,104.65543,-10.378185000000002,278,228
265,Presbyterian,93.24678,103.77547,-10.528689999999997,291,214
266,Manhattan,96.647736,107.493706,-10.845970000000008,245,274
267,Central Michigan,94.974434,106.16765,-11.193215999999993,271,255
268,Alcorn State,95.71842,107.36916,-11.650739999999999,260,272
269,Rider,94.20447,105.86822,-11.663749999999993,280,251
270,Mount St. Mary's,91.369865,103.090965,-11.721099999999993,312,202
271,Georgia Southern,93.21542,105.207405,-11.991985,292,244
272,Long Island University,92.56964,104.682816,-12.113175999999996,302,230
273,Evansville,95.3777,107.52247,-12.144769999999994,264,275
274,Tennessee-Martin,92.60736,104.83907,-12.231710000000007,301,235
275,Texas A&M-Corpus Christi,91.38048,103.88003,-12.49955,311,218
276,South Carolina Upstate,100.56213,113.14219,-12.580060000000003,185,334
277,Albany (NY),88.07206,100.912476,-12.840416000000005,333,164
278,Maryland-Baltimore County,99.33601,112.245316,-12.909306,210,328
279,San Jose State,96.49949,109.55346,-13.053970000000007,249,300
280,Louisiana-Monroe,100.28208,113.33725,-13.055170000000004,190,339
281,Lipscomb,99.153725,112.22062,-13.066895000000002,215,327
282,Cal State Northridge,94.015144,107.088135,-13.072990999999988,283,268
283,Portland State,90.58174,103.66981,-13.088070000000002,321,212
284,Florida International,94.52036,107.62554,-13.105180000000004,275,278
285,Southeastern Louisiana,98.83092,111.98876,-13.157839999999993,221,325
286,Denver,95.014824,108.29655,-13.281725999999992,270,288
287,Ball State,95.32177,108.6094,-13.287629999999993,266,294
288,Prairie View,93.95725,107.4633,-13.506050000000002,286,273
289,UC San Diego,97.15993,110.68667,-13.526740000000004,239,313
290,Bowling Green State,99.950806,113.58476,-13.633954000000003,195,341
291,Texas-Rio Grande Valley,99.459755,113.32171,-13.861954999999995,207,337
292,Maryland-Eastern Shore,86.926834,100.84063,-13.913796000000005,345,163
293,New Orleans,93.42292,107.77333,-14.350409999999997,287,281
294,Massachusetts-Lowell,90.36898,104.98682,-14.617840000000001,323,240
295,North Florida,90.26473,104.92897,-14.664240000000007,325,239
296,North Carolina Central,93.39253,108.14814,-14.755610000000004,288,286
297,Eastern Kentucky,93.326416,108.331764,-15.005348000000012,290,289
298,Hartford,96.40303,111.7357,-15.332669999999993,251,322
299,Lehigh,96.3738,111.77369,-15.39989,252,323
300,Robert Morris,96.56711,112.03663,-15.469520000000003,247,326
301,St. Francis (NY),91.8613,107.3502,-15.488900000000001,308,271
302,St. Thomas,104.80893,120.46105,-15.652119999999996,110,358
303,Western Carolina,94.18158,109.853424,-15.671844000000007,281,303
304,Sacramento State,93.36959,109.04211,-15.672519999999992,289,295
305,Cal Poly,87.16008,103.205536,-16.045456,343,204
306,Coppin State,90.916176,107.31931,-16.40313400000001,317,270
307,UTSA,91.073,107.63153,-16.558530000000005,316,279
308,Northern Illinois,89.12554,106.00335,-16.877809999999997,332,252
309,Alabama State,91.27341,108.25489,-16.981480000000005,313,287
310,Eastern Michigan,89.645035,106.67811,-17.03307500000001,327,263
311,Little Rock,93.97655,111.42743,-17.450879999999998,284,321
312,Radford,89.44795,107.00226,-17.55431,329,266
313,Florida A&M,90.795044,108.55046,-17.755415999999997,319,293
314,McNeese State,95.197395,113.33414,-18.136745000000005,267,338
315,Grambling,89.42715,107.61876,-18.191609999999997,330,277
316,North Dakota,95.89909,114.186646,-18.287555999999995,257,346
317,Milwaukee,91.764915,110.079506,-18.314590999999993,309,307
318,Stetson,92.233185,110.60021,-18.367024999999998,304,310
319,South Carolina State,89.70925,108.50192,-18.79267,326,292
320,Merrimack,87.980675,106.82181,-18.841134999999994,336,265
321,Southern Mississippi,91.46732,110.717125,-19.249804999999995,310,314
322,Chicago State,92.69286,112.32287,-19.63001,298,329
323,North Alabama,86.76186,106.612236,-19.850375999999997,346,262
324,Morgan State,87.611,107.67207,-20.06107,338,280
325,Army,89.45536,109.61532,-20.159959999999998,328,301
326,Alabama A&M,82.64284,102.910286,-20.267445999999993,355,198
327,Bethune-Cookman,87.08038,107.560196,-20.479816,344,276
328,Houston Christian,92.41619,113.10726,-20.691069999999996,303,333
329,Central Arkansas,92.83872,113.640274,-20.80155400000001,296,342
330,Hampton,83.86958,104.99361,-21.124030000000005,353,241
331,Northwestern State,92.00681,113.22055,-21.21374,306,336
332,Binghamton,85.86228,107.27871,-21.416430000000005,351,269
333,Idaho,92.61363,114.19582,-21.582189999999997,300,347
334,Green Bay,87.46772,109.09211,-21.624390000000005,339,297
335,Northern Arizona,89.35308,110.98844,-21.63535999999999,331,317
336,William & Mary,86.62862,108.33352,-21.704899999999995,348,290
337,Omaha,93.97617,115.96557,-21.989400000000003,285,353
338,Bucknell,96.0678,118.34215,-22.27435,256,356
339,Western Michigan,90.73536,113.09029,-22.354929999999996,320,332
340,Arkansas-Pine Bluff,92.69241,115.150696,-22.458286,299,351
341,American,88.01952,110.636215,-22.616695000000007,335,312
342,Saint Francis (PA),90.40497,113.05952,-22.65455,322,331
343,Incarnate Word,92.769485,115.443596,-22.674110999999996,297,352
344,Idaho State,90.86262,113.64301,-22.780389999999997,318,343
345,Lafayette,90.30134,113.188446,-22.887106000000003,324,335
346,NJIT,87.305084,110.59646,-23.291376,342,309
347,Sacred Heart,94.76021,119.67849,-24.918279999999996,274,357
348,Lamar,87.45304,112.388115,-24.935074999999998,340,330
349,Charleston Southern,87.411964,114.59727,-27.185305999999997,341,349
350,Eastern Illinois,82.38183,109.93286,-27.55103000000001,357,304
351,Holy Cross,85.6832,113.882195,-28.198994999999996,352,345
352,Maine,86.73935,114.9461,-28.20675,347,350
353,Columbia,86.27226,114.54847,-28.276209999999992,349,348
354,Mississippi Valley State,87.650055,116.86674,-29.216685,337,354
355,Central Connecticut State,83.753426,113.34969,-29.59626399999999,354,340
356,Delaware State,82.47788,113.69564,-31.21776,356,344
357,FDU,86.25501,118.262764,-32.007754000000006,350,355
358,IU Indy,77.89038,109.993675,-32.103295,358,306
