Net Rank,Team,Offensive Rating,Defensive Rating,Net Rating,Offensive Rank,Defensive Rank
140,Montana,103.96471,101.53142,2.4332899999999995,143,140
141,Cal State Fullerton,100.99965,98.7439,2.255750000000006,191,98
142,North Texas,104.109795,102.184,1.925795000000008,140,154
143,Jacksonville State,98.46162,96.64322,1.818399999999997,236,77
144,Memphis,105.11932,103.45869,1.6606299999999976,130,174
145,Pacific,106.20738,104.68631,1.5210699999999946,118,191
146,Hofstra,107.681625,106.30313,1.378495000000001,94,220
147,Oakland,106.96328,105.67367,1.2896099999999961,107,207
148,Dayton,107.92456,106.82682,1.0977400000000017,93,233
149,Radford,101.556885,100.89364,0.6632449999999892,181,129
150,Valparaiso,101.507835,100.91619,0.5916449999999998,183,130
151,Richmond,107.30058,106.8134,0.48717999999999506,103,232
152,UC Irvine,98.72368,98.42004,0.30364000000000146,229,93
153,Connecticut,102.14436,101.89599,0.24837000000000842,168,150
154,Rider,106.583626,106.50453,0.07909599999999273,112,226
155,Idaho,103.51324,103.45587,0.057369999999991705,155,173
156,San Francisco,99.824265,99.905334,-0.08106899999999939,210,112
157,Wofford,108.96732,109.6681,-0.7007799999999946,83,276
158,Georgia Southern,105.55228,106.388794,-0.8365140000000082,123,222
159,UC Davis,98.87239,99.71521,-0.8428200000000032,226,109
160,Tulane,105.21926,106.1363,-0.9170400000000001,127,215
161,Wright State,97.0852,98.03636,-0.9511600000000016,254,88
162,Monmouth,101.75143,102.95169,-1.20026,175,165
163,Purdue Fort Wayne,103.68716,104.908424,-1.2212639999999908,149,193
164,Washington State,107.148125,108.46212,-1.3139950000000056,104,257
165,Ball State,101.187515,102.5207,-1.3331850000000003,189,162
166,Iona,106.25814,107.599594,-1.3414539999999988,116,242
167,Troy,102.61199,104.23201,-1.6200199999999967,160,183
168,William & Mary,110.12086,111.76935,-1.6484900000000096,70,311
169,UTSA,101.67341,103.428314,-1.7549039999999962,180,172
170,Wagner,98.48037,100.241264,-1.7608940000000075,233,116
171,Portland State,103.75689,105.523865,-1.7669750000000022,146,201
172,Towson,101.863434,103.74634,-1.8829060000000055,171,176
173,Massachusetts,103.68023,105.567154,-1.8869240000000076,150,203
174,Maryland-Baltimore County,102.65347,105.18142,-2.527950000000004,159,197
175,Western Michigan,103.76935,106.335365,-2.566014999999993,145,221
176,Liberty,100.40536,102.97178,-2.5664199999999937,202,167
177,Long Beach State,101.71626,104.32511,-2.6088499999999897,178,184
178,Duquesne,101.18236,103.793564,-2.6112040000000007,190,178
179,Austin Peay,101.42758,104.154884,-2.7273039999999895,186,182
180,Harvard,96.57938,99.47421,-2.894829999999999,263,104
181,Tennessee Tech,97.75327,100.7621,-3.0088300000000032,248,126
182,Hawaii,99.29642,102.316986,-3.0205660000000023,222,157
183,La Salle,100.43685,103.504616,-3.0677659999999918,200,175
184,Portland,99.26361,102.51,-3.246390000000005,223,161
185,Nicholls State,99.66985,102.967514,-3.2976639999999975,215,166
186,Illinois-Chicago,97.82374,101.13749,-3.313749999999999,247,133
187,Colorado State,102.48603,105.966705,-3.480675000000005,162,213
188,Appalachian State,103.0145,106.629944,-3.6154439999999965,158,228
189,George Mason,100.73405,104.456566,-3.722515999999999,195,186
190,Ohio,98.66461,102.39174,-3.7271300000000025,231,160
191,Milwaukee,100.21089,104.035934,-3.8250439999999912,207,179
192,Colgate,104.51404,108.618706,-4.104666000000009,136,264
193,George Washington,100.436455,104.63706,-4.20060500000001,201,189
194,Pittsburgh,97.6209,101.84416,-4.223259999999996,251,148
195,Winthrop,101.24129,105.67327,-4.431979999999996,187,206
196,Florida International,96.709816,101.248024,-4.538207999999997,258,134
197,Manhattan,97.727325,102.31944,-4.592115000000007,249,158
198,Lipscomb,99.324745,104.12035,-4.795605000000009,221,180
199,Seattle,99.82393,104.65589,-4.831959999999995,211,190
200,Drake,100.2116,105.0653,-4.853699999999989,206,196
201,Albany (NY),103.54377,108.42997,-4.886200000000002,153,255
202,Sam Houston,98.401474,103.38183,-4.9803560000000004,238,170
203,UNC Asheville,104.06683,109.29991,-5.233080000000001,142,271
204,Mercer,108.53947,113.964455,-5.424985000000007,86,326
205,Eastern Michigan,96.64714,102.19959,-5.552450000000007,259,155
206,Loyola Marymount,108.175934,113.74931,-5.573375999999996,90,325
207,James Madison,99.99824,105.587105,-5.588864999999998,209,204
208,Delaware,100.93341,106.65762,-5.724209999999999,192,230
209,Central Michigan,105.068085,110.81153,-5.743445000000008,132,293
210,Hartford,100.06568,105.88807,-5.822389999999999,208,211
211,Southern Utah,102.29766,108.15146,-5.853800000000007,165,249
212,Miami (OH),95.25956,101.363945,-6.104385000000008,280,137
213,Princeton,102.19306,108.31441,-6.1213499999999925,167,252
214,Kent State,99.5327,105.90862,-6.375919999999994,218,212
215,Fairfield,100.87097,107.383736,-6.512765999999999,193,238
216,Cal State Bakersfield,95.27714,101.80006,-6.522919999999999,278,145
217,California,93.998665,100.73691,-6.738244999999992,299,125
218,Idaho State,101.239784,108.06691,-6.827125999999993,188,247
219,Long Island University,102.41228,109.978516,-7.5662360000000035,163,281
220,Saint Peter's,94.09049,101.815834,-7.725343999999993,298,146
221,UNC Wilmington,103.55711,111.32384,-7.76673000000001,152,304
222,Southern Mississippi,103.59051,111.365105,-7.774595000000005,151,305
223,Air Force,100.71613,108.528786,-7.81265599999999,196,259
224,Niagara,104.934944,112.769554,-7.834609999999998,134,317
225,Southeastern Louisiana,97.84379,105.71703,-7.873239999999996,246,208
226,Southeast Missouri State,107.04951,115.09638,-8.046869999999998,106,331
227,Central Arkansas,102.490105,110.72693,-8.236824999999996,161,291
228,North Dakota State,98.25952,106.56499,-8.30547,240,227
229,Drexel,98.47786,106.880005,-8.40214499999999,234,234
230,Stony Brook,92.87809,101.3283,-8.450209999999998,315,135
231,Florida Atlantic,93.8372,102.37726,-8.540060000000011,303,159
232,Lamar,94.706894,103.31768,-8.61078599999999,287,169
233,Texas Southern,100.63652,109.57825,-8.941729999999993,197,274
234,Denver,97.51454,106.49244,-8.977900000000005,252,225
235,Coastal Carolina,99.039314,108.03437,-8.995055999999991,225,245
236,South Alabama,89.78254,98.92612,-9.14358,339,101
237,UC Riverside,92.46388,101.691795,-9.227914999999996,317,142
238,Tennessee State,93.99754,103.38484,-9.387299999999996,300,171
239,Navy,96.757645,106.17497,-9.417325000000005,257,216
240,San Jose State,98.087875,107.52012,-9.432245000000009,244,240
241,Yale,99.478386,108.93111,-9.452724000000003,220,268
242,Santa Clara,98.62301,108.101006,-9.477996000000005,232,248
243,Mount St. Mary's,101.75224,111.28214,-9.529899999999998,174,300
244,Cornell,102.1215,111.71515,-9.593649999999997,169,309
245,Pepperdine,103.71883,113.55987,-9.841040000000007,147,321
246,Saint Francis (PA),103.15805,113.02859,-9.870539999999991,157,319
247,Texas State,95.6897,105.59378,-9.904079999999993,272,205
248,Kansas City,94.42891,104.46134,-10.032430000000005,293,187
249,Robert Morris,91.67343,101.81804,-10.14461,325,147
250,North Dakota,99.250725,109.50004,-10.249314999999996,224,272
251,Omaha,100.322014,110.68535,-10.363336000000004,205,290
252,Bowling Green State,98.4372,108.81397,-10.376769999999993,237,267
253,Army,98.099915,108.5847,-10.484785000000002,243,262
254,Charleston Southern,95.32749,105.86452,-10.537030000000001,277,210
255,Rice,95.771835,106.46407,-10.69223500000001,271,223
256,UTEP,92.08856,102.78199,-10.693429999999992,321,163
257,Elon,101.71287,112.45833,-10.745460000000008,179,315
258,Arkansas State,101.797386,112.56791,-10.770523999999995,173,316
259,Fordham,94.38522,105.25943,-10.87420999999999,295,199
260,Binghamton,94.827415,105.82786,-11.000445,286,209
261,Oral Roberts,102.071266,113.08538,-11.014114000000006,170,320
262,Campbell,100.38627,111.632996,-11.24672600000001,203,307
263,New Orleans,95.38079,106.64022,-11.259429999999995,276,229
264,Holy Cross,96.050644,107.32328,-11.272635999999991,267,237
265,High Point,93.44222,104.92635,-11.484129999999993,309,194
266,Akron,98.473015,109.962814,-11.48979899999999,235,280
267,McNeese State,99.53114,111.038025,-11.506885000000011,219,295
268,Eastern Illinois,94.64646,106.21087,-11.564409999999995,289,217
269,Sacramento State,94.864944,106.487976,-11.62303200000001,284,224
270,East Carolina,93.00696,104.887024,-11.88006399999999,314,192
271,Montana State,97.05593,109.05484,-11.998909999999995,255,270
272,NJIT,95.479515,107.49574,-12.016224999999991,274,239
273,Charlotte,96.562584,108.703545,-12.140961000000004,264,266
274,Eastern Kentucky,98.78805,111.10305,-12.314999999999998,228,296
275,Lehigh,99.75223,112.06928,-12.317050000000009,212,312
276,South Florida,95.91341,108.372025,-12.458614999999995,269,254
277,Green Bay,95.15862,107.65456,-12.495940000000004,283,243
278,New Hampshire,93.686424,106.263885,-12.577461,306,218
279,Texas-Rio Grande Valley,95.84914,108.6842,-12.835059999999999,270,265
280,Brown,94.31482,107.18787,-12.873050000000006,297,236
281,Cleveland State,96.50277,109.568405,-13.065635,265,273
282,FDU,98.196724,111.28731,-13.090586000000002,241,301
283,Morehead State,94.66879,107.79557,-13.126779999999997,288,244
284,Northern Illinois,98.164375,111.301476,-13.137100999999987,242,303
285,Abilene Christian,94.38685,107.545395,-13.158545000000004,294,241
286,St. Francis (NY),96.58117,109.75045,-13.16928,262,278
287,North Florida,102.29856,115.51041,-13.211849999999998,164,333
288,Lafayette,96.04929,109.59729,-13.548000000000002,268,275
289,Kennesaw State,95.16551,108.97072,-13.805210000000002,282,269
290,Little Rock,91.94508,105.998856,-14.053776,322,214
291,Boston University,94.3383,108.534996,-14.196696000000003,296,260
292,Marist,97.488945,111.73627,-14.247325000000004,253,310
293,Sacred Heart,95.38985,109.68661,-14.296760000000006,275,277
294,North Carolina A&T,93.800995,108.48709,-14.686094999999995,304,258
295,Gardner-Webb,92.28285,107.11451,-14.83166,319,235
296,Texas A&M-Corpus Christi,93.51493,108.58215,-15.067219999999992,308,261
297,Hampton,93.288864,108.35959,-15.070725999999993,311,253
298,Western Illinois,90.37158,105.488686,-15.117106000000007,336,200
299,Louisiana-Monroe,95.25754,110.399734,-15.14219399999999,281,283
300,Central Connecticut State,96.432526,111.58009,-15.147564000000003,266,306
301,IU Indy,93.01308,108.27385,-15.260769999999994,313,251
302,Detroit Mercy,100.85134,116.140816,-15.289476000000008,194,338
303,Siena,92.87145,108.24064,-15.369190000000003,316,250
304,Columbia,99.72973,115.315285,-15.585555,213,332
305,Bethune-Cookman,95.2733,111.246735,-15.973434999999995,279,299
306,Chattanooga,94.60823,110.6279,-16.01966999999999,290,288
307,Cal Poly,94.85857,111.17332,-16.314750000000004,285,298
308,Quinnipiac,96.59937,113.00387,-16.404500000000013,261,318
309,Massachusetts-Lowell,98.26086,114.752655,-16.49179500000001,239,330
310,Samford,103.69695,120.23474,-16.53779,148,348
311,Prairie View,91.45403,108.05895,-16.604919999999993,330,246
312,Dartmouth,95.594025,112.439606,-16.845580999999996,273,314
313,Savannah State,97.02528,114.19785,-17.172570000000007,256,327
314,Tennessee-Martin,91.3544,108.612885,-17.258485000000007,332,263
315,North Carolina Central,93.8489,111.12214,-17.27324,301,297
316,Youngstown State,99.62306,116.920456,-17.297396000000006,216,340
317,Western Carolina,92.29676,110.40989,-18.113129999999998,318,285
318,Norfolk State,91.89106,110.03447,-18.143410000000003,323,282
319,Northern Arizona,91.57454,110.41365,-18.839110000000005,328,286
320,Arkansas-Pine Bluff,91.6764,110.64689,-18.970489999999998,324,289
321,Incarnate Word,93.09168,112.41759,-19.325910000000007,312,313
322,The Citadel,96.61459,116.06512,-19.450529999999986,260,337
323,Grambling,87.169014,106.73946,-19.57044599999999,343,231
324,Southern,90.25227,109.882835,-19.630565000000004,337,279
325,SIU Edwardsville,93.83782,113.73498,-19.89716,302,324
326,Stetson,93.66965,113.59029,-19.92063999999999,307,322
327,Cal State Northridge,91.63216,111.69672,-20.06456,327,308
328,American,91.14044,111.289246,-20.148806000000008,334,302
329,Jacksonville,90.13357,110.96819,-20.83462,338,294
330,VMI,84.226494,105.20235,-20.975855999999993,346,198
331,Morgan State,91.639595,113.73389,-22.094295000000002,326,323
332,Longwood,88.04268,110.4018,-22.35911999999999,342,284
333,Howard,93.32993,115.93891,-22.608980000000003,310,335
334,Presbyterian,94.53138,117.3277,-22.796319999999994,292,342
335,Maine,85.622894,108.44626,-22.823365999999993,345,256
336,Houston Christian,94.54166,117.37556,-22.8339,291,343
337,Loyola (MD),91.40575,114.47707,-23.07132,331,328
338,Alabama State,91.30895,115.95104,-24.64209000000001,333,336
339,Florida A&M,92.16378,116.90805,-24.74427,320,339
340,Bryant,93.74796,119.64699,-25.899029999999996,305,347
341,Chicago State,91.551834,118.00114,-26.449306000000007,329,345
342,Jackson State,83.24472,110.79928,-27.554559999999995,347,292
343,Coppin State,82.839775,110.559105,-27.71933,350,287
344,Alcorn State,89.177284,117.229126,-28.051841999999994,341,341
345,South Carolina Upstate,97.66029,125.966774,-28.306483999999998,250,351
346,Delaware State,89.44772,117.89496,-28.447239999999994,340,344
347,South Carolina State,90.63976,119.189835,-28.550075000000007,335,346
348,Mississippi Valley State,86.99901,115.75234,-28.753330000000005,344,334
349,Northwestern State,82.99449,114.66321,-31.668720000000008,349,329
350,Maryland-Eastern Shore,83.19087,121.89133,-38.70045999999999,348,349
351,Alabama A&M,82.66336,122.35181,-39.68845,351,350
