Net Rank,Team,Offensive Rating,Defensive Rating,Net Rating,Offensive Rank,Defensive Rank
67,Oregon State,99.210144,86.35211,12.858034000000004,182,14
68,Boise State,108.95322,96.20227,12.750950000000003,54,96
69,Marquette,104.29047,91.59885,12.69162,96,51
70,Buffalo,105.72719,93.60642,12.120769999999993,80,68
71,Louisiana State,103.555374,91.740654,11.814719999999994,110,53
72,Clemson,101.33371,89.54981,11.783900000000003,146,34
73,George Washington,104.88067,93.104324,11.77634599999999,88,63
74,UC Irvine,106.1248,94.487724,11.637075999999993,77,76
75,Pittsburgh,110.64776,99.67897,10.968789999999998,41,139
76,Tulsa,99.373024,88.40973,10.963294000000005,178,24
77,Creighton,108.38871,97.50629,10.882419999999996,59,111
78,Stephen F. Austin,110.25498,99.424355,10.830624999999998,45,137
79,California,102.87457,92.52906,10.345510000000004,119,61
80,Louisiana Tech,104.181335,94.03442,10.146915000000007,98,72
81,Temple,98.76536,88.71217,10.05319,189,27
82,Georgia Tech,101.30786,91.57763,9.730230000000006,147,50
83,Valparaiso,104.05809,94.62861,9.429480000000012,101,78
84,Illinois State,101.57699,92.32773,9.249259999999992,143,60
85,Boston College,109.28461,100.35145,8.93316,50,154
86,William & Mary,112.67591,103.85569,8.820220000000006,23,216
87,Yale,103.57824,94.792206,8.786034,109,80
88,Seton Hall,106.10267,97.57783,8.524839999999998,78,112
89,St. Bonaventure,99.344444,90.82639,8.518053999999992,179,43
90,Tennessee,104.60622,96.13155,8.474669999999989,91,95
91,Florida State,103.46856,94.99861,8.469949999999997,113,85
92,Harvard,101.2564,92.8433,8.4131,150,62
93,South Dakota State,102.7413,94.86667,7.874629999999996,120,81
94,South Carolina,101.76254,94.13218,7.630359999999996,136,75
95,Wake Forest,104.02151,96.51882,7.502690000000001,103,99
96,San Diego,100.77816,93.347595,7.430565000000001,158,65
97,Connecticut,100.82742,93.69546,7.1319600000000065,157,69
98,Green Bay,99.41353,92.32604,7.087489999999988,175,59
99,Auburn,105.658165,98.63776,7.020404999999997,81,126
100,La Salle,98.70769,91.77527,6.932419999999993,191,54
101,Southern California,98.43938,91.717224,6.722155999999998,194,52
102,Toledo,106.78861,100.0771,6.711510000000004,68,150
103,Hawaii,101.619415,95.115135,6.5042800000000085,140,86
104,Akron,101.28385,95.15177,6.132080000000002,149,88
105,Wofford,101.619934,95.72688,5.8930540000000065,139,92
106,Iona,109.96769,104.36445,5.6032399999999996,47,224
107,Wyoming,102.040985,96.61534,5.425645000000003,130,101
108,Cleveland State,102.54838,97.38289,5.165489999999991,124,107
109,DePaul,109.13051,104.12153,5.008979999999994,53,221
110,Evansville,103.51492,98.52756,4.98736000000001,111,124
111,Nevada-Las Vegas,105.58605,100.61621,4.969840000000005,82,162
112,UC Santa Barbara,104.79594,99.87834,4.917600000000007,89,145
113,Louisiana,103.893524,99.10962,4.783903999999993,105,133
114,Nebraska,96.727646,92.02934,4.698305999999988,223,56
115,Utah State,103.618645,98.92679,4.691855000000004,108,129
116,Central Michigan,106.13873,101.516075,4.622654999999995,75,179
117,UTEP,102.28641,97.69723,4.589179999999999,126,113
118,San Francisco,102.04368,97.71881,4.32486999999999,129,114
119,Northwestern,102.01402,97.79348,4.22054,131,116
120,Massachusetts,101.24637,97.12601,4.120360000000005,151,106
121,Mississippi State,97.819016,93.93516,3.8838560000000086,205,70
122,New Mexico State,101.60092,97.78248,3.8184399999999954,142,115
123,Hofstra,105.15581,101.530075,3.625735000000006,86,180
124,Washington,103.876595,100.305466,3.571128999999999,106,153
125,Sam Houston,99.989555,96.42475,3.5648049999999927,166,98
126,UC Davis,109.30551,105.87093,3.434579999999997,49,240
127,Middle Tennessee,99.43881,96.04784,3.39097000000001,174,94
128,Portland,104.05237,100.77495,3.2774199999999922,102,164
129,Long Beach State,99.809135,96.55501,3.254125000000002,169,100
130,Kent State,103.24969,100.05298,3.196709999999996,115,147
131,Loyola (IL),101.610306,98.516815,3.093491,141,123
132,Colorado,103.97972,100.938835,3.040885000000003,104,168
133,North Carolina Central,101.30181,98.291534,3.0102760000000046,148,121
134,Pepperdine,97.949066,95.12588,2.823186000000007,200,87
135,Western Michigan,106.63733,103.938065,2.699265000000011,69,218
136,Texas Tech,97.33655,94.76334,2.573210000000003,212,79
137,Northeastern,104.58574,102.11802,2.46772,92,190
138,Morehead State,103.74993,101.397964,2.3519660000000044,107,176
139,Washington State,106.245804,104.0711,2.1747040000000055,72,219
140,Bowling Green State,99.19869,97.45149,1.7471999999999923,183,108
141,Missouri,100.84181,99.107666,1.7341440000000006,156,132
142,Santa Clara,102.72347,101.311935,1.4115350000000007,121,175
143,South Carolina Upstate,99.485374,98.12536,1.3600139999999925,172,118
144,Columbia,104.57922,103.28748,1.2917400000000043,94,208
145,Western Kentucky,100.76816,99.68494,1.0832199999999972,159,140
146,Colgate,106.50515,105.51441,0.9907400000000024,70,233
147,Eastern Michigan,98.34705,97.46632,0.8807299999999998,196,109
148,Saint Joseph's,97.95437,97.07381,0.8805600000000027,199,104
149,Manhattan,100.53912,99.955,0.5841199999999986,163,146
150,Louisiana-Monroe,97.37475,96.81032,0.5644300000000015,211,102
151,NJIT,104.092896,103.64251,0.4503859999999946,100,210
152,Eastern Washington,110.54087,110.16396,0.3769099999999952,42,315
153,Lehigh,95.69139,95.53892,0.1524699999999939,240,91
154,New Mexico,99.267006,99.12223,0.14477599999999313,180,134
155,Albany (NY),102.12439,102.185814,-0.061423999999988155,128,191
156,Vermont,96.899956,97.12134,-0.22138400000000047,221,105
157,Lafayette,113.11846,113.34679,-0.2283299999999997,20,332
158,Princeton,102.54266,102.85082,-0.3081600000000009,125,199
159,Rice,100.03767,100.54567,-0.5079999999999956,165,159
160,Virginia Tech,102.58465,103.09977,-0.5151200000000102,122,205
161,Georgia Southern,97.56244,98.13194,-0.569500000000005,206,119
162,UAB,97.31082,98.16031,-0.8494899999999888,213,120
163,Stony Brook,99.910675,100.831245,-0.9205699999999979,167,165
164,George Mason,97.9694,98.890205,-0.9208050000000014,198,127
165,Eastern Kentucky,101.15209,102.30419,-1.1521000000000043,153,193
166,Detroit Mercy,98.91015,100.18016,-1.2700099999999992,186,152
167,Indiana State,97.01629,98.29917,-1.2828800000000058,219,122
168,Little Rock,104.24379,105.57093,-1.32714,97,235
169,Charlotte,104.582756,105.94921,-1.3664539999999903,93,243
170,Fresno State,99.211105,100.58475,-1.3736449999999962,181,161
171,Canisius,97.85464,99.28978,-1.4351399999999899,203,136
172,Houston,98.75626,100.483444,-1.7271840000000083,190,158
173,Cornell,93.266235,95.26666,-2.000425000000007,276,89
174,Fordham,100.40488,102.50441,-2.0995299999999872,164,197
175,Mercer,99.68819,101.80714,-2.118949999999998,171,185
176,Chattanooga,100.67976,102.84148,-2.1617200000000025,160,198
177,Winthrop,101.49014,103.665726,-2.17558600000001,144,212
178,Milwaukee,100.54688,102.945244,-2.398364000000001,162,201
179,North Dakota State,98.41825,100.99257,-2.57432,195,169
180,Quinnipiac,97.168,100.05984,-2.8918399999999878,216,148
181,Radford,99.394615,102.95958,-3.564965000000001,176,202
182,Belmont,103.1106,106.687325,-3.576724999999996,117,258
183,North Florida,103.178505,106.79395,-3.615444999999994,116,261
184,UT Arlington,97.379196,101.09376,-3.71456400000001,209,173
185,Monmouth,96.062485,99.852684,-3.790199000000001,234,144
186,Air Force,101.98581,105.79573,-3.8099200000000053,134,239
187,American,97.02721,101.04104,-4.013829999999999,218,172
188,Miami (OH),97.45382,101.58679,-4.13297,207,182
189,Rider,94.786,98.99078,-4.2047799999999995,258,130
190,Northern Colorado,105.74355,109.99177,-4.248220000000003,79,313
191,Incarnate Word,105.31378,109.61947,-4.305690000000013,84,309
192,Dartmouth,97.43601,101.79871,-4.362700000000004,208,184
193,Texas State,91.37736,95.91637,-4.539010000000005,294,93
194,Northern Illinois,96.9263,101.60141,-4.675110000000004,220,183
195,Bucknell,102.24297,106.99247,-4.749499999999998,127,262
196,Cal Poly,96.05986,101.03286,-4.972999999999999,236,171
197,Coastal Carolina,94.93737,100.09105,-5.153679999999994,252,151
198,Tennessee-Martin,102.91613,108.12942,-5.213290000000001,118,286
199,St. Francis (NY),94.41069,99.8134,-5.402709999999999,263,142
200,High Point,100.87344,106.35342,-5.479979999999998,155,251
201,Tulane,96.55886,102.0569,-5.498040000000003,227,188
202,New Hampshire,95.50103,101.02129,-5.520259999999993,243,170
203,UTSA,101.99567,107.52038,-5.524709999999999,133,269
204,North Texas,93.59251,99.14873,-5.556219999999996,272,135
205,Robert Morris,98.51115,104.10365,-5.592500000000001,193,220
206,Oakland,101.93988,107.7157,-5.775819999999996,135,272
207,Southern Illinois,95.557144,101.4423,-5.885156000000009,241,177
208,Northwestern State,108.14067,114.09803,-5.957359999999994,60,336
209,Florida Gulf Coast,94.53302,100.57625,-6.043230000000008,261,160
210,Boston University,101.99798,108.061226,-6.063246000000007,132,281
211,Sacramento State,102.57674,108.71919,-6.142449999999997,123,294
212,Norfolk State,99.45317,105.701065,-6.247895,173,238
213,Oral Roberts,101.393845,107.70924,-6.315394999999995,145,271
214,Purdue Fort Wayne,101.66399,108.08025,-6.416260000000008,138,283
215,UC Riverside,94.47839,100.90807,-6.4296799999999905,262,167
216,Cal State Bakersfield,96.571144,103.132286,-6.56114199999999,226,206
217,Nevada,93.34519,100.07204,-6.726849999999999,274,149
218,Northern Arizona,95.712326,102.451355,-6.739029000000002,239,194
219,East Tennessee State,96.079346,102.90998,-6.830634000000003,233,200
220,College of Charleston,92.95912,99.80101,-6.8418900000000065,280,141
221,Rutgers,92.67853,99.52452,-6.8459900000000005,284,138
222,Loyola Marymount,100.89414,107.75736,-6.8632200000000125,154,273
223,Saint Louis,92.90676,99.850426,-6.943665999999993,281,143
224,Denver,101.725685,108.963615,-7.237930000000006,137,301
225,South Dakota,98.612,105.965225,-7.353225000000009,192,244
226,Duquesne,104.5631,111.98363,-7.420529999999999,95,328
227,Missouri State,98.87233,106.315285,-7.442954999999998,187,249
228,UNC Wilmington,96.36742,103.826836,-7.4594160000000045,230,215
229,Mount St. Mary's,94.07289,101.56475,-7.491860000000003,267,181
230,South Florida,94.942154,102.461365,-7.5192109999999985,251,195
231,Army,96.1729,103.74838,-7.575479999999999,231,213
232,Texas A&M-Corpus Christi,97.91766,105.610176,-7.692515999999998,202,236
233,Hampton,92.47976,100.386604,-7.906844000000007,287,156
234,Gardner-Webb,103.261215,111.17163,-7.910414999999986,114,325
235,UCF,99.87296,107.86541,-7.992449999999991,168,277
236,Holy Cross,97.2546,105.275986,-8.021386000000007,215,231
237,Montana,97.37592,105.53516,-8.159240000000011,210,234
238,Fairfield,91.877754,100.402916,-8.525162000000009,290,157
239,Eastern Illinois,94.30938,103.05516,-8.745779999999996,265,203
240,Weber State,94.74116,103.75934,-9.018180000000001,259,214
241,Brown,96.06154,105.19053,-9.128990000000002,235,229
242,Bryant,97.94566,107.07585,-9.130189999999999,201,263
243,Siena,101.19033,110.43139,-9.24105999999999,152,318
244,Bradley,89.19579,98.89739,-9.7016,313,128
245,Ohio,97.83019,107.59507,-9.764880000000005,204,270
246,Tennessee Tech,94.91574,104.73596,-9.820220000000006,254,227
247,Wright State,94.02069,103.87481,-9.854119999999995,269,217
248,Kansas City,94.32448,104.24869,-9.924210000000002,264,223
249,Saint Peter's,93.1877,103.178734,-9.991033999999999,277,207
250,Cal State Northridge,95.14572,105.19734,-10.05162,249,230
251,Delaware,96.57721,106.696236,-10.119026000000005,225,259
252,Charleston Southern,98.9329,109.07502,-10.142119999999991,185,303
253,Idaho,103.475525,113.67963,-10.204104999999998,112,334
254,Ball State,92.866745,103.08845,-10.221705,282,204
255,Western Carolina,98.210655,108.47678,-10.266125000000002,197,289
256,East Carolina,99.37849,109.87492,-10.496430000000004,177,312
257,Southern Mississippi,98.786575,109.331795,-10.54522,188,308
258,Navy,95.421486,105.980225,-10.558739000000003,246,245
259,Pacific,97.09553,107.83518,-10.739649999999997,217,276
260,South Alabama,95.84146,106.72133,-10.879869999999997,237,260
261,Elon,91.15642,102.0963,-10.939880000000002,296,189
262,Maryland-Eastern Shore,95.39302,106.54001,-11.146989999999988,247,254
263,Appalachian State,92.49043,103.64731,-11.156880000000001,286,211
264,SIU Edwardsville,91.092834,102.25679,-11.163955999999999,298,192
265,Drexel,93.33209,104.56231,-11.230220000000003,275,226
266,James Madison,96.8536,108.126656,-11.273055999999997,222,285
267,VMI,95.14121,106.50899,-11.367779999999996,250,253
268,Samford,94.06307,105.436714,-11.373643999999999,268,232
269,Northern Kentucky,96.54902,108.09125,-11.542230000000004,228,284
270,Cal State Fullerton,94.795456,106.43821,-11.642753999999996,257,252
271,Southeast Missouri State,94.92877,106.60564,-11.676869999999994,253,255
272,UNC Asheville,95.75071,107.895966,-12.145256000000003,238,279
273,Saint Francis (PA),93.96792,106.16289,-12.194969999999998,271,248
274,Texas Southern,95.500275,107.757416,-12.257141000000004,244,274
275,Portland State,96.36958,109.07722,-12.707639999999998,229,304
276,Florida International,90.524475,103.46676,-12.942284999999998,303,209
277,IU Indy,89.04636,102.0199,-12.97354,314,187
278,Grand Canyon,96.14917,109.146454,-12.997284000000008,232,307
279,Seattle,94.10769,107.24272,-13.13503,266,265
280,Marist,89.321884,102.47748,-13.155596000000003,311,196
281,Marshall,87.29282,100.64486,-13.352039999999988,324,163
282,Illinois-Chicago,95.505066,108.86748,-13.362414000000001,242,299
283,Sacred Heart,95.32168,108.86481,-13.543130000000005,248,298
284,Furman,93.02995,106.62774,-13.597790000000003,279,257
285,Omaha,94.60149,108.29282,-13.691330000000008,260,288
286,McNeese State,94.8682,108.65645,-13.788250000000005,255,293
287,Campbell,93.49087,107.4719,-13.981030000000004,273,267
288,Florida Atlantic,91.112686,105.18472,-14.072034000000002,297,228
289,Youngstown State,98.94928,113.373505,-14.424224999999993,184,333
290,Southern,86.217094,101.21394,-14.99684599999999,328,174
291,Prairie View,90.60076,105.64225,-15.04149000000001,301,237
292,Chicago State,86.39761,101.4555,-15.05789,327,178
293,Drake,96.68013,111.76158,-15.08144999999999,224,327
294,Massachusetts-Lowell,89.21932,104.37178,-15.152460000000005,312,225
295,Troy,92.23597,107.488754,-15.252784000000005,288,268
296,Arkansas State,90.564384,105.89488,-15.330495999999997,302,242
297,Southern Utah,92.864815,108.60243,-15.737615000000005,283,292
298,Howard,85.01452,100.88792,-15.87339999999999,333,166
299,Loyola (MD),90.36163,106.62201,-16.260379999999998,305,256
300,Lamar,92.05281,108.739456,-16.68664600000001,289,295
301,Alabama State,91.69007,108.50285,-16.81277999999999,291,290
302,Niagara,93.106384,110.20547,-17.099086,278,316
303,Towson,90.0822,107.24114,-17.15894,308,264
304,Houston Christian,94.82427,112.07825,-17.25398,256,329
305,Long Island University,91.07494,108.57469,-17.499750000000006,299,291
306,Hartford,88.29449,106.0586,-17.764110000000002,316,246
307,FDU,91.05316,109.078094,-18.024933999999988,300,305
308,Delaware State,92.61324,110.88058,-18.26733999999999,285,321
309,Idaho State,91.6559,109.99523,-18.339330000000004,292,314
310,North Dakota,90.21473,108.94824,-18.733509999999995,306,300
311,UNC Greensboro,91.40178,110.341995,-18.940214999999995,293,317
312,Lipscomb,95.453705,115.09649,-19.642785000000003,245,344
313,Southeastern Louisiana,87.434784,107.35798,-19.923196000000004,322,266
314,New Orleans,87.6126,107.80507,-20.19247,321,275
315,Wagner,93.99497,114.41732,-20.42235000000001,270,340
316,Jackson State,83.47269,104.15665,-20.68396,343,222
317,Austin Peay,90.11808,110.80888,-20.690799999999996,307,320
318,Western Illinois,84.9758,105.8895,-20.91369999999999,334,241
319,Montana State,90.007256,110.94661,-20.93935400000001,309,323
320,Pennsylvania,91.27597,112.3681,-21.092129999999997,295,330
321,Liberty,86.69472,108.06241,-21.367689999999996,326,282
322,Binghamton,86.908585,108.76184,-21.853255000000004,325,296
323,Longwood,87.6535,109.6343,-21.980800000000002,320,311
324,The Citadel,97.265396,119.43461,-22.16921400000001,214,351
325,Jacksonville State,83.859604,106.114395,-22.254790999999997,342,247
326,Alabama A&M,88.80384,111.19682,-22.39298000000001,315,326
327,Nicholls State,85.28807,107.882576,-22.594505999999996,332,278
328,Tennessee State,84.795334,107.95257,-23.157235999999997,336,280
329,Stetson,89.56454,113.305984,-23.741444,310,331
330,South Carolina State,83.987114,108.81122,-24.824106,341,297
331,San Jose State,84.144966,109.00216,-24.857194000000007,339,302
332,Utah Valley,82.54305,108.23153,-25.688480000000013,345,287
333,Texas-Rio Grande Valley,85.3229,111.140915,-25.818015000000003,331,324
334,Bethune-Cookman,83.22445,109.11815,-25.893699999999995,344,306
335,Coppin State,90.46443,116.583885,-26.119455000000002,304,348
336,Kennesaw State,87.92839,114.29841,-26.37002000000001,318,339
337,North Carolina A&T,84.08742,110.56006,-26.47264,340,319
338,Maryland-Baltimore County,84.27931,110.908035,-26.628725000000003,338,322
339,Presbyterian,87.41952,114.170906,-26.751385999999997,323,338
340,Jacksonville,87.71334,114.75553,-27.04218999999999,319,342
341,Maine,87.99142,115.50907,-27.51764999999999,317,346
342,Arkansas-Pine Bluff,81.692055,109.62775,-27.93569500000001,347,310
343,Morgan State,85.95699,114.02106,-28.06407,329,335
344,Savannah State,78.0201,106.31944,-28.29934,349,250
345,Abilene Christian,85.5807,114.830505,-29.24980500000001,330,343
346,Central Connecticut State,84.561745,115.43014,-30.868394999999992,337,345
347,Mississippi Valley State,81.510445,114.74681,-33.23636499999999,348,341
348,Alcorn State,84.81328,119.19796,-34.38467999999999,335,350
349,Central Arkansas,82.38857,117.12446,-34.73589,346,349
350,Florida A&M,77.375206,116.0634,-38.688193999999996,350,347
351,Grambling,74.38828,114.12317,-39.73489000000001,351,337
