Net Rank,Team,Offensive Rating,Defensive Rating,Net Rating,Offensive Rank,Defensive Rank
72,South Florida,111.90856,99.07237,12.836189999999988,62,95
73,Florida State,110.30561,97.530426,12.775183999999996,88,65
74,Utah State,112.668816,99.97776,12.691056000000003,53,105
75,Minnesota,111.30229,98.62159,12.680700000000002,70,87
76,Indiana,108.59382,95.93034,12.663479999999993,112,51
77,Grand Canyon,110.18929,97.64687,12.542419999999993,89,67
78,Southern Methodist,109.76147,97.40138,12.36009,95,62
79,Boston College,110.69575,98.443436,12.252313999999998,82,82
80,Massachusetts,109.713295,97.67873,12.034565,96,68
81,Boise State,109.82109,97.857475,11.963615000000004,92,71
82,Loyola (IL),104.73021,92.850204,11.880005999999995,158,28
83,Princeton,117.05797,105.1848,11.873170000000002,27,179
84,Syracuse,109.484795,97.87562,11.609175000000008,98,72
85,Louisiana State,110.99168,99.47932,11.512360000000001,77,101
86,Southern California,111.23156,99.78558,11.445980000000006,73,103
87,UC Irvine,109.81045,98.5346,11.275850000000005,93,84
88,George Mason,109.80567,99.060875,10.74479500000001,94,93
89,Penn State,109.26628,98.66129,10.60499,104,88
90,Memphis,110.51874,100.065414,10.45332599999999,85,107
91,Mississippi,112.32277,101.96384,10.35893,56,128
92,UAB,110.56086,100.279686,10.281174000000007,84,109
93,Arizona State,104.28228,94.439095,9.843185000000005,168,39
94,St. Bonaventure,111.00816,101.177376,9.830784000000008,75,115
95,Rutgers,100.47178,90.77489,9.696889999999996,231,13
96,Stanford,111.55133,101.88569,9.665639999999996,67,124
97,Appalachian State,108.6467,99.06541,9.581289999999996,111,94
98,Samford,112.08612,102.58086,9.505259999999993,60,136
99,Michigan,112.47109,103.05158,9.419510000000002,55,146
100,Oregon State,108.32832,98.95822,9.370100000000008,115,91
101,Butler,109.362785,100.58242,8.780365000000003,100,111
102,California,108.28873,99.57171,8.717020000000005,116,102
103,James Madison,110.72257,102.26516,8.45741000000001,81,133
104,Miami (FL),108.70852,100.812035,7.896484999999998,110,112
105,Northern Iowa,107.22199,99.32658,7.895409999999998,126,100
106,Davidson,103.99886,96.26813,7.730729999999994,174,54
107,Duquesne,105.86715,98.571365,7.295784999999995,141,86
108,Belmont,108.54361,101.410065,7.133544999999998,114,118
109,Arkansas,110.59433,103.5074,7.086929999999995,83,157
110,Santa Clara,108.72449,101.944885,6.779605000000004,109,126
111,Georgia Tech,107.72052,101.071915,6.648604999999989,121,113
112,College of Charleston,111.31145,104.7066,6.604849999999999,69,172
113,Hofstra,107.67462,101.13879,6.535830000000004,123,114
114,Louisiana Tech,103.263336,96.823616,6.439719999999994,183,59
115,Cornell,111.64111,105.23357,6.407539999999997,66,181
116,Southern Illinois,109.00723,102.86208,6.145150000000001,106,141
117,West Virginia,106.15681,100.01292,6.143889999999999,136,106
118,Missouri,109.364105,103.41447,5.949635000000001,99,153
119,Yale,107.70868,102.142654,5.566026000000008,122,130
120,Seattle,103.01296,97.47775,5.535210000000006,188,63
121,Charlotte,103.81068,98.28277,5.527910000000006,176,80
122,Oakland,109.34851,103.978584,5.369926000000007,101,162
123,Vermont,103.85058,98.561195,5.289384999999996,175,85
124,Tulane,110.962395,105.95747,5.004925,78,188
125,Colgate,105.25988,100.37406,4.885819999999995,151,110
126,UC San Diego,110.064606,105.27186,4.792745999999994,90,182
127,Notre Dame,101.22244,96.7157,4.506740000000008,218,58
128,High Point,113.450165,109.069496,4.3806689999999975,50,252
129,Oklahoma State,106.153,101.91896,4.234040000000007,137,125
130,Morehead State,106.94792,102.96689,3.98102999999999,129,143
131,South Dakota State,108.56805,104.59842,3.969629999999995,113,170
132,Ohio,106.835106,103.13246,3.7026460000000014,130,147
133,Drexel,106.345,102.68157,3.6634300000000053,134,139
134,Youngstown State,105.80253,102.72555,3.076980000000006,142,140
135,Fordham,102.70153,99.86148,2.840050000000005,192,104
136,Toledo,110.76592,108.06716,2.698759999999993,80,235
137,Towson,101.85387,99.172295,2.681574999999995,206,96
138,Tarleton State,106.57923,104.133125,2.4461049999999886,132,165
139,Loyola Marymount,107.84621,105.58022,2.265990000000002,119,185
140,Akron,103.74477,101.52805,2.2167200000000093,177,120
141,Western Carolina,105.61383,103.430725,2.1831049999999976,144,154
142,Massachusetts-Lowell,104.51281,102.58613,1.9266800000000046,164,137
143,UNC Wilmington,110.5185,108.62565,1.89285000000001,86,243
144,UT Arlington,104.85048,102.97937,1.8711100000000016,155,144
145,St. Thomas,108.8444,107.09137,1.7530299999999954,108,205
146,Vanderbilt,105.34622,103.74719,1.599029999999999,150,160
147,Hawaii,103.41393,102.264534,1.1493959999999959,181,132
148,Illinois State,104.56883,103.44483,1.1240000000000094,163,155
149,Illinois-Chicago,99.24079,98.12923,1.1115599999999972,250,77
150,Sam Houston,102.99985,102.04232,0.9575299999999913,189,129
151,Wichita State,102.31558,101.38796,0.9276199999999903,198,116
152,East Carolina,104.13794,103.22564,0.9123000000000019,170,149
153,Missouri State,102.69612,101.836075,0.8600449999999995,193,123
154,Murray State,107.78353,106.97043,0.8131000000000057,120,203
155,UNC Greensboro,104.85132,104.30048,0.550840000000008,154,168
156,Pennsylvania,109.311745,108.89447,0.4172750000000036,102,246
157,Troy,104.770744,104.63805,0.13269399999998654,157,171
158,Long Beach State,104.21439,104.103714,0.110675999999998,169,164
159,Wright State,114.92359,115.05582,-0.13222999999999274,43,343
160,Lipscomb,109.99258,110.18444,-0.19185999999999126,91,274
161,Purdue Fort Wayne,101.27651,101.51666,-0.24014999999999986,215,119
162,Liberty,104.60025,104.88543,-0.2851799999999969,161,174
163,Utah Valley,96.650276,97.22887,-0.5785939999999954,285,61
164,Louisiana,104.312325,104.905235,-0.5929100000000034,166,175
165,Eastern Washington,109.5855,110.50558,-0.9200799999999987,97,280
166,Louisville,104.70568,105.62936,-0.9236800000000045,160,186
167,Tulsa,100.63874,101.5749,-0.936160000000001,228,121
168,Delaware,101.54365,102.56671,-1.023060000000001,210,135
169,Georgetown,107.908455,108.93578,-1.0273249999999905,118,248
170,UNC Asheville,105.48293,106.534775,-1.0518450000000001,147,198
171,Quinnipiac,102.254974,103.322876,-1.0679019999999895,199,150
172,Bryant,98.09889,99.28567,-1.1867799999999988,265,99
173,Western Kentucky,100.97351,102.18413,-1.2106199999999916,226,131
174,Texas State,97.11802,98.47786,-1.3598400000000055,278,83
175,Furman,105.88568,107.42456,-1.538880000000006,140,216
176,Rice,105.53358,107.19392,-1.660340000000005,145,209
177,Rhode Island,106.22082,107.88209,-1.6612700000000018,135,228
178,George Washington,104.283424,106.0151,-1.7316760000000073,167,189
179,Longwood,104.571335,106.49669,-1.9253549999999962,162,197
180,UC Davis,99.43479,101.40002,-1.9652299999999912,245,117
181,Stony Brook,103.11212,105.22804,-2.1159199999999885,185,180
182,Wyoming,105.12735,107.30313,-2.175779999999989,153,213
183,Marist,95.62767,98.01012,-2.3824500000000057,302,75
184,Radford,105.50408,107.91355,-2.409469999999999,146,229
185,UTEP,99.215614,101.68619,-2.470575999999994,251,122
186,Arkansas State,107.23368,109.85787,-2.6241899999999987,125,266
187,Saint Louis,109.12974,111.92681,-2.797070000000005,105,302
188,Saint Peter's,97.42191,100.24951,-2.827600000000004,271,108
189,Harvard,103.118744,106.03349,-2.914745999999994,184,191
190,Chattanooga,104.78978,107.82926,-3.0394800000000117,156,227
191,Gardner-Webb,100.37362,103.45292,-3.0793000000000035,233,156
192,Kent State,104.49629,107.94403,-3.447739999999996,165,230
193,Fairfield,105.92959,109.40141,-3.471819999999994,139,259
194,Eastern Kentucky,104.06875,107.76742,-3.698670000000007,171,226
195,Miami (OH),99.99339,103.71152,-3.718129999999988,240,159
196,Brown,101.01876,104.747505,-3.7287450000000035,225,173
197,Pepperdine,103.65869,107.59291,-3.9342199999999963,178,223
198,Norfolk State,104.04725,108.000656,-3.953406000000001,172,232
199,Fresno State,102.35465,106.34768,-3.9930299999999903,196,195
200,Montana,107.12335,111.1698,-4.046449999999993,127,290
201,Bowling Green State,102.3347,106.612465,-4.277765000000002,197,199
202,Lamar,103.51449,107.95345,-4.438960000000009,180,231
203,Evansville,99.13706,103.81649,-4.679429999999996,253,161
204,UC Santa Barbara,105.18089,110.173416,-4.992525999999998,152,272
205,Winthrop,105.360146,110.44627,-5.086123999999998,149,278
206,East Tennessee State,99.64218,104.915474,-5.273294000000007,243,176
207,Cleveland State,103.10416,108.45183,-5.347670000000008,187,240
208,Little Rock,104.72798,110.18283,-5.454849999999993,159,273
209,Southern Mississippi,98.509285,104.25238,-5.743094999999997,259,166
210,Green Bay,101.07965,106.85393,-5.7742800000000045,224,201
211,Cal State Northridge,96.64874,102.48389,-5.835149999999999,286,134
212,Merrimack,95.93965,101.95457,-6.014920000000004,299,127
213,La Salle,101.32578,107.43628,-6.110500000000002,213,218
214,Mercer,101.29104,107.54609,-6.255050000000011,214,221
215,Wofford,103.11024,109.38543,-6.275189999999995,186,258
216,New Hampshire,96.803925,103.157814,-6.353888999999995,282,148
217,Weber State,104.00907,110.43293,-6.423860000000005,173,277
218,Florida Gulf Coast,101.11919,107.67264,-6.553449999999998,223,225
219,Temple,100.15732,106.77456,-6.617239999999995,238,200
220,Northern Kentucky,98.630135,105.29215,-6.662015000000011,257,183
221,Georgia State,100.37651,107.15113,-6.774619999999999,232,207
222,Milwaukee,102.6506,109.60031,-6.949709999999996,194,262
223,Cal State Fullerton,97.328995,104.2841,-6.955104999999989,275,167
224,Stephen F. Austin,96.41271,103.41259,-6.99987999999999,290,152
225,Stetson,109.00198,116.15459,-7.152609999999996,107,349
226,Middle Tennessee,96.162346,103.37276,-7.210414,295,151
227,California Baptist,100.08449,107.3098,-7.225309999999993,239,214
228,UC Riverside,98.408455,105.911545,-7.50309,262,187
229,Mount St. Mary's,99.853264,107.54654,-7.693275999999997,241,222
230,Nicholls State,99.361824,107.182,-7.820176000000004,247,208
231,Tennessee-Martin,101.12255,109.06031,-7.937759999999997,221,251
232,Montana State,101.970276,109.98021,-8.009934000000001,203,268
233,South Alabama,102.985565,111.07094,-8.085374999999999,190,288
234,Jacksonville State,98.31181,106.43388,-8.122070000000008,264,196
235,Texas A&M-Corpus Christi,94.47038,102.8664,-8.396019999999993,311,142
236,UTSA,105.70432,114.17095,-8.46663000000001,143,327
237,Bucknell,97.71891,106.18924,-8.470330000000004,268,192
238,San Jose State,106.09263,114.589264,-8.496634,138,335
239,Ball State,101.16398,109.68692,-8.522940000000006,220,263
240,Monmouth,101.39641,110.15123,-8.754819999999995,212,271
241,Kansas City,97.395775,106.34656,-8.950784999999996,272,194
242,Lehigh,96.88726,106.028435,-9.141175000000004,281,190
243,North Alabama,103.35035,112.645195,-9.294844999999995,182,315
244,North Dakota,100.54942,109.95281,-9.403390000000002,230,267
245,Albany (NY),100.2758,109.704796,-9.428995999999998,237,264
246,Kennesaw State,101.73207,111.17745,-9.44538,207,291
247,Central Connecticut State,99.69927,109.188095,-9.488825000000006,242,254
248,Abilene Christian,99.0306,108.52709,-9.496489999999994,254,241
249,Oral Roberts,102.11657,111.61818,-9.50161,202,298
250,Georgia Southern,101.26001,110.95867,-9.698660000000004,216,285
251,Lafayette,93.83363,103.534225,-9.700595000000007,319,158
252,Air Force,101.51402,111.324005,-9.809984999999998,211,295
253,Le Moyne,96.9613,106.88213,-9.92083000000001,279,202
254,DePaul,100.359535,110.42243,-10.062895000000012,234,276
255,Cal State Bakersfield,98.37778,108.53504,-10.157259999999994,263,242
256,Austin Peay,102.20912,112.41152,-10.202399999999997,200,312
257,Rider,98.97878,109.18979,-10.211010000000002,255,255
258,Coastal Carolina,97.26016,107.47167,-10.211510000000004,276,220
259,Northern Colorado,100.34013,110.62358,-10.283450000000002,236,282
260,North Dakota State,101.95089,112.30658,-10.355689999999996,204,310
261,Marshall,96.754135,107.14366,-10.389524999999992,283,206
262,Portland State,94.56065,104.960976,-10.400326000000007,309,177
263,Columbia,101.60273,112.01803,-10.415300000000002,209,304
264,Omaha,98.416985,108.94087,-10.523885000000007,261,249
265,Maryland-Baltimore County,102.51422,113.13938,-10.625160000000008,195,319
266,Presbyterian,99.60301,110.24016,-10.637150000000005,244,275
267,Central Michigan,93.63154,104.35079,-10.719250000000002,320,169
268,Iona,96.688194,107.44623,-10.758036000000004,284,219
269,Jacksonville,94.71371,105.5256,-10.811889999999991,307,184
270,Western Illinois,94.15758,105.018456,-10.860876000000005,315,178
271,Canisius,97.35668,108.447174,-11.090494000000007,273,239
272,North Florida,102.87727,113.98249,-11.105220000000003,191,325
273,Maine,96.042046,107.206345,-11.164299,297,210
274,Western Michigan,97.72622,108.92953,-11.203310000000002,267,247
275,Old Dominion,95.96471,107.22311,-11.258400000000009,298,211
276,SIU Edwardsville,96.075775,107.434044,-11.358269000000007,296,217
277,Alcorn State,103.64431,115.005295,-11.360985,179,342
278,Northern Illinois,99.212685,110.60759,-11.394905000000008,252,281
279,Niagara,100.558334,112.19815,-11.639815999999996,229,306
280,Idaho State,99.32189,111.138145,-11.816254999999998,248,289
281,Northeastern,101.223,113.1549,-11.931899999999999,217,320
282,San Diego,96.34749,108.3743,-12.026810000000012,293,237
283,South Carolina Upstate,97.22214,109.57339,-12.351250000000007,277,261
284,The Citadel,99.41989,111.889885,-12.469995000000011,246,301
285,Florida International,95.45558,108.12334,-12.667760000000001,303,236
286,Binghamton,96.29319,109.20654,-12.913350000000008,294,256
287,Valparaiso,96.502235,109.55674,-13.054505000000006,289,260
288,Chicago State,94.30272,107.357605,-13.054885000000013,314,215
289,Southeastern Louisiana,98.080574,111.218925,-13.138351,266,292
290,Howard,101.628044,114.78626,-13.158215999999996,208,340
291,South Dakota,101.121994,114.29927,-13.177276000000006,222,330
292,Sacred Heart,98.971794,112.23885,-13.267055999999997,256,308
293,Southern Utah,101.20238,114.50149,-13.299109999999999,219,333
294,Grambling,95.70162,109.07792,-13.3763,301,253
295,Wagner,93.57978,107.04413,-13.464349999999996,321,204
296,American,101.894516,115.5377,-13.643184000000005,205,346
297,New Mexico State,97.55642,111.23159,-13.675169999999994,269,293
298,Portland,100.954956,114.773186,-13.81823,227,339
299,Jackson State,96.58291,110.46694,-13.884029999999996,287,279
300,Navy,94.72871,108.69122,-13.962509999999995,306,244
301,Texas Southern,93.22951,107.27398,-14.04446999999999,325,212
302,South Carolina State,96.92803,111.0198,-14.091769999999997,280,287
303,Denver,102.197556,116.31609,-14.118533999999997,201,350
304,North Carolina Central,100.353966,114.7028,-14.348833999999997,235,337
305,Robert Morris,99.27106,114.02404,-14.752979999999994,249,326
306,Queens (NC),97.44344,112.44038,-14.99694000000001,270,313
307,Utah Tech,96.35528,111.529335,-15.17405500000001,292,297
308,Bethune-Cookman,92.24673,108.00635,-15.759619999999998,332,233
309,Idaho,95.85145,111.77246,-15.921009999999995,300,299
310,Sacramento State,96.56915,112.60505,-16.035900000000012,288,314
311,Eastern Michigan,96.39468,112.96634,-16.57166000000001,291,318
312,Texas-Rio Grande Valley,92.63015,109.248634,-16.618483999999995,329,257
313,Prairie View,93.32415,109.99107,-16.66691999999999,323,270
314,Boston University,92.247734,108.94819,-16.700456000000003,331,250
315,Louisiana-Monroe,97.35337,114.324814,-16.971444000000005,274,332
316,Bellarmine,94.13475,111.274734,-17.139984,316,294
317,Dartmouth,91.060936,108.417946,-17.357010000000002,337,238
318,Tennessee Tech,93.44777,110.86057,-17.41279999999999,322,284
319,Northern Arizona,93.97891,111.780754,-17.801844000000003,317,300
320,Southern,92.776115,110.68171,-17.90559499999999,328,283
321,Army,88.28266,106.22467,-17.942009999999996,354,193
322,Elon,98.47981,117.15669,-18.676879999999997,260,356
323,Tennessee State,92.8162,111.49866,-18.682460000000006,327,296
324,Delaware State,89.27051,108.067085,-18.796575000000004,347,234
325,NJIT,94.37312,113.25633,-18.883210000000005,312,321
326,Morgan State,95.37405,114.306274,-18.932224000000005,304,331
327,Eastern Illinois,91.928116,110.99528,-19.06716399999999,333,286
328,FDU,92.997185,112.31553,-19.318344999999994,326,311
329,Buffalo,90.6372,109.987404,-19.35020399999999,340,269
330,Arkansas-Pine Bluff,98.53475,117.93572,-19.40097,258,359
331,Campbell,94.83307,114.58497,-19.751899999999992,305,334
332,Northwestern State,92.32825,112.24177,-19.913520000000005,330,309
333,Florida A&M,93.313385,113.53523,-20.221845000000002,324,322
334,Alabama A&M,91.80511,112.1439,-20.338790000000003,335,305
335,New Orleans,94.370636,115.06878,-20.698144,313,344
336,Charleston Southern,88.760635,109.78694,-21.026305000000008,350,265
337,Maryland-Eastern Shore,86.47537,107.62522,-21.14985,360,224
338,William & Mary,94.550446,116.10796,-21.557514000000012,310,348
339,Alabama State,86.979065,108.71481,-21.735744999999994,358,245
340,VMI,89.74437,111.9947,-22.25032999999999,344,303
341,Long Island University,90.17364,112.93171,-22.75806999999999,342,316
342,Pacific,91.26016,114.75411,-23.493949999999998,336,338
343,Incarnate Word,93.938545,117.47674,-23.538195,318,357
344,Cal Poly,90.10375,113.65547,-23.55171999999999,343,323
345,Texas A&M-Commerce,88.83877,112.96493,-24.12616,349,317
346,Loyola (MD),90.74129,114.95627,-24.214979999999997,339,341
347,Central Arkansas,91.03282,115.308075,-24.275255,338,345
348,Manhattan,89.70698,114.28857,-24.581590000000006,345,329
349,Detroit Mercy,91.908485,116.51838,-24.609894999999995,334,354
350,Holy Cross,94.56713,119.66318,-25.09604999999999,308,360
351,Southeast Missouri State,86.6616,112.21154,-25.549939999999992,359,307
352,Saint Francis (PA),88.45094,114.25469,-25.803749999999994,353,328
353,North Carolina A&T,90.427635,116.864044,-26.436409000000012,341,355
354,Southern Indiana,87.3481,114.67622,-27.32812,357,336
355,Stonehill,88.6209,116.33616,-27.71526,352,351
356,Hampton,88.70501,116.44115,-27.736139999999992,351,352
357,Lindenwood,87.77486,115.784515,-28.009654999999995,355,347
358,Houston Christian,89.416504,117.477715,-28.061211,346,358
359,Siena,87.585014,116.514946,-28.929931999999994,356,353
360,IU Indy,89.13472,121.960236,-32.82551599999999,348,362
361,Coppin State,80.83641,113.942474,-33.106064,362,324
362,Mississippi Valley State,80.9183,120.68027,-39.76196999999999,361,361
