Name,Game,Opponent,Site,Outcome,Date,ORtg,DRtg,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FTr,oeFG%,oTOV%,oDRB%,oFTr,Pace,o3PAr
Central Connecticut State,22,NON-FBS-SCHOOL,,0,2017-02-02,91.59186664224217,105.69614005067625,0.25206611570247933,0.48924549449376437,0.47771173848439824,0.5039370078740157,0.08358287538253975,0.06797385620915032,0.46198347107438015,0.20250129061266633,0.2909090909090909,0.3396694214876033,0.5417690417690417,0.20007239461647308,0.7090909090909091,0.34561834561834565,3020.6749999999997,0.37346437346437344
Central Connecticut State,23,Mount St. Mary's,@,1,2017-02-04,91.1540976286539,104.49195670327246,0.25356576862123614,0.48682439913468584,0.480225988700565,0.5019011406844106,0.08382044777765524,0.06666666666666667,0.4595879556259905,0.20284816687132218,0.2906666666666667,0.34310618066561016,0.5356025039123631,0.2004127999495817,0.7093333333333334,0.33724569640062596,3154.3999999999996,0.3779342723004695
Central Connecticut State,24,FDU,@,0,2017-02-09,90.93404080139055,104.9039739098925,0.2532221379833207,0.485778516274069,0.48203389830508475,0.49727767695099817,0.08394733663485929,0.06529625151148731,0.4598180439727066,0.20370200957521423,0.29246487867177523,0.34420015163002277,0.5393848462115529,0.2017151829931151,0.7075351213282248,0.3360840210052513,3295.45,0.37959489872468116
Central Connecticut State,25,Sacred Heart,@,0,2017-02-11,91.23487251791799,105.47584783335513,0.25255474452554744,0.4870781583239242,0.4830287206266319,0.49912739965095987,0.08605526725102844,0.07017543859649122,0.45985401459854014,0.20502878627658327,0.29606879606879605,0.3445255474452555,0.5415462427745664,0.20292762345006032,0.7039312039312039,0.3374277456647399,3422.0249999999996,0.38222543352601157
Central Connecticut State,26,Saint Francis (PA),,0,2017-02-16,91.81625441696114,106.07524397586144,0.2578836720392432,0.4892303057689411,0.48419721871049304,0.5041876046901173,0.08456896431021688,0.06981981981981981,0.4621583742116328,0.20409893992932865,0.2982248520710059,0.3433777154870357,0.5459610027855153,0.20218143123171056,0.7017751479289941,0.33356545961002787,3554.2749999999996,0.3816155988857939
Central Connecticut State,27,Robert Morris,,0,2017-02-18,91.60843904755444,105.86621479867667,0.25958305312710156,0.4874034505161337,0.48328267477203646,0.5105008077544426,0.08391834099895101,0.06753812636165578,0.4606590450571621,0.2035140085475884,0.2986425339366516,0.34633490248823134,0.5438892640108035,0.20172678124747842,0.7013574660633484,0.3524645509790682,3701.575,0.3801485482781904
Central Connecticut State,28,St. Francis (NY),,1,2017-02-23,91.60505136426096,104.81957392736278,0.2582738481505516,0.4887244292396844,0.48651817116060964,0.5116279069767442,0.08194701969581059,0.06867845993756504,0.46236210253082416,0.20414840018321012,0.297029702970297,0.34068786502271253,0.5373619233268356,0.20227428912257042,0.7029702970297029,0.3489278752436647,3838.45,0.3755685510071475
Central Connecticut State,29,Bryant,@,0,2017-02-25,92.14939601039013,105.67264994683845,0.2596754057428215,0.4922803330369412,0.4838526912181303,0.5051851851851852,0.08305710175745826,0.06875631951466127,0.46691635455680397,0.20376768466446424,0.29499467518636846,0.3333333333333333,0.5402621722846442,0.2021389705422478,0.7050053248136315,0.3464419475655431,3981.2749999999996,0.38264669163545567
Central Michigan,1,NON-FBS-SCHOOL,,1,2016-11-11,128.92561983471074,59.3338930870417,0.4533333333333333,0.5924050632911393,0.6979166666666666,0.30303030303030304,0.10075566750629722,0.20930232558139536,0.5066666666666667,0.0881542699724518,0.3902439024390244,0.6666666666666666,0.35135135135135137,0.08956059333893086,0.6097560975609756,0.0945945945945946,180.075,0.4189189189189189
Central Michigan,2,Tennessee Tech,@,1,2016-11-14,122.41821197045077,78.45559845559845,0.46206896551724136,0.5740138555068571,0.6079545454545454,0.375,0.09266409266409266,0.13253012048192772,0.5137931034482759,0.10854816824966079,0.37662337662337664,0.46206896551724136,0.3881118881118881,0.11119691119691119,0.6233766233766234,0.17482517482517482,327.7,0.4195804195804196
Central Michigan,3,NON-FBS-SCHOOL,,1,2016-11-17,120.27158098933074,72.47796278158668,0.46153846153846156,0.5600722673893406,0.6150943396226415,0.36538461538461536,0.12144955925563174,0.11363636363636363,0.5106837606837606,0.11251212415130941,0.39344262295081966,0.38461538461538464,0.38425925925925924,0.11361410381978453,0.6065573770491803,0.1388888888888889,513.0,0.3888888888888889
Central Michigan,4,Pepperdine,N,1,2016-11-21,119.44777911164466,79.00490011307953,0.46283783783783783,0.5698739977090492,0.5830721003134797,0.3805970149253731,0.11458725970599322,0.096045197740113,0.527027027027027,0.117046818727491,0.36666666666666664,0.3783783783783784,0.425,0.1176027139087825,0.6333333333333333,0.125,664.825,0.3678571428571429
Central Michigan,5,St. Bonaventure,N,0,2016-11-22,113.56619650099884,88.0822746521476,0.46875,0.5596992660659944,0.5535248041775457,0.391025641025641,0.09437386569872959,0.07391304347826087,0.5142045454545454,0.12833706640837822,0.33146067415730335,0.4005681818181818,0.45,0.12825166364186327,0.6685393258426966,0.2,826.225,0.34285714285714286
Central Michigan,6,Little Rock,N,0,2016-11-23,112.40449207732937,93.42436219906575,0.48699763593380613,0.5496213830800862,0.5413870246085011,0.3867403314917127,0.08829115548483138,0.07116104868913857,0.5023640661938534,0.12512178862622428,0.3257918552036199,0.375886524822695,0.48375,0.12525024382731892,0.6742081447963801,0.2475,974.55,0.3325
Central Michigan,7,Green Bay,@,1,2016-11-26,111.28581411600278,92.3771488105574,0.4859437751004016,0.544072429108302,0.539179104477612,0.3923444976076555,0.08855704115297795,0.07692307692307693,0.49698795180722893,0.1275331935709294,0.3208955223880597,0.36947791164658633,0.4745222929936306,0.12675811772877235,0.6791044776119403,0.2632696390658174,1148.3000000000002,0.3375796178343949
Central Michigan,8,NON-FBS-SCHOOL,,1,2016-11-29,112.41941087904874,94.0148000460105,0.49557522123893805,0.5527084994116084,0.5286415711947627,0.3941908713692946,0.08435259384226065,0.07954545454545454,0.5088495575221239,0.12353781415280082,0.2993421052631579,0.3486725663716814,0.4777365491651206,0.12269468195237913,0.7006578947368421,0.25788497217068646,1299.6,0.3469387755102041
Central Michigan,9,Arkansas-Pine Bluff,,1,2016-12-03,112.65255032856993,93.18449698398392,0.5096153846153846,0.5562995776243947,0.5243722304283605,0.40601503759398494,0.08181376967343826,0.07848101265822785,0.5128205128205128,0.1251695003650777,0.2964071856287425,0.35096153846153844,0.4716666666666667,0.1248006656035499,0.7035928143712575,0.25666666666666665,1440.1750000000002,0.3416666666666667
Central Michigan,10,Green Bay,,1,2016-12-06,112.93798879241332,94.57922085908434,0.5064011379800853,0.5605477107402652,0.5172413793103449,0.40397350993377484,0.07748362697168158,0.07555555555555556,0.5170697012802276,0.1243918960527126,0.28763440860215056,0.3442389758179232,0.4785185185185185,0.1242197829228546,0.7123655913978495,0.26222222222222225,1625.025,0.3333333333333333
Central Michigan,11,Illinois,@,0,2016-12-10,111.53044555849714,96.89671665306813,0.5110246433203631,0.5551505635619357,0.5012106537530266,0.40061162079510704,0.07990321582308753,0.06896551724137931,0.5123216601815823,0.12279614713006251,0.27294685990338163,0.32944228274967574,0.4891745602165088,0.12266831724952874,0.7270531400966184,0.2665764546684709,1776.225,0.33288227334235454
Central Michigan,12,Montana State,@,1,2016-12-21,113.19682924939967,99.24332115097546,0.5162064825930373,0.5642358876676362,0.4933481152993348,0.3994413407821229,0.0761826324187986,0.06378986866791744,0.5204081632653061,0.12083968085930438,0.26666666666666666,0.34933973589435774,0.492014742014742,0.12045091882431669,0.7333333333333333,0.27764127764127766,1939.575,0.3452088452088452
Central Michigan,13,Chicago State,,1,2016-12-30,113.4819634484738,99.70450862644172,0.5183129855715871,0.5641708686138331,0.49133537206931704,0.4108527131782946,0.07530264035840245,0.06044905008635579,0.5205327413984462,0.11960577935125824,0.26844262295081966,0.3507214206437292,0.4932356257046223,0.11914974740253552,0.7315573770491803,0.266065388951522,2094.2,0.34723788049605414
Central Michigan,14,Eastern Michigan,@,0,2017-01-03,111.46312078889828,100.6675567423231,0.5166320166320166,0.5563226582334863,0.4867924528301887,0.4201474201474201,0.07654650645304852,0.05732484076433121,0.511954261954262,0.12672348400339117,0.2727272727272727,0.35135135135135137,0.4916317991631799,0.12639074321317312,0.7272727272727273,0.2719665271966527,2244.05,0.34309623430962344
Central Michigan,15,Northern Illinois,@,0,2017-01-07,110.95839060352365,100.6986069199289,0.521099116781158,0.5547919530176184,0.48466257668711654,0.4262295081967213,0.07771485263114382,0.055800293685756244,0.5093228655544652,0.12995126827439707,0.2751322751322751,0.3748773307163886,0.4859086491739553,0.12897358521764293,0.7248677248677249,0.28960155490767736,2410.0,0.33819241982507287
Central Michigan,16,Akron,,0,2017-01-10,111.1786744081128,101.86664588285726,0.5171455050973123,0.5585226936796673,0.4813895781637717,0.4223194748358862,0.07793928529675383,0.056022408963585436,0.5143651529193698,0.1318138129891528,0.2709030100334448,0.3697868396663577,0.49088422971741114,0.13093799929854644,0.7290969899665551,0.28988149498632637,2557.5750000000003,0.34913400182315407
Central Michigan,17,Toledo,,1,2017-01-13,111.71410639790302,102.18844428165919,0.5166083916083916,0.5618895532365284,0.4840466926070039,0.4180327868852459,0.07911363428257485,0.06143790849673202,0.5170454545454546,0.133643445195112,0.2737341772151899,0.3723776223776224,0.49148211243611584,0.13258859078838933,0.7262658227848101,0.28534923339011925,2719.4750000000004,0.348381601362862
Central Michigan,18,Ball State,@,0,2017-01-17,111.28349050848045,103.35577438950519,0.5214521452145214,0.5591465657680382,0.48227474150664695,0.423828125,0.08099548294422042,0.062034739454094295,0.5148514851485149,0.13387487579967575,0.2744807121661721,0.37376237623762376,0.49838318512530316,0.13291566431872068,0.7255192878338279,0.2902182700080841,2878.7000000000007,0.34842360549717055
Central Michigan,19,Miami (OH),,1,2017-01-21,112.44740416790906,104.01456860203764,0.5240346729708432,0.5678814041428236,0.4827099505998589,0.42173112338858193,0.08006168687349269,0.06455399061032864,0.5240346729708432,0.13583805453400918,0.2714285714285714,0.3735224586288416,0.5011503067484663,0.13452988368086885,0.7285714285714285,0.2967791411042945,3032.9750000000004,0.34662576687116564
Central Michigan,20,Bowling Green State,,1,2017-01-24,111.92198804655551,103.5294117647059,0.525056095736724,0.5649412511908543,0.48436460412508314,0.4235500878734622,0.07666536813400857,0.06444444444444444,0.5198204936424832,0.13463353255740798,0.2692828146143437,0.3739715781600598,0.4967462039045553,0.1333852746396572,0.7307171853856563,0.2928416485900217,3193.875,0.3492407809110629
Central Michigan,21,Kent State,@,1,2017-01-28,112.28990344498749,104.10594066730783,0.5245202558635395,0.568222946073109,0.48286802030456855,0.417910447761194,0.07516460753125694,0.06170212765957447,0.5230987917555082,0.13589223983788293,0.2697795071335927,0.3752665245202559,0.49691569568197397,0.13494118517422504,0.7302204928664072,0.2981494174091844,3367.425,0.3557230980123372
Central Michigan,22,Buffalo,@,0,2017-01-31,112.04879086589602,105.0298572779762,0.5158676569885212,0.5660242172386616,0.48282097649186256,0.4186413902053712,0.07623134802433756,0.061037639877924724,0.5202565833896016,0.13729522728884475,0.2751842751842752,0.37474679270763,0.5009816753926701,0.1366517497917755,0.7248157248157249,0.3030104712041885,3533.55,0.3566753926701571
Central Michigan,23,NON-FBS-SCHOOL,,1,2017-02-03,112.09311179397925,105.1619803159733,0.5158781594296824,0.5675653347286096,0.48219497956800933,0.4175491679273828,0.07635344605845641,0.0595703125,0.5217109526895658,0.13760095722405022,0.27315914489311166,0.37200259235255995,0.5043969849246231,0.13700299186375514,0.7268408551068883,0.2971105527638191,3685.3250000000003,0.35678391959798994
Central Michigan,24,Ohio,@,1,2017-02-07,112.55998330899226,105.42724273206726,0.5161490683229814,0.5705372250423012,0.48401570386988224,0.4115107913669065,0.07378348185290068,0.05988593155893536,0.5260869565217391,0.13822240767786353,0.2728310502283105,0.36770186335403726,0.5051297525648762,0.1376945259930893,0.7271689497716894,0.30054315027157513,3841.75,0.3651176825588413
Central Michigan,25,Miami (OH),@,0,2017-02-11,111.95329432841802,105.34198701947079,0.5196897374701671,0.5694694044022993,0.4876210979547901,0.4155124653739612,0.07338991512730904,0.062100456621004566,0.5256563245823389,0.1428231373482504,0.27552140504939626,0.3585918854415274,0.5046430644225188,0.14228657014478283,0.7244785949506037,0.3017991874637261,3998.4750000000004,0.3644805571677307
Central Michigan,26,Buffalo,,0,2017-02-14,112.10000843038308,105.93200019181891,0.522439585730725,0.5715127773752655,0.4842214174857734,0.4152202937249666,0.07145254879393852,0.06485539000876424,0.5270425776754891,0.14355738080040464,0.27243928194297784,0.36075949367088606,0.5058398220244716,0.14290509758787703,0.7275607180570222,0.3047830923248053,4161.125,0.3654060066740823
Central Michigan,27,Ball State,,0,2017-02-18,111.81497777061114,106.18050227316971,0.5227397260273973,0.5677060185726649,0.48366336633663365,0.40973111395646605,0.07191690619882504,0.0650887573964497,0.5232876712328767,0.1405173803874594,0.2714570858283433,0.36054794520547945,0.5096205237840727,0.1397111872015391,0.7285429141716567,0.3083912346338856,4353.625,0.36771779796900056
Central Michigan,28,Northern Illinois,,0,2017-02-21,111.30209612250819,106.76898509581262,0.5234291799787008,0.5656011071533906,0.4815347721822542,0.41,0.07185947480482612,0.06585365853658537,0.5205005324813632,0.1406344174833136,0.2685274302213667,0.3652822151224707,0.5134089736977824,0.13972675656493966,0.7314725697786333,0.3011861784424961,4494.25,0.36565239814337286
Central Michigan,29,Toledo,@,0,2017-02-24,110.53876308031228,107.0501126730336,0.5232678386763185,0.5646451385134762,0.4788863109048724,0.4065533980582524,0.07211074149586866,0.06598586017282011,0.5199069286452948,0.14254705672724913,0.2616387337057728,0.36142709410548085,0.51625,0.14164609936688485,0.7383612662942272,0.305,4644.775000000001,0.3635
Central Michigan,30,Eastern Michigan,,0,2017-02-28,110.17099456448025,107.91202868809981,0.5199600798403193,0.5616364042505664,0.47939068100358423,0.4040047114252061,0.07213481748647473,0.06712433257055683,0.5154690618762475,0.14105225819240275,0.26188340807174887,0.36377245508982037,0.5200096432015429,0.14012395580706008,0.7381165919282511,0.3056894889103182,4808.425000000001,0.3678881388621022
Central Michigan,31,NON-FBS-SCHOOL,@,0,2017-03-03,109.77147757655248,108.02998825760997,0.5192678227360308,0.5596995730233036,0.47854356306892065,0.4006849315068493,0.0710565140155963,0.06794682422451995,0.513728323699422,0.1408464914493265,0.26038062283737023,0.3588631984585742,0.5215154349859682,0.14010578187255995,0.7396193771626297,0.3091674462114125,4968.85,0.3666978484565014
Central Michigan,32,Kent State,@,0,2017-03-06,110.09174311926604,109.01817616902285,0.5178820250812819,0.5618401956301319,0.4754304913901722,0.3969298245614035,0.07029672207550101,0.06609808102345416,0.516256386437529,0.14024425875065738,0.2586062132661629,0.35392475615420343,0.5234023402340234,0.13981668479105175,0.7413937867338372,0.3096309630963096,5141.75,0.3667866786678668
Charleston Southern,1,Florida State,@,0,2016-11-12,86.98474521259331,117.29423525491502,0.4166666666666667,0.485331401666063,0.4117647058823529,0.4583333333333333,0.03998667110963012,0.13043478260869565,0.4583333333333333,0.1947419668938656,0.19444444444444445,0.31666666666666665,0.5447761194029851,0.1999333555481506,0.8055555555555556,0.2835820895522388,152.05,0.31343283582089554
